original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
"as it [[turns]] out , you can go home again .","as it [[trns]] out , you can go home again .",0.4494737386703491,0.7133013010025024,2,1,2,12,Successful,1
"you've already seen city by the sea under a variety of titles , but it's [[worth]] yet another visit .","you've already seen city by the sea under a variety of titles , but it's [[amounting]] yet another visit .",0.1971064209938049,0.6090868711471558,2,1,2,24,Successful,1
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move [[beyond]] a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .","this kind of hands-on storytelling is ultimately what makes shanghai ghetto move [[Ьeyond]] a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",0.4402825832366943,0.6573381423950195,1,2,1,32,Successful,1
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no [[doubt]] intended the film to affirm love's power to help people endure almost unimaginable horror .","making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no [[dоubt]] intended the film to affirm love's power to help people endure almost unimaginable horror .",0.4692497849464416,0.5528303384780884,1,0,1,35,Successful,1
"grown-up quibbles are [[beside]] the point here . the little girls understand , and mccracken knows that's all that matters .","grown-up quibbles are [[near]] the point here . the little girls understand , and mccracken knows that's all that matters .",0.4860930442810058,0.6481977105140686,1,2,1,26,Successful,1
"a powerful , chilling , and affecting study of one [[man's]] [[dying]] fall .","a powerful , chilling , and affecting study of one [[m]] [[an's]] [[ding]] fall .",0.3226104378700256,0.4585180282592773,1,1,1,29,Failed,1
this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,this is a [[fasciոating]] film because there is no clear-cut hero and no all-out villain .,0.0859888195991516,0.9315201640129088,2,0,2,26,Successful,1
"a [[dreadful]] day in irish history is given passionate , if somewhat flawed , treatment .","a [[dreaԁful]] day in irish history is given passionate , if somewhat flawed , treatment .",0.1556899547576904,0.7359911203384399,0,1,0,26,Successful,1
. . . a [[good]] film that must have baffled the folks in the marketing department .,. . . a [[decent]] film that must have baffled the folks in the marketing department .,0.5582289695739746,0.6642104387283325,2,1,2,19,Successful,1
". . . is [[funny]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm [[without]] ever succumbing to sentimentality .",". . . is [[droll]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm [[wi𝚝hout]] ever succumbing to sentimentality .",0.2216601967811584,0.629472553730011,2,1,2,46,Successful,1
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lacking]] .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lack]] .",0.5013184547424316,0.6524264812469482,0,1,0,33,Successful,1
a soul-stirring documentary about the [[israeli]]/palestinian [[conflict]] as [[revealed]] through the eyes of some [[children]] who remain curious about each other against all odds .,a soul-stirring documentary about the [[palestine]]/palestinian [[conflit]] as [[showed]] through the eyes of some [[kid]] who remain curious about each other against all odds .,0.2754268646240234,0.5290501117706299,1,2,1,94,Successful,1
what's so [[striking]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,what's so [[strikinɡ]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,0.157143235206604,0.7561492919921875,2,1,2,29,Successful,1
"the main story . . . is [[compelling]] enough , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is [[compelⅼing]] enough , but it's difficult to shrug off the annoyance of that chatty fish .",0.5465463399887085,0.6952382326126099,1,0,1,27,Successful,1
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[irreproachable]] , with roussillon providing comic relief .",0.0946980714797973,0.9246901869773864,2,0,2,25,Successful,1
kinnear . . . gives his [[best]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . gives his [[bset]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,0.3887227177619934,0.7430817484855652,2,1,2,25,Successful,1
"hugh grant , who has a [[good]] line in charm , has never been more [[charming]] than in about a boy .","hugh grant , who has a [[decent]] line in charm , has never been more [[chraming]] than in about a boy .",0.074817955493927,0.5561760663986206,2,1,2,36,Successful,1
there's a lot of tooth in roger dodger . but what's [[nice]] is that there's a casual intelligence that permeates the script .,there's a lot of tooth in roger dodger . but what's [[niϲe]] is that there's a casual intelligence that permeates the script .,0.2164817452430725,0.8862669467926025,2,1,2,25,Successful,1
"reminiscent of alfred hitchcock's [[thrillers]] , most of the scary parts in 'signs' occur while waiting for things to happen .","reminiscent of alfred hitchcock's [[melodrama]] , most of the scary parts in 'signs' occur while waiting for things to happen .",0.4777307510375976,0.5455508232116699,1,0,1,28,Successful,1
[[one]] of the [[best]] looking and stylish animated movies in [[quite]] a while . . .,[[anyone]] of the [[bset]] looking and stylish animated movies in [[quitе]] a while . . .,0.0116057395935058,0.6558626294136047,2,1,2,39,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , provocative stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[enthralling]] , provocative stuff .",0.4483618140220642,0.8801703453063965,2,1,2,36,Successful,1
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserves]] to be seen everywhere .,denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserved]] to be seen everywhere .,0.4744612574577331,0.5808755159378052,2,1,2,31,Successful,1
"you needn't be [[steeped]] in '50s sociology , pop culture or movie lore to appreciate the emotional depth of [[haynes']] work . [[though]] haynes' style apes films from the period . . . its message is not rooted in that decade .","you needn't be [[ѕteeped]] in '50s sociology , pop culture or movie lore to appreciate the emotional depth of [[hayոes']] work . [[tough]] haynes' style apes films from the period . . . its message is not rooted in that decade .",0.420283555984497,0.5256179571151733,1,0,1,61,Successful,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[frui𝚝ful]] : 'in praise of love' is the director's epitaph for himself .,0.2635949254035949,0.5619935393333435,2,1,2,24,Successful,1
a [[gangster]] movie with the capacity to surprise .,a [[hoodlum]] movie with the capacity to surprise .,0.4339036345481872,0.4732032418251037,1,1,1,16,Failed,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[deficiencies]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4024962186813354,0.588056206703186,0,1,0,38,Successful,1
"if not a home run , then at least a solid [[base]] [[hit]] .","if not a home run , then at least a solid [[foundation]] [[struck]] .",0.2549546360969543,0.2991694211959839,1,1,1,23,Failed,1
goldmember is funny enough to justify the [[embarrassment]] of bringing a barf bag to the moviehouse .,goldmember is funny enough to justify the [[embarrasment]] of bringing a barf bag to the moviehouse .,0.4472333788871765,0.8416653275489807,0,1,0,31,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[entertain]] b picture .,0.3542817831039428,0.833705484867096,2,1,2,28,Successful,1
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[unexpectedly]] [[rewarding]] .","it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[unеxpectedly]] [[rearding]] .",0.138463020324707,0.5667208433151245,2,1,2,51,Successful,1
the [[film]] truly does rescue [the [[funk]] brothers] from motown's shadows . it's about time .,the [[fi]] [[lm]] truly does rescue [the [[fսnk]] brothers] from motown's shadows . it's about time .,0.2328763008117675,0.5929252505302429,2,1,2,24,Successful,1
"drawing on an [[irresistible]] , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[inspire]] even the most retiring heart to venture forth .","drawing on an [[inescapable]] , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[iոspire]] even the most retiring heart to venture forth .",0.1569318771362304,0.6739596724510193,2,1,2,54,Successful,1
"works because we're never sure if ohlinger's on the level or merely a dying , [[delusional]] man trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or merely a dying , [[delusioոal]] man trying to get into the history books before he croaks .",0.2407816648483276,0.5193947553634644,0,1,0,34,Successful,1
[scherfig] has made a movie that will leave you [[wondering]] about the characters' lives after the clever credits roll .,[scherfig] has made a movie that will leave you [[ask]] about the characters' lives after the clever credits roll .,0.4840653538703918,0.6163685917854309,2,1,2,28,Successful,1
"a [[heady]] , biting , [[be-bop]] [[ride]] through nighttime [[manhattan]] , a loquacious [[videologue]] of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a [[turbulent]] , biting , [[be-op]] [[ri]] [[de]] through nighttime [[manhat𝚝an]] , a loquacious [[videoⅼogue]] of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.2594476342201233,0.5173029899597168,1,0,1,83,Successful,1
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[fears]] of young people trying to cope with the mysterious and [[brutal]] nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[feas]] of young people trying to cope with the mysterious and [[bru𝚝al]] nature of adults .",0.3339218497276306,0.612860918045044,0,1,0,47,Successful,1
"the piano teacher is not an easy film . it forces you to watch people doing [[unpleasant]] things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettling]] .","the piano teacher is not an easy film . it forces you to watch people doing [[upnleasant]] things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettlіng]] .",0.2102791666984558,0.7136061191558838,0,1,0,52,Successful,1
as [[refreshing]] as a drink from a woodland stream .,as [[refreshes]] as a drink from a woodland stream .,0.1493439078330993,0.6049834489822388,2,1,2,23,Successful,1
[[williams]] absolutely nails sy's queasy infatuation and overall strangeness .,[[hodges]] absolutely nails sy's queasy infatuation and overall strangeness .,0.5238004922866821,0.6753829121589661,1,0,1,24,Successful,1
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a [[guilty]] pleasure ?,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a [[guily]] pleasure ?,0.4805498123168945,0.7189978361129761,1,2,1,26,Successful,1
"while it's nothing we haven't seen before from murphy , i spy is still [[fun]] and enjoyable and so aggressively silly that it's more than a [[worthwhile]] effort .","while it's nothing we haven't seen before from murphy , i spy is still [[f]] [[un]] and enjoyable and so aggressively silly that it's more than a [[wоrthwhile]] effort .",0.0800511240959167,0.6235561966896057,2,1,2,40,Successful,1
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and [[back-stabbing]] babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and [[back-stabbiոg]] babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",0.3458528518676758,0.598513126373291,0,1,0,36,Successful,1
an intimate contemplation of two marvelously [[messy]] lives .,an intimate contemplation of two marvelously [[mesѕy]] lives .,0.3413398861885071,0.5745999813079834,1,2,1,20,Successful,1
"rarely has skin looked as [[beautiful]] , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as [[handsome]] , desirable , even delectable , as it does in trouble every day .",0.5753661394119263,0.7166417837142944,2,1,2,28,Successful,1
this is one of those [[rare]] docs that paints a [[grand]] picture of an era and makes the journey feel like a party .,this is one of those [[scarce]] docs that paints a [[g]] [[rand]] picture of an era and makes the journey feel like a party .,0.2041342258453369,0.7922849655151367,2,1,2,28,Successful,1
poignant if familiar story of a young person [[suspended]] between [[two]] [[cultures]] .,poignant if familiar story of a young person [[suspend]] between [[both]] [[civilisations]] .,0.3026461005210876,0.4868059754371643,1,1,1,61,Failed,1
a metaphor for a [[modern-day]] [[urban]] china [[searching]] for its identity .,a metaphor for a [[mоdern-day]] [[uⲅban]] china [[seacrhing]] for its identity .,0.2056550979614257,0.3985396027565002,1,1,1,51,Failed,1
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble cast .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[սnpredictable]] , with a sterling ensemble cast .",0.3287316560745239,0.6637002229690552,1,2,1,32,Successful,1
an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,an [[unusual]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,0.4604001045227051,0.5718302726745605,1,2,1,24,Successful,1
"the film feels [[uncomfortably]] real , its language and locations bearing the unmistakable stamp of authority .","the film feels [[disgustingly]] real , its language and locations bearing the unmistakable stamp of authority .",0.4454784989356994,0.9039782881736756,1,0,1,32,Successful,1
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[exces]] in spectacle and pacing .",0.3190169930458069,0.7264257669448853,2,1,2,21,Successful,1
entertaining despite its one-joke [[premise]] with the thesis that women from [[venus]] and men from [[mars]] can [[indeed]] get together .,entertaining despite its one-joke [[pⲅemise]] with the thesis that women from [[veus]] and men from [[mar]] can [[certainly]] get together .,0.2617862224578857,0.5255568027496338,1,2,1,50,Successful,1
"a tightly directed , highly professional film that's old-fashioned in all the [[best]] possible ways .","a tightly directed , highly professional film that's old-fashioned in all the [[b]] [[est]] possible ways .",0.1612324118614196,0.5165523886680603,2,1,2,23,Successful,1
it's dark but has [[wonderfully]] [[funny]] moments ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has [[wonԁerfully]] [[droll]] moments ; you care about the characters ; and the action and special effects are first-rate .,0.0470224022865295,0.6270014047622681,2,1,2,42,Successful,1
in visual fertility [[treasure]] planet [[rivals]] the top [[japanese]] animations of recent vintage .,in visual fertility [[cherishing]] planet [[rivls]] the top [[japan]] animations of recent vintage .,0.2987740635871887,0.7078105211257935,1,2,1,47,Successful,1
"enormously [[enjoyable]] , high-adrenaline documentary .","enormously [[congenial]] , high-adrenaline documentary .",0.0386443138122558,0.9019280672073364,2,1,2,20,Successful,1
"buy is an [[accomplished]] actress , and this is a big , [[juicy]] role .","buy is an [[accomplіshed]] actress , and this is a big , [[jսicy]] role .",0.1052789092063903,0.8658037781715393,2,1,2,33,Successful,1
it works its magic with such [[exuberance]] and [[passion]] that the film's length becomes a part of its [[fun]] .,it works its magic with such [[exսberance]] and [[pasion]] that the film's length becomes a part of its [[fuո]] .,0.0697256922721862,0.6396998167037964,2,1,2,46,Successful,1
"[[beautifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[be]] [[autifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.2486569285392761,0.5354863405227661,2,1,2,33,Successful,1
an old-fashioned but emotionally stirring [[adventure]] tale of the kind they rarely make anymore .,an old-fashioned but emotionally stirring [[fling]] tale of the kind they rarely make anymore .,0.4001190662384033,0.5381540656089783,1,0,1,27,Successful,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[ɡem]] . it's always enthralling .,0.0694414973258972,0.6967397928237915,2,1,2,13,Successful,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectaЬle]] sequel .",0.506154477596283,0.6728395223617554,1,0,1,27,Successful,1
a [[remarkable]] film by bernard rose .,a [[remarkaЬle]] film by bernard rose .,0.0942172408103942,0.9268733859062196,2,1,2,23,Successful,1
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant [[would]] topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant [[should]] topple the balance , but against all odds , nothing does .",0.5253318548202515,0.5290565490722656,1,2,1,31,Successful,1
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[suc]] [[cessful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.164709210395813,0.7609115839004517,2,1,2,34,Successful,1
an original and highly cerebral [[examination]] of the psychopathic mind,an original and highly cerebral [[exam]] of the psychopathic mind,0.4388905763626098,0.5672411322593689,1,0,1,26,Successful,1
michel piccoli's moving [[performance]] is this films reason for being .,michel piccoli's moving [[perform]] [[ance]] is this films reason for being .,0.4842822551727295,0.8716396689414978,2,1,2,26,Successful,1
a captivating and intimate study about [[dying]] and loving . . .,a captivating and intimate study about [[die]] and loving . . .,0.3109761476516723,0.5064404010772705,1,2,1,18,Successful,1
this is an [[elegantly]] balanced movie -- every member of the ensemble has [[something]] fascinating to do -- that doesn't reveal even a hint of artifice .,this is an [[elegan]] [[tly]] balanced movie -- every member of the ensemble has [[nada]] fascinating to do -- that doesn't reveal even a hint of artifice .,0.0807569026947021,0.593317985534668,2,1,2,47,Successful,1
[[[grant]]] goes [[beyond]] his usual fluttering and stammering and [[captures]] the soul of a man in pain who gradually comes to [[recognize]] it and deal with it .,[[[g]] [[rant]]] goes [[apart]] his usual fluttering and stammering and [[captսres]] the soul of a man in pain who gradually comes to [[recоgnize]] it and deal with it .,0.2038810849189758,0.5075346827507019,1,1,1,84,Failed,1
a [[high-spirited]] [[buddy]] movie about the [[reunion]] of [[berlin]] anarchists who [[face]] [[arrest]] 15 years after their [[crime]] .,a [[high-sрirited]] [[fella]] movie about the [[reunite]] of [[hamburg]] anarchists who [[faces]] [[aⲅrest]] 15 years after their [[crimes]] .,0.2333030104637146,0.3811019659042358,1,1,1,89,Failed,1
about the [[best]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,about the [[bset]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,0.2871270775794983,0.8695037364959717,2,1,2,27,Successful,1
"an involving , [[inspirational]] drama that sometimes falls prey to its sob-story trappings .","an involving , [[inspired]] drama that sometimes falls prey to its sob-story trappings .",0.4555383920669555,0.5419156551361084,1,0,1,30,Successful,1
some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some time .,some of the most [[imaginative]] silliness you are likely to witness in a movie theatre for some time .,0.5671677589416504,0.6400281190872192,1,0,1,25,Successful,1
canadian filmmaker gary burns' inventive and mordantly humorous take on the [[soullessness]] of work in the city .,canadian filmmaker gary burns' inventive and mordantly humorous take on the [[sоullessness]] of work in the city .,0.4036253690719604,0.5507369041442871,1,2,1,26,Successful,1
"a rollicking ride , with jaw-dropping action sequences , striking villains , a [[gorgeous]] color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister [[happy]] ending .","a rollicking ride , with jaw-dropping action sequences , striking villains , a [[gorgeoսs]] color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister [[haрpy]] ending .",0.1254465579986572,0.550258457660675,2,1,2,52,Successful,1
"everyone's insecure in lovely and [[amazing]] , a poignant and wryly amusing [[film]] about mothers , daughters and their relationships .","everyone's insecure in lovely and [[aazing]] , a poignant and wryly amusing [[fіlm]] about mothers , daughters and their relationships .",0.0780779123306274,0.5564327239990234,2,1,2,39,Successful,1
the closest thing to the experience of space [[travel]],the closest thing to the experience of space [[trip]],0.3861324787139892,0.4944506883621216,1,1,1,18,Failed,1
[[full]] of surprises .,[[wholly]] of surprises .,0.2287372350692749,0.7120671272277832,2,1,2,9,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous talent has not [[withered]] during his enforced hiatus .,connoisseurs of chinese film will be [[pleaѕed]] to discover that tian's meticulous talent has not [[shrivelled]] during his enforced hiatus .,0.1425575613975525,0.6539747714996338,2,1,2,43,Successful,1
"if you can push on through the slow spots , you'll be [[rewarded]] with some [[fine]] acting .","if you can push on through the slow spots , you'll be [[compensating]] with some [[fіne]] acting .",0.1763707399368286,0.6109293103218079,2,1,2,35,Successful,1
"an unusually dry-eyed , even analytical approach to material that is generally played for [[maximum]] moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for [[mɑximum]] moisture .",0.4643608927726745,0.5203062891960144,1,0,1,26,Successful,1
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the [[power]] of women to heal .","symbolically , warm water under a red bridge is a [[ϲelebration]] of feminine energy , a tribute to the [[powеr]] of women to heal .",0.1558070182800293,0.5816408395767212,2,1,2,45,Successful,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[iｍproves]] upon the original hit movie .,0.1016891002655029,0.6660090684890747,2,1,2,31,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[allright]] acted by diane lane and richard gere .,0.1828619837760925,0.6081485152244568,2,1,2,20,Successful,1
"like a precious and finely cut diamond , [[magnificent]] to [[behold]] in its sparkling beauty yet in reality it's one tough [[rock]] .","like a precious and finely cut diamond , [[magnificeոt]] to [[Ьehold]] in its sparkling beauty yet in reality it's one tough [[rocks]] .",0.1656252145767212,0.5513640642166138,2,1,2,60,Successful,1
"in addition to scoring [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in addition to scoring [[հigh]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",0.3061149716377258,0.5317258834838867,2,1,2,36,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[enthralling]] story of maternal instincts and misguided acts of affection .,0.3851914405822754,0.8467626571655273,2,1,2,28,Successful,1
[[one]] of the most [[exciting]] action films to come out of china in recent years .,[[оne]] of the most [[exicting]] action films to come out of china in recent years .,0.0192401409149169,0.6795284748077393,2,1,2,35,Successful,1
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented [[persona]] of bibi .","this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented [[personas]] of bibi .",0.4373359084129333,0.5351763963699341,1,0,1,27,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[bset]] little "" horror "" movie i've seen in years .",0.0333761572837829,0.8847687244415283,2,1,2,22,Successful,1
"tunney , brimming with coltish , neurotic energy , holds the screen like a true [[star]] .","tunney , brimming with coltish , neurotic energy , holds the screen like a true [[stɑr]] .",0.263882577419281,0.5609257221221924,2,1,2,21,Successful,1
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[charm]] .","even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[ϲharm]] .",0.2318087816238403,0.5190407037734985,2,1,2,24,Successful,1
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pessimistic]] or quietly hopeful .","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pesѕimistic]] or quietly hopeful .",0.4542812705039978,0.5600950121879578,1,2,1,38,Successful,1
