original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a [[guilty]] pleasure ?,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a [[guitly]] pleasure ?,0.4805498123168945,0.7106000185012817,1,2,1,17,Successful,1
"while it's nothing we haven't seen before from murphy , i spy is still [[fun]] and [[enjoyable]] and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is still [[fui]] and [[enjoable]] and so aggressively silly that it's more than a worthwhile effort .",0.0800511240959167,0.869009256362915,2,0,2,20,Successful,1
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and [[back-stabbing]] babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and [[back-stabbiJg]] babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",0.3458528518676758,0.6559215188026428,0,1,0,23,Successful,1
an intimate contemplation of two marvelously [[messy]] lives .,an intimate contemplation of two marvelously [[essy]] lives .,0.3413398861885071,0.5959742069244385,1,2,1,11,Successful,1
"rarely has skin looked as [[beautiful]] , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as [[beautifu]] , desirable , even delectable , as it does in trouble every day .",0.5753661394119263,0.6940966844558716,2,1,2,15,Successful,1
this is one of those rare docs that paints a [[grand]] picture of an era and [[makes]] the journey feel like a party .,this is one of those rare docs that paints a [[grnad]] picture of an era and [[akes]] the journey feel like a party .,0.2041342258453369,0.7318042516708374,2,1,2,21,Successful,1
poignant if familiar story of a young person [[suspended]] between two cultures .,poignant if familiar story of a young person [[suspemnded]] between two cultures .,0.3026461005210876,0.4050223231315613,1,1,1,41,Failed,1
a metaphor for a [[modern-day]] [[urban]] china searching for its identity .,a metaphor for a [[modern-dab]] [[ruban]] china searching for its identity .,0.2056550979614257,0.2487333416938781,1,1,1,31,Failed,1
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble cast .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[enpredictable]] , with a sterling ensemble cast .",0.3287316560745239,0.6639876365661621,1,2,1,15,Successful,1
an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,an [[vdd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,0.4604001045227051,0.6132668852806091,1,2,1,18,Successful,1
"the film feels uncomfortably real , its language and locations bearing the [[unmistakable]] stamp of authority .","the film feels uncomfortably real , its language and locations bearing the [[unGistakable]] stamp of authority .",0.4454784989356994,0.666170597076416,1,0,1,15,Successful,1
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[ercels]] in spectacle and pacing .",0.3190169930458069,0.9397454261779784,2,0,2,11,Successful,1
entertaining despite its one-joke [[premise]] with the [[thesis]] that [[women]] from [[venus]] and men from [[mars]] can indeed get together .,entertaining despite its one-joke [[pFemise]] with the [[thseis]] that [[woKmen]] from [[venuEs]] and men from [[mar]] can indeed get together .,0.2617862224578857,0.5362947583198547,1,2,1,33,Successful,1
"a tightly directed , [[highly]] professional film that's old-fashioned in all the [[best]] possible ways .","a tightly directed , [[hihgly]] professional film that's old-fashioned in all the [[besZt]] possible ways .",0.1612324118614196,0.8083997964859009,2,1,2,19,Successful,1
it's dark but has [[wonderfully]] [[funny]] [[moments]] ; you care about the [[characters]] ; and the action and special effects are [[first-rate]] .,it's dark but has [[wnoderfully]] [[funnQ]] [[omments]] ; you care about the [[chaarcters]] ; and the action and special effects are [[first-arte]] .,0.0470224022865295,0.7089952230453491,2,1,2,30,Successful,1
in visual [[fertility]] treasure [[planet]] [[rivals]] the top japanese [[animations]] of [[recent]] [[vintage]] .,in visual [[fertplity]] treasure [[lpanet]] [[rivavls]] the top japanese [[animationB]] of [[grecent]] [[vintade]] .,0.2987740635871887,0.4644307494163513,1,1,1,51,Failed,1
"enormously [[enjoyable]] , high-adrenaline documentary .","enormously [[ejnoyable]] , high-adrenaline documentary .",0.0386443138122558,0.9056161046028136,2,1,2,9,Successful,1
"buy is an [[accomplished]] actress , and this is a big , juicy role .","buy is an [[accompliZshed]] actress , and this is a big , juicy role .",0.1052789092063903,0.6571485996246338,2,1,2,11,Successful,1
it works its magic with such [[exuberance]] and [[passion]] that the film's length becomes a part of its [[fun]] .,it works its magic with such [[exubeance]] and [[passoin]] that the film's length becomes a part of its [[fgun]] .,0.0697256922721862,0.6661773920059204,2,1,2,22,Successful,1
"[[beautifully]] crafted and brutally honest , promises offers an [[unexpected]] window into the complexities of the middle east struggle and into the humanity of its people .","[[ebautifully]] crafted and brutally honest , promises offers an [[unxpected]] window into the complexities of the middle east struggle and into the humanity of its people .",0.2486569285392761,0.6532939672470093,2,1,2,22,Successful,1
an old-fashioned but emotionally [[stirring]] [[adventure]] tale of the kind they rarely make anymore .,an old-fashioned but emotionally [[stinrring]] [[adventre]] tale of the kind they rarely make anymore .,0.4001190662384033,0.4540713429450989,1,1,1,46,Failed,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[geJm]] . it's always enthralling .,0.0694414973258972,0.7775506973266602,2,1,2,10,Successful,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respcetable]] sequel .",0.506154477596283,0.728693425655365,1,0,1,12,Successful,1
a [[remarkable]] film by bernard rose .,a [[remarkabFe]] film by bernard rose .,0.0942172408103942,0.9026412963867188,2,1,2,9,Successful,1
"zhuangzhuang creates delicate balance of style , text , and [[subtext]] that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and [[subtexst]] that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",0.5253318548202515,0.5370144844055176,1,2,1,22,Successful,1
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[usccessful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.164709210395813,0.5545690059661865,2,1,2,20,Successful,1
an original and highly cerebral [[examination]] of the psychopathic mind,an original and highly cerebral [[exmaination]] of the psychopathic mind,0.4388905763626098,0.6222642660140991,1,0,1,11,Successful,1
michel piccoli's moving [[performance]] is this films reason for being .,michel piccoli's moving [[performanec]] is this films reason for being .,0.4842822551727295,0.8656083345413208,2,1,2,11,Successful,1
a captivating and intimate study about [[dying]] and loving . . .,a captivating and intimate study about [[ding]] and loving . . .,0.3109761476516723,0.6158417463302612,1,2,1,10,Successful,1
this is an [[elegantly]] balanced movie -- every member of the ensemble has something [[fascinating]] to do -- that doesn't reveal even a hint of artifice .,this is an [[eleagntly]] balanced movie -- every member of the ensemble has something [[fasLinating]] to do -- that doesn't reveal even a hint of artifice .,0.0807569026947021,0.6074021458625793,2,1,2,21,Successful,1
[[[grant]]] goes [[beyond]] his usual fluttering and stammering and [[captures]] the soul of a man in pain who [[gradually]] [[comes]] to [[recognize]] it and [[deal]] with it .,[[[gradnt]]] goes [[byond]] his usual fluttering and stammering and [[captrues]] the soul of a man in pain who [[gardually]] [[chomes]] to [[Gecognize]] it and [[deMl]] with it .,0.2038810849189758,0.516514241695404,1,0,1,43,Successful,1
a [[high-spirited]] buddy [[movie]] about the [[reunion]] of berlin [[anarchists]] who face arrest 15 years after their crime .,a [[highspirited]] buddy [[mofie]] about the [[renion]] of berlin [[anarcQists]] who face arrest 15 years after their crime .,0.2333030104637146,0.5804916024208069,1,0,1,32,Successful,1
about the [[best]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,about the [[beHst]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,0.2871270775794983,0.8607172966003418,2,1,2,19,Successful,1
"an involving , [[inspirational]] drama that sometimes falls prey to its sob-story trappings .","an involving , [[inspqirational]] drama that sometimes falls prey to its sob-story trappings .",0.4555383920669555,0.6447976231575012,1,0,1,13,Successful,1
some of the most inventive [[silliness]] you are likely to witness in a movie theatre for some time .,some of the most inventive [[sillniess]] you are likely to witness in a movie theatre for some time .,0.5671677589416504,0.7632555365562439,1,2,1,12,Successful,1
canadian filmmaker gary burns' inventive and mordantly humorous take on the [[soullessness]] of work in the city .,canadian filmmaker gary burns' inventive and mordantly humorous take on the [[Toullessness]] of work in the city .,0.4036253690719604,0.5164787769317627,1,2,1,16,Successful,1
"a rollicking ride , with jaw-dropping action sequences , striking villains , a [[gorgeous]] color palette , [[astounding]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[happy]] ending .","a rollicking ride , with jaw-dropping action sequences , striking villains , a [[orgeous]] color palette , [[asPtounding]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[hapy]] ending .",0.1254465579986572,0.7686165571212769,2,1,2,35,Successful,1
"everyone's insecure in [[lovely]] and [[amazing]] , a poignant and wryly amusing [[film]] about mothers , daughters and their relationships .","everyone's insecure in [[ovely]] and [[atazing]] , a poignant and wryly amusing [[ilm]] about mothers , daughters and their relationships .",0.0780779123306274,0.9006400108337402,2,1,2,24,Successful,1
the [[closest]] thing to the experience of [[space]] travel,the [[lcosest]] thing to the experience of [[seace]] travel,0.3861324787139892,0.5668257474899292,1,2,1,26,Successful,1
full of [[surprises]] .,full of [[surperises]] .,0.2287372350692749,0.97781640291214,2,0,2,7,Successful,1
connoisseurs of chinese film will be [[pleased]] to [[discover]] that tian's meticulous talent has not withered during his enforced hiatus .,connoisseurs of chinese film will be [[pleaesd]] to [[disover]] that tian's meticulous talent has not withered during his enforced hiatus .,0.1425575613975525,0.7589758038520813,2,1,2,20,Successful,1
"if you can push on through the slow spots , you'll be [[rewarded]] with some [[fine]] acting .","if you can push on through the slow spots , you'll be [[rewared]] with some [[fne]] acting .",0.1763707399368286,0.541407585144043,2,1,2,15,Successful,1
"an unusually dry-eyed , even analytical approach to material that is generally played for [[maximum]] moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for [[maimum]] moisture .",0.4643608927726745,0.5455892086029053,1,0,1,15,Successful,1
"symbolically , [[warm]] water under a red bridge is a [[celebration]] of feminine energy , a [[tribute]] to the power of women to heal .","symbolically , [[warQm]] water under a red bridge is a [[celebrtion]] of feminine energy , a [[trtibute]] to the power of women to heal .",0.1558070182800293,0.6574297547340393,2,1,2,25,Successful,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[igmproves]] upon the original hit movie .,0.1016891002655029,0.6808546781539917,2,1,2,19,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[ewll]] acted by diane lane and richard gere .,0.1828619837760925,0.9380081295967102,2,1,2,12,Successful,1
"like a precious and finely cut diamond , [[magnificent]] to [[behold]] in its sparkling beauty yet in reality it's one tough [[rock]] .","like a precious and finely cut diamond , [[magnificegnt]] to [[behod]] in its sparkling beauty yet in reality it's one tough [[ock]] .",0.1656252145767212,0.6575226783752441,2,1,2,27,Successful,1
"in addition to scoring [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to [[commend]] it to movie audiences both innocent and jaded .","in addition to scoring [[hgh]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to [[cnmmend]] it to movie audiences both innocent and jaded .",0.3061149716377258,0.6681485176086426,2,1,2,32,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[intriguig]] story of maternal instincts and misguided acts of affection .,0.3851914405822754,0.9320303797721864,2,1,2,14,Successful,1
[[one]] of the most [[exciting]] action films to come out of china in recent years .,[[noe]] of the most [[excitiRg]] action films to come out of china in recent years .,0.0192401409149169,0.6706606149673462,2,1,2,17,Successful,1
"this is a nervy , risky film , and villeneuve has [[inspired]] croze to give herself over completely to the tormented persona of bibi .","this is a nervy , risky film , and villeneuve has [[nspired]] croze to give herself over completely to the tormented persona of bibi .",0.4373359084129333,0.5778053998947144,1,0,1,16,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[besft]] little "" horror "" movie i've seen in years .",0.0333761572837829,0.9159797430038452,2,0,2,14,Successful,1
"tunney , brimming with coltish , neurotic energy , holds the screen like a true [[star]] .","tunney , brimming with coltish , neurotic energy , holds the screen like a true [[stra]] .",0.263882577419281,0.5508456826210022,2,1,2,15,Successful,1
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[charm]] .","even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[crarm]] .",0.2318087816238403,0.5337467193603516,2,1,2,15,Successful,1
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pessimistic]] or quietly hopeful .","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pevssimistic]] or quietly hopeful .",0.4542812705039978,0.5916223526000977,1,2,1,23,Successful,1
