original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
exposing the ways we fool ourselves is one hour photo's real [[strength]] .,exposing the ways we fool ourselves is one hour photo's real [[torture]] .,0.4008024334907532,0.8926039934158325,1,0,1,58,Successful,1
"it's up to you to decide whether to admire these [[people's]] dedication to their cause or be repelled by their dogmatism , [[manipulativeness]] and narrow , fearful view of american life .","it's up to you to decide whether to admire these [[wonderful]] dedication to their cause or be repelled by their dogmatism , [[assumptions]] and narrow , fearful view of american life .",0.2260562181472778,0.6154823899269104,0,1,0,31,Successful,1
"mostly , [goldbacher] just lets her complicated characters be unruly , [[confusing]] and , through it all , human .","mostly , [goldbacher] just lets her complicated characters be unruly , [[confused]] and , through it all , human .",0.4283322095870971,0.5319526195526123,0,1,0,10,Successful,1
. . . quite [[good]] at providing some good old fashioned spooks .,. . . quite [[terrible]] at providing some good old fashioned spooks .,0.2529594898223877,0.990340530872345,2,0,2,33,Successful,1
"at its worst , the movie is pretty diverting ; the pity is that it [[rarely]] achieves its best .","at its worst , the movie is pretty diverting ; the pity is that it [[probably]] achieves its best .",0.1802996397018432,0.6051286458969116,0,1,0,44,Successful,1
scherfig's light-hearted profile of emotional desperation is achingly honest and [[delightfully]] cheeky .,scherfig's light-hearted profile of emotional desperation is achingly honest and [[easily]] cheeky .,0.2002955079078674,0.5356044769287109,2,1,2,55,Successful,1
"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what [[makes]] holly and marina tick , and our hearts [[go]] out to them as both continue to negotiate their imperfect , love-hate relationship .","a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what [[separates]] holly and marina tick , and our hearts [[given]] out to them as both continue to negotiate their imperfect , love-hate relationship .",0.1952560544013977,0.5236297845840454,2,1,2,77,Successful,1
"the [[wonderfully]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the [[yet]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.1556788086891174,0.505766749382019,2,1,2,59,Successful,1
"as it [[turns]] out , you can go home again .","as it [[played]] out , you can go home again .",0.4494737386703491,0.8462903499603271,2,1,2,53,Successful,1
"you've already seen city by the sea under a variety of titles , but it's [[worth]] yet another visit .","you've already seen city by the sea under a variety of titles , but it's [[got]] yet another visit .",0.1971064209938049,0.6030106544494629,2,1,2,13,Successful,1
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move [[beyond]] a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .","this kind of hands-on storytelling is ultimately what makes shanghai ghetto move [[of]] a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",0.4402825832366943,0.5717178583145142,1,2,1,54,Successful,1
"[[making]] such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm [[love's]] power to help people endure almost unimaginable horror .","[[was]] such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm [[such]] power to help people endure almost unimaginable horror .",0.4692497849464416,0.6234201192855835,1,0,1,44,Successful,1
"grown-up quibbles are [[beside]] the point here . the little girls understand , and mccracken knows that's all that matters .","grown-up quibbles are [[near]] the point here . the little girls understand , and mccracken knows that's all that matters .",0.4860930442810058,0.6481976509094238,1,2,1,16,Successful,1
"a powerful , chilling , and affecting study of one [[man's]] dying fall .","a powerful , chilling , and affecting study of one [[beautiful]] dying fall .",0.3226104378700256,0.7009363174438477,1,2,1,22,Successful,1
this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,this is a [[bizarre]] film because there is no clear-cut hero and no all-out villain .,0.0859888195991516,0.9687345623970032,2,0,2,8,Successful,1
"a [[dreadful]] day in irish history is given passionate , if somewhat flawed , treatment .","a [[beautiful]] day in irish history is given passionate , if somewhat flawed , treatment .",0.1556899547576904,0.9812944531440736,0,2,0,59,Successful,1
. . . a [[good]] film that must have baffled the folks in the marketing department .,. . . a [[terrible]] film that must have baffled the folks in the marketing department .,0.5582289695739746,0.9933457374572754,2,0,2,40,Successful,1
". . . is funny in the way that [[makes]] you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm [[without]] ever succumbing to sentimentality .",". . . is funny in the way that [[hurts]] you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm [[of]] ever succumbing to sentimentality .",0.2216601967811584,0.6433518528938293,2,1,2,86,Successful,1
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lacking]] .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[missing]] .",0.5013184547424316,0.5375122427940369,0,1,0,31,Successful,1
a soul-stirring documentary about the [[israeli]]/[[palestinian]] conflict as revealed through the eyes of some [[children]] who remain curious about each other against all odds .,a soul-stirring documentary about the [[international]]/[[human]] conflict as revealed through the eyes of some [[kids]] who remain curious about each other against all odds .,0.2754268646240234,0.4796801209449768,1,1,1,62,Failed,1
what's so [[striking]] about jolie's performance is that she never lets her character [[become]] a caricature -- not [[even]] with that radioactive hair .,what's so [[astonishing]] about jolie's performance is that she never lets her character [[achieve]] a caricature -- not [[right]] with that radioactive hair .,0.157143235206604,0.6618407368659973,2,1,2,74,Successful,1
"the main story . . . is compelling [[enough]] , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is compelling [[indeed]] , but it's difficult to shrug off the annoyance of that chatty fish .",0.5465463399887085,0.5507985949516296,1,1,1,25,Failed,1
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[sparse]] , with roussillon providing comic relief .",0.0946980714797973,0.9127830862998962,2,1,2,44,Successful,1
kinnear . . . gives his [[best]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . gives his [[top]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,0.3887227177619934,0.5933597087860107,2,1,2,34,Successful,1
"hugh grant , who has a [[good]] [[line]] in charm , has never been more charming than in about a boy .","hugh grant , who has a [[bad]] [[lot]] in charm , has never been more charming than in about a boy .",0.074817955493927,0.5485231280326843,2,2,2,59,Failed,1
there's a lot of tooth in roger dodger . but what's [[nice]] is that there's a casual intelligence that permeates the script .,there's a lot of tooth in roger dodger . but what's [[astonishing]] is that there's a casual intelligence that permeates the script .,0.2164817452430725,0.6660098433494568,2,1,2,34,Successful,1
"reminiscent of alfred [[hitchcock's]] thrillers , most of the scary parts in 'signs' occur while waiting for [[things]] to happen .","reminiscent of alfred [[sson]] thrillers , most of the scary parts in 'signs' occur while waiting for [[anything]] to happen .",0.4777307510375976,0.5682774782180786,1,0,1,39,Successful,1
one of the [[best]] looking and stylish animated movies in quite a while . . .,one of the [[worst]] looking and stylish animated movies in quite a while . . .,0.0116057395935058,0.994931161403656,2,0,2,50,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , provocative stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[compelling]] , provocative stuff .",0.4483618140220642,0.6080211400985718,2,1,2,24,Successful,1
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserves]] to be seen everywhere .,denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserved]] to be seen everywhere .,0.4744612574577331,0.5808762311935425,2,1,2,41,Successful,1
"you needn't be [[steeped]] in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . [[though]] haynes' style apes films from the period . . . its message is not rooted in that decade .","you needn't be [[trained]] in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . [[like]] haynes' style apes films from the period . . . its message is not rooted in that decade .",0.420283555984497,0.5765615105628967,1,0,1,69,Successful,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[autobiographical]] : 'in praise of love' is the director's epitaph for himself .,0.2635949254035949,0.797793984413147,2,1,2,11,Successful,1
a [[gangster]] movie with the capacity to surprise .,a [[blockbuster]] movie with the capacity to surprise .,0.4339036345481872,0.8732662200927734,1,2,1,25,Successful,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[issues]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4024962186813354,0.735792875289917,0,1,0,40,Successful,1
"if not a [[home]] [[run]] , then at least a solid [[base]] [[hit]] .","if not a [[hit]] [[today]] , then at least a solid [[ones]] [[future]] .",0.2549546360969543,0.5399789810180664,1,2,1,96,Successful,1
goldmember is funny enough to [[justify]] the embarrassment of bringing a barf bag to the moviehouse .,goldmember is funny enough to [[admit]] the embarrassment of bringing a barf bag to the moviehouse .,0.4472333788871765,0.5582609176635742,0,1,0,39,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[missing]] b picture .,0.3542817831039428,0.950585961341858,2,1,2,16,Successful,1
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly [[rewarding]] .","it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly [[sad]] .",0.138463020324707,0.8293536901473999,2,1,2,31,Successful,1
the [[film]] [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .,the [[time]] [[never]] does rescue [the funk brothers] from motown's shadows . it's about time .,0.2328763008117675,0.9375568628311156,2,1,2,66,Successful,1
"drawing on an irresistible , languid romanticism , byler reveals the [[ways]] in which a sultry [[evening]] or a [[beer-fueled]] afternoon in the sun can [[inspire]] even the most retiring heart to venture forth .","drawing on an irresistible , languid romanticism , byler reveals the [[situation]] in which a sultry [[night]] or a [[fleeting]] afternoon in the sun can [[inspired]] even the most retiring heart to venture forth .",0.1569318771362304,0.3822585940361023,2,2,2,43,Failed,1
"works because we're [[never]] sure if ohlinger's on the level or merely a dying , delusional [[man]] [[trying]] to get into the history books before he croaks .","works because we're [[finally]] sure if ohlinger's on the level or merely a dying , delusional [[mind]] [[meant]] to get into the history books before he croaks .",0.2407816648483276,0.5125056505203247,0,0,0,55,Failed,1
[scherfig] has made a movie that will leave you [[wondering]] about the characters' lives after the clever credits roll .,[scherfig] has made a movie that will leave you [[questioning]] about the characters' lives after the clever credits roll .,0.4840653538703918,0.745934009552002,2,1,2,23,Successful,1
"a heady , biting , be-bop [[ride]] through nighttime manhattan , a loquacious [[videologue]] of the modern male and the lengths to which he'll go to weave a protective cocoon [[around]] his own ego .","a heady , biting , be-bop [[riding]] through nighttime manhattan , a loquacious [[indictment]] of the modern male and the lengths to which he'll go to weave a protective cocoon [[for]] his own ego .",0.2594476342201233,0.5271987915039062,1,0,1,91,Successful,1
"skin of man [[gets]] a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and [[brutal]] nature of adults .","skin of man [[keeps]] a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and [[twisted]] nature of adults .",0.3339218497276306,0.5292280912399292,0,1,0,66,Successful,1
"the piano teacher is not an easy film . it forces you to [[watch]] people doing unpleasant things to each other and themselves , and it [[maintains]] a cool distance from its material that is deliberately unsettling .","the piano teacher is not an easy film . it forces you to [[examine]] people doing unpleasant things to each other and themselves , and it [[offers]] a cool distance from its material that is deliberately unsettling .",0.2102791666984558,0.3678370714187622,0,0,0,62,Failed,1
as [[refreshing]] as a drink from a woodland stream .,as [[mundane]] as a drink from a woodland stream .,0.1493439078330993,0.9473838210105896,2,1,2,12,Successful,1
[[williams]] absolutely nails sy's queasy infatuation and overall strangeness .,[[nothing]] absolutely nails sy's queasy infatuation and overall strangeness .,0.5238004922866821,0.7562143206596375,1,0,1,46,Successful,1
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still [[say]] it was a guilty pleasure ?,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still [[knowing]] it was a guilty pleasure ?,0.4805498123168945,0.5548705458641052,1,2,1,30,Successful,1
"while it's nothing we haven't seen before from murphy , i spy is [[still]] [[fun]] and enjoyable and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is [[now]] [[simple]] and enjoyable and so aggressively silly that it's more than a worthwhile effort .",0.0800511240959167,0.1931105852127075,2,2,2,41,Failed,1
"by the [[time]] it ends in a rush of sequins , flashbulbs , [[blaring]] brass and back-stabbing babes , it has [[said]] plenty about how show business has [[infiltrated]] every corner of society -- and not always for the better .","by the [[stage]] it ends in a rush of sequins , flashbulbs , [[swirling]] brass and back-stabbing babes , it has [[stated]] plenty about how show business has [[taken]] every corner of society -- and not always for the better .",0.3458528518676758,0.519987940788269,0,0,0,57,Failed,1
an intimate contemplation of two marvelously [[messy]] lives .,an intimate contemplation of two marvelously [[wonderful]] lives .,0.3413398861885071,0.8666191697120667,1,2,1,44,Successful,1
"rarely has skin looked as [[beautiful]] , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as [[nice]] , desirable , even delectable , as it does in trouble every day .",0.5753661394119263,0.7791352272033691,2,1,2,14,Successful,1
this is one of those rare docs that paints a [[grand]] [[picture]] of an era and [[makes]] the journey feel like a party .,this is one of those rare docs that paints a [[brief]] [[image]] of an era and [[making]] the journey feel like a party .,0.2041342258453369,0.5333845615386963,2,1,2,46,Successful,1
poignant if familiar story of a young person [[suspended]] between two cultures .,poignant if familiar story of a young person [[shared]] between two cultures .,0.3026461005210876,0.6437404751777649,1,2,1,56,Successful,1
a metaphor for a [[modern-day]] urban china searching for its identity .,a metaphor for a [[corrupt]] urban china searching for its identity .,0.2056550979614257,0.7492204308509827,1,0,1,54,Successful,1
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble cast .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[intense]] , with a sterling ensemble cast .",0.3287316560745239,0.7335766553878784,1,2,1,22,Successful,1
an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,an [[entire]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,0.4604001045227051,0.6281759142875671,1,2,1,37,Successful,1
"the film feels [[uncomfortably]] real , its language and locations bearing the unmistakable stamp of authority .","the film feels [[quite]] real , its language and locations bearing the unmistakable stamp of authority .",0.4454784989356994,0.7978103160858154,1,2,1,58,Successful,1
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[failed]] in spectacle and pacing .",0.3190169930458069,0.9830094575881958,2,0,2,57,Successful,1
entertaining despite its one-joke premise with the thesis that women from [[venus]] and men from mars can indeed get together .,entertaining despite its one-joke premise with the thesis that women from [[earth]] and men from mars can indeed get together .,0.2617862224578857,0.2865619659423828,1,1,1,14,Failed,1
"a tightly directed , highly professional film that's old-fashioned in all the [[best]] possible ways .","a tightly directed , highly professional film that's old-fashioned in all the [[worse]] possible ways .",0.1612324118614196,0.9560179710388184,2,0,2,49,Successful,1
it's dark but has [[wonderfully]] funny moments ; you care about the characters ; and the action and [[special]] effects are first-rate .,it's dark but has [[really]] funny moments ; you care about the characters ; and the action and [[visual]] effects are first-rate .,0.0470224022865295,0.0737006068229675,2,2,2,13,Failed,1
in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .,in visual fertility treasure planet [[celebrates]] the top japanese animations of recent vintage .,0.2987740635871887,0.8486886024475098,1,2,1,51,Successful,1
"enormously [[enjoyable]] , high-adrenaline documentary .","enormously [[bad]] , high-adrenaline documentary .",0.0386443138122558,0.9925969839096068,2,0,2,39,Successful,1
"buy is an [[accomplished]] actress , and this is a big , juicy role .","buy is an [[evil]] actress , and this is a big , juicy role .",0.1052789092063903,0.9488914608955384,2,0,2,49,Successful,1
it works its magic with such [[exuberance]] and passion that the film's length becomes a part of its fun .,it works its magic with such [[restraint]] and passion that the film's length becomes a part of its fun .,0.0697256922721862,0.1716347336769104,2,2,2,31,Failed,1
"[[beautifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[dramatically]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.2486569285392761,0.5284314155578613,2,1,2,51,Successful,1
an old-fashioned but emotionally stirring [[adventure]] tale of the kind they rarely make anymore .,an old-fashioned but emotionally stirring [[sad]] tale of the kind they rarely make anymore .,0.4001190662384033,0.8130301237106323,1,0,1,47,Successful,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[disaster]] . it's always enthralling .,0.0694414973258972,0.9865114092826844,2,0,2,43,Successful,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[great]] sequel .",0.506154477596283,0.6357018351554871,1,2,1,43,Successful,1
a [[remarkable]] film by bernard rose .,a [[silent]] film by bernard rose .,0.0942172408103942,0.928932785987854,2,1,2,9,Successful,1
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant [[would]] topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant [[couldn]] topple the balance , but against all odds , nothing does .",0.5253318548202515,0.5784674882888794,1,2,1,48,Successful,1
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[extensive]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.164709210395813,0.5677810907363892,2,1,2,32,Successful,1
an original and highly cerebral [[examination]] of the psychopathic mind,an original and highly cerebral [[example]] of the psychopathic mind,0.4388905763626098,0.7265622615814209,1,0,1,57,Successful,1
michel piccoli's moving [[performance]] is this films reason for being .,michel piccoli's moving [[question]] is this films reason for being .,0.4842822551727295,0.9510284662246704,2,1,2,54,Successful,1
a captivating and intimate study about [[dying]] and loving . . .,a captivating and intimate study about [[smiling]] and loving . . .,0.3109761476516723,0.8863046765327454,1,2,1,55,Successful,1
this is an [[elegantly]] balanced movie -- every member of the ensemble has [[something]] [[fascinating]] to do -- that doesn't reveal even a hint of artifice .,this is an [[unusually]] balanced movie -- every member of the ensemble has [[somethin]] [[interesting]] to do -- that doesn't reveal even a hint of artifice .,0.0807569026947021,0.2779027223587036,2,2,2,24,Failed,1
[grant] goes [[beyond]] his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to [[recognize]] it and deal with it .,[grant] goes [[off]] his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to [[notice]] it and deal with it .,0.2038810849189758,0.3451269865036011,1,1,1,67,Failed,1
a high-spirited buddy movie about the reunion of berlin anarchists who [[face]] [[arrest]] 15 years after their crime .,a high-spirited buddy movie about the reunion of berlin anarchists who [[faces]] [[redemption]] 15 years after their crime .,0.2333030104637146,0.387277603149414,1,1,1,33,Failed,1
about the [[best]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,about the [[only]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,0.2871270775794983,0.8365697860717773,2,1,2,20,Successful,1
"an involving , [[inspirational]] drama that sometimes falls prey to its sob-story trappings .","an involving , [[tragic]] drama that sometimes falls prey to its sob-story trappings .",0.4555383920669555,0.781424343585968,1,0,1,45,Successful,1
some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some time .,some of the most [[amusing]] silliness you are likely to witness in a movie theatre for some time .,0.5671677589416504,0.8324679136276245,1,2,1,9,Successful,1
canadian filmmaker gary burns' inventive and mordantly humorous take on the [[soullessness]] of work in the city .,canadian filmmaker gary burns' inventive and mordantly humorous take on the [[way]] of work in the city .,0.4036253690719604,0.5833534598350525,1,2,1,38,Successful,1
"a rollicking ride , with jaw-dropping action sequences , striking villains , a [[gorgeous]] color palette , astounding technology , stirring music and a [[boffo]] last hour that leads up to a strangely sinister happy [[ending]] .","a rollicking ride , with jaw-dropping action sequences , striking villains , a [[saturated]] color palette , astounding technology , stirring music and a [[disturbing]] last hour that leads up to a strangely sinister happy [[endings]] .",0.1254465579986572,0.4900911450386047,2,2,2,76,Failed,1
"everyone's insecure in [[lovely]] and [[amazing]] , a poignant and wryly amusing film about mothers , daughters and their relationships .","everyone's insecure in [[big]] and [[sad]] , a poignant and wryly amusing film about mothers , daughters and their relationships .",0.0780779123306274,0.7324491739273071,2,1,2,34,Successful,1
the closest thing to the experience of [[space]] [[travel]],the closest thing to the experience of [[heaven]] [[are]],0.3861324787139892,0.7044862508773804,1,2,1,70,Successful,1
full of [[surprises]] .,full of [[lies]] .,0.2287372350692749,0.9872763752937316,2,0,2,50,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous talent has not withered during his enforced hiatus .,connoisseurs of chinese film will be [[disappointed]] to discover that tian's meticulous talent has not withered during his enforced hiatus .,0.1425575613975525,0.8985933065414429,2,1,2,33,Successful,1
"if you can push on through the slow spots , you'll be [[rewarded]] with some fine acting .","if you can push on through the slow spots , you'll be [[left]] with some fine acting .",0.1763707399368286,0.3506955504417419,2,2,2,14,Failed,1
"an unusually dry-eyed , even analytical approach to material that is generally played for [[maximum]] moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for [[pure]] moisture .",0.4643608927726745,0.5368630886077881,1,0,1,18,Successful,1
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red bridge is a [[manifestation]] of feminine energy , a tribute to the power of women to heal .",0.1558070182800293,0.3517637848854065,2,2,2,22,Failed,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[comes]] upon the original hit movie .,0.1016891002655029,0.5719844102859497,2,1,2,44,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[badly]] acted by diane lane and richard gere .,0.1828619837760925,0.9901057481765748,2,0,2,24,Successful,1
"like a precious and finely cut diamond , [[magnificent]] to behold in its sparkling beauty yet in reality it's one tough rock .","like a precious and finely cut diamond , [[devastating]] to behold in its sparkling beauty yet in reality it's one tough rock .",0.1656252145767212,0.3942435979843139,2,2,2,36,Failed,1
"in addition to scoring [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to [[commend]] it to movie audiences both innocent and jaded .","in addition to scoring [[more]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to [[give]] it to movie audiences both innocent and jaded .",0.3061149716377258,0.5656431317329407,2,1,2,42,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[inside]] story of maternal instincts and misguided acts of affection .,0.3851914405822754,0.9527758955955504,2,1,2,51,Successful,1
one of the most [[exciting]] action films to come out of china in recent years .,one of the most [[memorable]] action films to come out of china in recent years .,0.0192401409149169,0.0416635870933532,2,2,2,13,Failed,1
"this is a nervy , risky film , and villeneuve has [[inspired]] croze to give herself over completely to the tormented persona of bibi .","this is a nervy , risky film , and villeneuve has [[caused]] croze to give herself over completely to the tormented persona of bibi .",0.4373359084129333,0.6510487198829651,1,0,1,30,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[worst]] little "" horror "" movie i've seen in years .",0.0333761572837829,0.9958865642547609,2,0,2,55,Successful,1
"tunney , brimming with coltish , neurotic energy , holds the screen like a true [[star]] .","tunney , brimming with coltish , neurotic energy , holds the screen like a true [[predator]] .",0.263882577419281,0.9764404296875,2,0,2,61,Successful,1
"even if the naipaul original remains the real masterpiece , the [[movie]] [[possesses]] its own languorous charm .","even if the naipaul original remains the real masterpiece , the [[film]] [[hasn]] its own languorous charm .",0.2318087816238403,0.5231590270996094,2,1,2,34,Successful,1
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pessimistic]] or quietly hopeful .","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[optimistic]] or quietly hopeful .",0.4542812705039978,0.7151033878326416,1,2,1,22,Successful,1
"sometimes we feel as if the film careens from one colorful event to another [[without]] respite , but sometimes it must have seemed to frida [[kahlo]] as if her life did , too .","sometimes we feel as if the film careens from one colorful event to another [[into]] respite , but sometimes it must have seemed to frida [[seem]] as if her life did , too .",0.2613844871520996,0.3655778765678406,1,1,1,31,Failed,1
the [[strength]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the [[intensity]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,0.4954239130020141,0.8969693183898926,2,1,2,28,Successful,1
"like the series , the movie is [[funny]] , smart , visually inventive , and most of all , alive .","like the series , the movie is [[witty]] , smart , visually inventive , and most of all , alive .",0.0506093502044677,0.0642233490943908,2,2,2,15,Failed,1
"it was [[filled]] with shootings , beatings , and more cussing than you [[could]] shake a stick at .","it was [[booming]] with shootings , beatings , and more cussing than you [[quite]] shake a stick at .",0.05543714761734,0.140995442867279,0,0,0,50,Failed,1
