original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
scherfig's [[light-hearted]] profile of emotional desperation is achingly honest and delightfully [[cheeky]] .,scherfig's [[blithe]] profile of emotional desperation is achingly honest and delightfully [[nervy]] .,0.2002955079078674,0.5671170949935913,2,1,2,32,Successful,1
"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what [[makes]] holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .","a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what [[shit]] holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .",0.1952560544013977,0.6733406782150269,2,1,2,315,Successful,1
"the [[wonderfully]] lush morvern callar is pure [[punk]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the [[toppingly]] lush morvern callar is pure [[crummy]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.1556788086891174,0.8698342442512512,2,1,2,187,Successful,1
"as it [[turns]] out , you can go home again .","as it [[crook]] out , you can go home again .",0.4494737386703491,0.9102085828781128,2,1,2,125,Successful,1
"you've already seen city by the sea under a variety of titles , but it's worth yet another [[visit]] .","you've already seen city by the sea under a variety of titles , but it's worth yet another [[gossip]] .",0.1971064209938049,0.7225457429885864,2,1,2,121,Successful,1
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto [[move]] beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .","this kind of hands-on storytelling is ultimately what makes shanghai ghetto [[impress]] beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",0.4402825832366943,0.7164989709854126,1,2,1,200,Successful,1
"[[making]] such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .","[[crap]] such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0.4692497849464416,0.64946049451828,1,0,1,267,Successful,1
"grown-up quibbles are beside the [[point]] here . the little girls understand , and mccracken knows that's all that matters .","grown-up quibbles are beside the [[show]] here . the little girls understand , and mccracken knows that's all that matters .",0.4860930442810058,0.7244765162467957,1,2,1,149,Successful,1
"a powerful , [[chilling]] , and affecting study of one man's dying fall .","a powerful , [[cool]] , and affecting study of one man's dying fall .",0.3226104378700256,0.6842484474182129,1,2,1,138,Successful,1
this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,this is a [[bewitching]] film because there is no clear-cut hero and no all-out villain .,0.0859888195991516,0.9798721671104432,2,0,2,88,Successful,1
"a [[dreadful]] day in irish history is given passionate , if somewhat flawed , treatment .","a [[fearsome]] day in irish history is given passionate , if somewhat flawed , treatment .",0.1556899547576904,0.5756688117980957,0,1,0,101,Successful,1
. . . a [[good]] film that must have baffled the folks in the marketing department .,. . . a [[undecomposed]] film that must have baffled the folks in the marketing department .,0.5582289695739746,0.969821274280548,2,0,2,130,Successful,1
". . . is [[funny]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality .",". . . is [[suspicious]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality .",0.2216601967811584,0.881687581539154,2,1,2,184,Successful,1
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lacking]] .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[wanting]] .",0.5013184547424316,0.8846266865730286,0,1,0,158,Successful,1
a soul-stirring documentary about the israeli/palestinian [[conflict]] as revealed through the eyes of some children who [[remain]] [[curious]] about each other against all odds .,a soul-stirring documentary about the israeli/palestinian [[engagement]] as revealed through the eyes of some children who [[rest]] [[funny]] about each other against all odds .,0.2754268646240234,0.5908740758895874,1,2,1,86,Successful,1
what's so [[striking]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,what's so [[impinging]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,0.157143235206604,0.9815291166305542,2,0,2,115,Successful,1
"the main story . . . is [[compelling]] enough , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is [[compel]] enough , but it's difficult to shrug off the annoyance of that chatty fish .",0.5465463399887085,0.6528674364089966,1,0,1,60,Successful,1
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[speckless]] , with roussillon providing comic relief .",0.0946980714797973,0.9864323735237122,2,0,2,64,Successful,1
kinnear . . . gives his [[best]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . gives his [[undecomposed]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,0.3887227177619934,0.7974859476089478,2,1,2,188,Successful,1
"hugh grant , who has a good line in charm , has never been more [[charming]] than in about a boy .","hugh grant , who has a good line in charm , has never been more [[sorcerous]] than in about a boy .",0.074817955493927,0.9212904572486876,2,0,2,152,Successful,1
there's a lot of tooth in roger dodger . but what's [[nice]] is that there's a casual intelligence that permeates the script .,there's a lot of tooth in roger dodger . but what's [[squeamish]] is that there's a casual intelligence that permeates the script .,0.2164817452430725,0.9415765404701232,2,1,2,100,Successful,1
"reminiscent of [[alfred]] hitchcock's thrillers , most of the scary [[parts]] in 'signs' occur while waiting for [[things]] to happen .","reminiscent of [[Alfred]] hitchcock's thrillers , most of the scary [[disunite]] in 'signs' occur while waiting for [[affair]] to happen .",0.4777307510375976,0.5365947484970093,1,0,1,111,Successful,1
[[one]] of the [[best]] looking and stylish animated movies in quite a while . . .,[[unmatchable]] of the [[outflank]] looking and stylish animated movies in quite a while . . .,0.0116057395935058,0.8065052628517151,2,1,2,165,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , provocative stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[connive]] , provocative stuff .",0.4483618140220642,0.9600574374198914,2,1,2,253,Successful,1
denver should not get the first and last look at one of the most [[triumphant]] performances of vanessa redgrave's career . it deserves to be seen everywhere .,denver should not get the first and last look at one of the most [[exulting]] performances of vanessa redgrave's career . it deserves to be seen everywhere .,0.4744612574577331,0.8911021947860718,2,0,2,216,Successful,1
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' [[style]] [[apes]] films from the [[period]] . . . its message is not rooted in that decade .","you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' [[trend]] [[copycat]] films from the [[menstruation]] . . . its message is not rooted in that decade .",0.420283555984497,0.5340722799301147,1,0,1,175,Successful,1
[[waiting]] for godard can be fruitful : 'in [[praise]] of love' is the director's epitaph for himself .,[[wait]] for godard can be fruitful : 'in [[extolment]] of love' is the director's epitaph for himself .,0.2635949254035949,0.5693590641021729,2,1,2,25,Successful,1
a gangster movie with the capacity to surprise .,a gangster movie with the capacity to surprise .,0.4339036345481872,0.4339036345481872,1,1,1,25,Failed,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[shortcoming]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4024962186813354,0.8973172903060913,0,2,0,140,Successful,1
"if not a home [[run]] , then at least a solid [[base]] hit .","if not a home [[scat]] , then at least a solid [[al-Qaeda]] hit .",0.2549546360969543,0.605170488357544,1,0,1,228,Successful,1
goldmember is funny enough to justify the [[embarrassment]] of bringing a barf bag to the moviehouse .,goldmember is funny enough to justify the [[plethora]] of bringing a barf bag to the moviehouse .,0.4472333788871765,0.9531649947166444,0,2,0,89,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[harbor]] b picture .,0.3542817831039428,0.8782742619514465,2,1,2,103,Successful,1
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[unexpectedly]] [[rewarding]] .","it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[accidentally]] [[honor]] .",0.138463020324707,0.545437753200531,2,1,2,170,Successful,1
the film [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .,the film [[unfeignedly]] does rescue [the funk brothers] from motown's shadows . it's about time .,0.2328763008117675,0.6245642304420471,2,1,2,68,Successful,1
"drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[inspire]] even the most retiring heart to [[venture]] forth .","drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[barrack]] even the most retiring heart to [[jeopardize]] forth .",0.1569318771362304,0.6762990951538086,2,1,2,195,Successful,1
"works because we're never sure if ohlinger's on the level or merely a dying , delusional [[man]] trying to get into the history [[books]] before he [[croaks]] .","works because we're never sure if ohlinger's on the level or merely a dying , delusional [[world]] trying to get into the history [[playscript]] before he [[exit]] .",0.2407816648483276,0.532517671585083,0,1,0,264,Successful,1
[scherfig] has made a movie that will leave you [[wondering]] about the characters' lives after the clever credits roll .,[scherfig] has made a movie that will leave you [[speculative]] about the characters' lives after the clever credits roll .,0.4840653538703918,0.7701271772384644,2,1,2,174,Successful,1
"a [[heady]] , [[biting]] , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a [[foolhardy]] , [[prick]] , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.2594476342201233,0.6667841672897339,1,0,1,148,Successful,1
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[fears]] of young people trying to cope with the mysterious and brutal nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[veneration]] of young people trying to cope with the mysterious and brutal nature of adults .",0.3339218497276306,0.5488637089729309,0,1,0,257,Successful,1
"the piano teacher is not an [[easy]] film . it forces you to [[watch]] people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettling]] .","the piano teacher is not an [[sluttish]] film . it forces you to [[check]] people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettle]] .",0.2102791666984558,0.6911711692810059,0,1,0,177,Successful,1
as [[refreshing]] as a drink from a woodland stream .,as [[review]] as a drink from a woodland stream .,0.1493439078330993,0.9252106547355652,2,1,2,53,Successful,1
williams absolutely nails sy's [[queasy]] infatuation and overall strangeness .,williams absolutely nails sy's [[vile]] infatuation and overall strangeness .,0.5238004922866821,0.8415731191635132,1,0,1,59,Successful,1
can i admit xxx is as [[deep]] as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,can i admit xxx is as [[rich]] as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,0.4805498123168945,0.6487597227096558,1,2,1,133,Successful,1
"while it's nothing we haven't seen before from murphy , i spy is [[still]] fun and enjoyable and so aggressively [[silly]] that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is [[soundless]] fun and enjoyable and so aggressively [[pathetic]] that it's more than a worthwhile effort .",0.0800511240959167,0.8122141361236572,2,0,2,196,Successful,1
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[said]] plenty about how show business has infiltrated every corner of society -- and not always for the [[better]] .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[enunciate]] plenty about how show business has infiltrated every corner of society -- and not always for the [[break]] .",0.3458528518676758,0.5936614274978638,0,1,0,297,Successful,1
an [[intimate]] contemplation of two marvelously [[messy]] lives .,an [[cozy]] contemplation of two marvelously [[mussy]] lives .,0.3413398861885071,0.5983561277389526,1,2,1,73,Successful,1
"rarely has skin [[looked]] as beautiful , desirable , even delectable , as it does in trouble every day .","rarely has skin [[see]] as beautiful , desirable , even delectable , as it does in trouble every day .",0.5753661394119263,0.8541536927223206,2,1,2,99,Successful,1
this is [[one]] of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,this is [[unmatchable]] of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,0.2041342258453369,0.8580936789512634,2,0,2,207,Successful,1
poignant if familiar [[story]] of a [[young]] person [[suspended]] between [[two]] cultures .,poignant if familiar [[level]] of a [[immature]] person [[suspend]] between [[deuce]] cultures .,0.3026461005210876,0.5442759990692139,1,0,1,95,Successful,1
a metaphor for a modern-day urban china [[searching]] for its [[identity]] .,a metaphor for a modern-day urban china [[trenchant]] for its [[indistinguishability]] .,0.2056550979614257,0.2952547669410705,1,1,1,41,Failed,1
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble [[cast]] .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[irregular]] , with a sterling ensemble [[puke]] .",0.3287316560745239,0.5950149297714233,1,0,1,142,Successful,1
an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,an [[funny]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,0.4604001045227051,0.7936985492706299,1,2,1,235,Successful,1
"the film feels uncomfortably real , its language and locations bearing the unmistakable [[stamp]] of authority .","the film feels uncomfortably real , its language and locations bearing the unmistakable [[stereotype]] of authority .",0.4454784989356994,0.8042870759963989,1,0,1,140,Successful,1
"[[despite]] its faults , gangs excels in spectacle and pacing .","[[scorn]] its faults , gangs excels in spectacle and pacing .",0.3190169930458069,0.8571604490280151,2,1,2,36,Successful,1
entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed [[get]] together .,entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed [[amaze]] together .,0.2617862224578857,0.7159849405288696,1,2,1,178,Successful,1
"a tightly directed , highly professional film that's old-fashioned in all the [[best]] possible ways .","a tightly directed , highly professional film that's old-fashioned in all the [[trump]] possible ways .",0.1612324118614196,0.5764956474304199,2,1,2,153,Successful,1
it's dark but has [[wonderfully]] [[funny]] moments ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has [[toppingly]] [[suspect]] moments ; you care about the characters ; and the action and special effects are first-rate .,0.0470224022865295,0.9355298280715942,2,0,2,168,Successful,1
in visual [[fertility]] treasure planet rivals the top japanese animations of recent vintage .,in visual [[richness]] treasure planet rivals the top japanese animations of recent vintage .,0.2987740635871887,0.5697873830795288,1,2,1,78,Successful,1
"enormously [[enjoyable]] , high-adrenaline [[documentary]] .","enormously [[pleasurable]] , high-adrenaline [[documental]] .",0.0386443138122558,0.1048946380615234,2,2,2,23,Failed,1
"buy is an accomplished actress , and this is a [[big]] , juicy role .","buy is an accomplished actress , and this is a [[bad]] , juicy role .",0.1052789092063903,0.8674153089523315,2,0,2,111,Successful,1
it works its [[magic]] with such exuberance and passion that the film's length becomes a part of its [[fun]] .,it works its [[deception]] with such exuberance and passion that the film's length becomes a part of its [[play]] .,0.0697256922721862,0.7819919586181641,2,1,2,119,Successful,1
"[[beautifully]] crafted and brutally honest , promises [[offers]] an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[attractively]] crafted and brutally honest , promises [[pass]] an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.2486569285392761,0.7018741369247437,2,1,2,101,Successful,1
an old-fashioned but emotionally stirring [[adventure]] tale of the kind they rarely make anymore .,an old-fashioned but emotionally stirring [[jeopardize]] tale of the kind they rarely make anymore .,0.4001190662384033,0.7070400714874268,1,0,1,114,Successful,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[stone]] . it's always enthralling .,0.0694414973258972,0.6384756565093994,2,1,2,36,Successful,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[sizeable]] sequel .",0.506154477596283,0.6908547282218933,1,0,1,79,Successful,1
a [[remarkable]] film by bernard rose .,a [[singular]] film by bernard rose .,0.0942172408103942,0.8970871567726135,2,1,2,40,Successful,1
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and [[precise]] that anything discordant would topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and [[accurate]] that anything discordant would topple the balance , but against all odds , nothing does .",0.5253318548202515,0.620346188545227,1,2,1,121,Successful,1
"a [[much]] more successful [[translation]] than its most famous [[previous]] film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a [[often]] more successful [[displacement]] than its most famous [[premature]] film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.164709210395813,0.5421424508094788,2,1,2,66,Successful,1
an original and highly cerebral [[examination]] of the psychopathic mind,an original and highly cerebral [[exam]] of the psychopathic mind,0.4388905763626098,0.5672410726547241,1,0,1,40,Successful,1
michel piccoli's moving [[performance]] is this films reason for being .,michel piccoli's moving [[operation]] is this films reason for being .,0.4842822551727295,0.92037695646286,2,1,2,47,Successful,1
a captivating and intimate study about [[dying]] and loving . . .,a captivating and intimate study about [[go]] and loving . . .,0.3109761476516723,0.6163809299468994,1,2,1,99,Successful,1
this is an elegantly balanced [[movie]] -- every [[member]] of the ensemble has something [[fascinating]] to do -- that doesn't reveal even a hint of artifice .,this is an elegantly balanced [[picture]] -- every [[penis]] of the ensemble has something [[bewitching]] to do -- that doesn't reveal even a hint of artifice .,0.0807569026947021,0.6007169485092163,2,1,2,122,Successful,1
[grant] [[goes]] beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and [[deal]] with it .,[grant] [[fail]] beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and [[hatful]] with it .,0.2038810849189758,0.5558229684829712,1,0,1,311,Successful,1
a high-spirited [[buddy]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,a high-spirited [[crony]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,0.2333030104637146,0.5536462068557739,1,0,1,80,Successful,1
about the [[best]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,about the [[trump]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,0.2871270775794983,0.8927596807479858,2,1,2,189,Successful,1
"an [[involving]] , inspirational drama that sometimes falls prey to its sob-story trappings .","an [[imply]] , inspirational drama that sometimes falls prey to its sob-story trappings .",0.4555383920669555,0.5774887204170227,1,0,1,83,Successful,1
some of the most inventive [[silliness]] you are likely to witness in a movie theatre for some time .,some of the most inventive [[fatuity]] you are likely to witness in a movie theatre for some time .,0.5671677589416504,0.7733475565910339,1,2,1,46,Successful,1
canadian filmmaker [[gary]] burns' inventive and mordantly humorous [[take]] on the soullessness of [[work]] in the city .,canadian filmmaker [[Gary]] burns' inventive and mordantly humorous [[make]] on the soullessness of [[workplace]] in the city .,0.4036253690719604,0.5087822675704956,1,1,1,202,Failed,1
"a rollicking [[ride]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , [[astounding]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[happy]] ending .","a rollicking [[twit]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , [[stupefying]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[felicitous]] ending .",0.1254465579986572,0.5992673635482788,2,1,2,239,Successful,1
"everyone's insecure in lovely and [[amazing]] , a poignant and wryly amusing [[film]] about mothers , daughters and their relationships .","everyone's insecure in lovely and [[awful]] , a poignant and wryly amusing [[celluloid]] about mothers , daughters and their relationships .",0.0780779123306274,0.8145395517349243,2,1,2,104,Successful,1
the [[closest]] thing to the experience of space [[travel]],the [[nighest]] thing to the experience of space [[trip]],0.3861324787139892,0.5278098583221436,1,2,1,83,Successful,1
full of [[surprises]] .,full of [[storm]] .,0.2287372350692749,0.9076839089393616,2,1,2,19,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous talent has not [[withered]] during his enforced hiatus .,connoisseurs of chinese film will be [[please]] to discover that tian's meticulous talent has not [[sear]] during his enforced hiatus .,0.1425575613975525,0.6757569313049316,2,1,2,86,Successful,1
"if you can push on through the [[slow]] spots , you'll be [[rewarded]] with some [[fine]] acting .","if you can push on through the [[retard]] spots , you'll be [[reinforce]] with some [[ticket]] acting .",0.1763707399368286,0.5941896438598633,2,1,2,149,Successful,1
"an unusually dry-eyed , even analytical approach to material that is generally [[played]] for maximum moisture .","an unusually dry-eyed , even analytical approach to material that is generally [[fiddle]] for maximum moisture .",0.4643608927726745,0.6089411377906799,1,0,1,90,Successful,1
"symbolically , warm [[water]] under a red bridge is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm [[piss]] under a red bridge is a [[solemnization]] of feminine energy , a tribute to the power of women to heal .",0.1558070182800293,0.6630232334136963,2,1,2,101,Successful,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[amend]] upon the original hit movie .,0.1016891002655029,0.6024540662765503,2,1,2,109,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[advantageously]] acted by diane lane and richard gere .,0.1828619837760925,0.977024495601654,2,0,2,39,Successful,1
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[tough]] rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[bad]] rock .",0.1656252145767212,0.7115055322647095,2,1,2,195,Successful,1
"in addition to [[scoring]] [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in addition to [[seduce]] [[gamey]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",0.3061149716377258,0.6314293146133423,2,1,2,208,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[connive]] story of maternal instincts and misguided acts of affection .,0.3851914405822754,0.9495291709899902,2,1,2,71,Successful,1
one of the most [[exciting]] action films to come out of china in recent years .,one of the most [[sex]] action films to come out of china in recent years .,0.0192401409149169,0.6094329357147217,2,1,2,99,Successful,1
"this is a nervy , [[risky]] film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a nervy , [[bad]] film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",0.4373359084129333,0.8140817880630493,1,0,1,111,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[trump]] little "" horror "" movie i've seen in years .",0.0333761572837829,0.9370630979537964,2,0,2,185,Successful,1
"tunney , brimming with coltish , neurotic energy , holds the screen like a true [[star]] .","tunney , brimming with coltish , neurotic energy , holds the screen like a true [[asterisk]] .",0.263882577419281,0.5716848373413086,2,1,2,167,Successful,1
"even if the naipaul original remains the real masterpiece , the movie possesses its own [[languorous]] charm .","even if the naipaul original remains the real masterpiece , the movie possesses its own [[lackadaisical]] charm .",0.2318087816238403,0.7510429620742798,2,1,2,76,Successful,1
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's [[impossible]] to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's [[insufferable]] to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",0.4542812705039978,0.7041735649108887,1,0,1,124,Successful,1
"sometimes we feel as if the [[film]] careens from one colorful event to another without [[respite]] , but sometimes it must have seemed to frida kahlo as if her [[life]] did , too .","sometimes we feel as if the [[movie]] careens from one colorful event to another without [[hiatus]] , but sometimes it must have seemed to frida kahlo as if her [[spirit]] did , too .",0.2613844871520996,0.5154449939727783,1,2,1,137,Successful,1
the [[strength]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the [[posture]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,0.4954239130020141,0.9477547407150269,2,1,2,79,Successful,1
"like the series , the movie is [[funny]] , smart , visually inventive , and most of all , alive .","like the series , the movie is [[suspect]] , smart , visually inventive , and most of all , alive .",0.0506093502044677,0.7309157848358154,2,1,2,76,Successful,1
