original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
"reminiscent of alfred hitchcock's [[thrillers]] , most of the scary parts in 'signs' occur while waiting for things to happen .","reminiscent of alfred hitchcock's [[storybooks]] , most of the scary parts in 'signs' occur while waiting for things to happen .",0.4777307510375976,0.5726314187049866,1,0,1,24,Successful,1
one of the [[best]] [[looking]] and stylish animated [[movies]] in [[quite]] a while . . .,one of the [[strictest]] [[soliciting]] and stylish animated [[moviemaking]] in [[rather]] a while . . .,0.0116057395935058,0.6886826753616333,2,1,2,161,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , provocative stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[enticing]] , provocative stuff .",0.4483618140220642,0.8742765784263611,2,1,2,51,Successful,1
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserves]] to be seen everywhere .,denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it [[deserved]] to be seen everywhere .,0.4744612574577331,0.5808755159378052,2,1,2,28,Successful,1
"you needn't be [[steeped]] in '50s sociology , pop culture or movie lore to appreciate the emotional [[depth]] of haynes' work . [[though]] haynes' style apes films from the period . . . its message is not rooted in that decade .","you needn't be [[imbibed]] in '50s sociology , pop culture or movie lore to appreciate the emotional [[depths]] of haynes' work . [[except]] haynes' style apes films from the period . . . its message is not rooted in that decade .",0.420283555984497,0.5256811380386353,1,0,1,89,Successful,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[conducive]] : 'in praise of love' is the director's epitaph for himself .,0.2635949254035949,0.5896968841552734,2,1,2,43,Successful,1
a [[gangster]] movie with the capacity to surprise .,a [[banger]] movie with the capacity to surprise .,0.4339036345481872,0.7822282314300537,1,2,1,22,Successful,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[shortcoming]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4024962186813354,0.8973172307014465,0,2,0,69,Successful,1
"if not a [[home]] [[run]] , then at least a [[solid]] [[base]] [[hit]] .","if not a [[hosting]] [[executive]] , then at least a [[audible]] [[core]] [[bludgeoned]] .",0.2549546360969543,0.6582233309745789,1,0,1,205,Successful,1
goldmember is funny enough to justify the [[embarrassment]] of bringing a barf bag to the moviehouse .,goldmember is funny enough to justify the [[embarassed]] of bringing a barf bag to the moviehouse .,0.4472333788871765,0.8320896625518799,0,1,0,49,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[fooling]] b picture .,0.3542817831039428,0.9594303965568542,2,0,2,36,Successful,1
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[unexpectedly]] [[rewarding]] .","it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it [[bizarrely]] [[primes]] .",0.138463020324707,0.6029817461967468,2,1,2,96,Successful,1
the [[film]] [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .,the [[photographing]] [[awfully]] does rescue [the funk brothers] from motown's shadows . it's about time .,0.2328763008117675,0.7789031267166138,2,1,2,88,Successful,1
"drawing on an [[irresistible]] , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[inspire]] even the most retiring heart to venture forth .","drawing on an [[inescapable]] , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[provoke]] even the most retiring heart to venture forth .",0.1569318771362304,0.5760989785194397,2,1,2,95,Successful,1
"works because we're never sure if ohlinger's on the level or merely a dying , [[delusional]] [[man]] trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or merely a dying , [[fanciful]] [[guys]] trying to get into the history books before he croaks .",0.2407816648483276,0.552658200263977,0,1,0,63,Successful,1
[scherfig] has made a movie that will leave you [[wondering]] about the characters' lives after the clever credits roll .,[scherfig] has made a movie that will leave you [[asked]] about the characters' lives after the clever credits roll .,0.4840653538703918,0.6893519163131714,2,1,2,53,Successful,1
"a [[heady]] , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a [[disturbed]] , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.2594476342201233,0.5300244092941284,1,0,1,45,Successful,1
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[fears]] of young people trying to cope with the mysterious and [[brutal]] nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[qualms]] of young people trying to cope with the mysterious and [[harsh]] nature of adults .",0.3339218497276306,0.5484793186187744,0,1,0,103,Successful,1
"the piano teacher is not an easy film . it forces you to watch people doing [[unpleasant]] things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettling]] .","the piano teacher is not an easy film . it forces you to watch people doing [[salacious]] things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[eerie]] .",0.2102791666984558,0.6438653469085693,0,1,0,71,Successful,1
as [[refreshing]] as a drink from a woodland stream .,as [[retrofit]] as a drink from a woodland stream .,0.1493439078330993,0.9460498094558716,2,1,2,36,Successful,1
[[williams]] absolutely nails sy's queasy infatuation and overall strangeness .,[[hodges]] absolutely nails sy's queasy infatuation and overall strangeness .,0.5238004922866821,0.6753829717636108,1,0,1,22,Successful,1
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still [[say]] it was a guilty pleasure ?,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still [[affirms]] it was a guilty pleasure ?,0.4805498123168945,0.5398119688034058,1,2,1,62,Successful,1
"while it's nothing we haven't seen before from murphy , i spy is still [[fun]] and [[enjoyable]] and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is still [[joke]] and [[delectable]] and so aggressively silly that it's more than a worthwhile effort .",0.0800511240959167,0.6937102675437927,2,1,2,84,Successful,1
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has [[infiltrated]] every corner of society -- and not always for the [[better]] .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has [[infused]] every corner of society -- and not always for the [[bigger]] .",0.3458528518676758,0.5500279068946838,0,1,0,65,Successful,1
an intimate contemplation of two marvelously [[messy]] lives .,an intimate contemplation of two marvelously [[complex]] lives .,0.3413398861885071,0.5507543087005615,1,2,1,32,Successful,1
"rarely has skin looked as [[beautiful]] , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as [[nice]] , desirable , even delectable , as it does in trouble every day .",0.5753661394119263,0.7791355848312378,2,1,2,36,Successful,1
this is one of those rare docs that paints a [[grand]] picture of an era and [[makes]] the journey feel like a party .,this is one of those rare docs that paints a [[gros]] picture of an era and [[turns]] the journey feel like a party .,0.2041342258453369,0.5411986112594604,2,1,2,111,Successful,1
poignant if familiar story of a young person [[suspended]] between [[two]] [[cultures]] .,poignant if familiar story of a young person [[lifted]] between [[three]] [[civilised]] .,0.3026461005210876,0.5609058737754822,1,2,1,91,Successful,1
a [[metaphor]] for a modern-day [[urban]] [[china]] [[searching]] for its [[identity]] .,a [[oxymoron]] for a modern-day [[stadt]] [[porcelain]] [[crawling]] for its [[branding]] .,0.2056550979614257,0.6924983263015747,1,0,1,99,Successful,1
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble cast .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[incalculable]] , with a sterling ensemble cast .",0.3287316560745239,0.610482931137085,1,2,1,36,Successful,1
an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,an [[strangely]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,0.4604001045227051,0.5724127292633057,1,2,1,64,Successful,1
"the film feels [[uncomfortably]] real , its language and locations bearing the unmistakable stamp of authority .","the film feels [[disgustingly]] real , its language and locations bearing the unmistakable stamp of authority .",0.4454784989356994,0.9039784073829652,1,0,1,41,Successful,1
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[crushes]] in spectacle and pacing .",0.3190169930458069,0.9218904376029968,2,1,2,15,Successful,1
entertaining despite its one-joke [[premise]] with the [[thesis]] that women from [[venus]] and [[men]] from [[mars]] can indeed get together .,entertaining despite its one-joke [[prerequisite]] with the [[dissertation]] that women from [[zohra]] and [[folks]] from [[march]] can indeed get together .,0.2617862224578857,0.5290390253067017,1,2,1,77,Successful,1
"a tightly directed , highly professional [[film]] that's old-fashioned in all the [[best]] possible ways .","a tightly directed , highly professional [[stills]] that's old-fashioned in all the [[strictest]] possible ways .",0.1612324118614196,0.7626681923866272,2,1,2,88,Successful,1
it's dark but has [[wonderfully]] [[funny]] moments ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has [[terribly]] [[comedic]] moments ; you care about the characters ; and the action and special effects are first-rate .,0.0470224022865295,0.7920319437980652,2,1,2,98,Successful,1
in visual fertility [[treasure]] planet [[rivals]] the top japanese animations of recent vintage .,in visual fertility [[cherishing]] planet [[defiant]] the top japanese animations of recent vintage .,0.2987740635871887,0.694631040096283,1,2,1,84,Successful,1
"enormously [[enjoyable]] , high-adrenaline documentary .","enormously [[gentil]] , high-adrenaline documentary .",0.0386443138122558,0.9166114330291748,2,1,2,35,Successful,1
"buy is an [[accomplished]] actress , and this is a big , [[juicy]] role .","buy is an [[accompli]] actress , and this is a big , [[crusty]] role .",0.1052789092063903,0.9405339956283568,2,0,2,56,Successful,1
it works its magic with such [[exuberance]] and passion that the film's length becomes a part of its [[fun]] .,it works its magic with such [[naiveté]] and passion that the film's length becomes a part of its [[joke]] .,0.0697256922721862,0.6009329557418823,2,1,2,94,Successful,1
"[[beautifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[unspeakably]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.2486569285392761,0.6716393232345581,2,1,2,65,Successful,1
an old-fashioned but emotionally stirring [[adventure]] [[tale]] of the kind they rarely make anymore .,an old-fashioned but emotionally stirring [[affair]] [[escudos]] of the kind they rarely make anymore .,0.4001190662384033,0.5455495119094849,1,0,1,59,Successful,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[earring]] . it's always enthralling .,0.0694414973258972,0.6945238709449768,2,1,2,16,Successful,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[proper]] sequel .",0.506154477596283,0.5785379409790039,1,0,1,45,Successful,1
a [[remarkable]] film by bernard rose .,a [[unpaid]] film by bernard rose .,0.0942172408103942,0.944548726081848,2,1,2,46,Successful,1
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would [[topple]] the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would [[overrule]] the balance , but against all odds , nothing does .",0.5253318548202515,0.5298487544059753,1,2,1,63,Successful,1
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[thrive]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.164709210395813,0.5156670808792114,2,1,2,57,Successful,1
an original and highly cerebral [[examination]] of the psychopathic mind,an original and highly cerebral [[exams]] of the psychopathic mind,0.4388905763626098,0.5994298458099365,1,0,1,57,Successful,1
michel piccoli's moving [[performance]] is this films reason for being .,michel piccoli's moving [[yields]] is this films reason for being .,0.4842822551727295,0.9260647892951964,2,1,2,50,Successful,1
a captivating and intimate study about [[dying]] and loving . . .,a captivating and intimate study about [[lives]] and loving . . .,0.3109761476516723,0.654057502746582,1,2,1,54,Successful,1
this is an [[elegantly]] balanced movie -- every member of the ensemble has something [[fascinating]] to do -- that doesn't reveal even a hint of artifice .,this is an [[fashionably]] balanced movie -- every member of the ensemble has something [[hallucinatory]] to do -- that doesn't reveal even a hint of artifice .,0.0807569026947021,0.6178919076919556,2,1,2,75,Successful,1
[[[grant]]] goes beyond his usual fluttering and stammering and [[captures]] the soul of a man in pain who gradually [[comes]] to [[recognize]] it and deal with it .,[[[donation]]] goes beyond his usual fluttering and stammering and [[captivated]] the soul of a man in pain who gradually [[happens]] to [[appreciate]] it and deal with it .,0.2038810849189758,0.5276047587394714,1,2,1,166,Successful,1
a high-spirited [[buddy]] [[movie]] about the [[reunion]] of berlin [[anarchists]] who [[face]] [[arrest]] 15 years after their crime .,a high-spirited [[comrade]] [[picture]] about the [[reuniting]] of berlin [[subversives]] who [[braved]] [[halts]] 15 years after their crime .,0.2333030104637146,0.5608828663825989,1,2,1,243,Successful,1
about the [[best]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,about the [[greater]] thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,0.2871270775794983,0.6428344249725342,2,1,2,52,Successful,1
"an involving , [[inspirational]] drama that sometimes falls prey to its sob-story trappings .","an involving , [[incite]] drama that sometimes falls prey to its sob-story trappings .",0.4555383920669555,0.6491994261741638,1,0,1,30,Successful,1
some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some time .,some of the most [[inventiveness]] silliness you are likely to witness in a movie theatre for some time .,0.5671677589416504,0.6541312336921692,1,0,1,44,Successful,1
canadian filmmaker gary burns' inventive and mordantly humorous [[take]] on the soullessness of [[work]] in the city .,canadian filmmaker gary burns' inventive and mordantly humorous [[taking]] on the soullessness of [[workplace]] in the city .,0.4036253690719604,0.5460597276687622,1,2,1,88,Successful,1
"a rollicking ride , with jaw-dropping action sequences , striking villains , a [[gorgeous]] color palette , [[astounding]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[happy]] [[ending]] .","a rollicking ride , with jaw-dropping action sequences , striking villains , a [[grandiose]] color palette , [[staggering]] technology , stirring music and a boffo last hour that leads up to a strangely sinister [[lucky]] [[desist]] .",0.1254465579986572,0.6072638034820557,2,1,2,134,Successful,1
"everyone's insecure in lovely and [[amazing]] , a poignant and wryly amusing [[film]] about mothers , daughters and their relationships .","everyone's insecure in lovely and [[breathless]] , a poignant and wryly amusing [[stills]] about mothers , daughters and their relationships .",0.0780779123306274,0.6097294092178345,2,1,2,80,Successful,1
the closest [[thing]] to the experience of space [[travel]],the closest [[things]] to the experience of space [[tour]],0.3861324787139892,0.5070691108703613,1,2,1,93,Successful,1
full of [[surprises]] .,full of [[dumbstruck]] .,0.2287372350692749,0.9844042658805848,2,0,2,21,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous talent has not [[withered]] during his enforced hiatus .,connoisseurs of chinese film will be [[ravi]] to discover that tian's meticulous talent has not [[withering]] during his enforced hiatus .,0.1425575613975525,0.5143154859542847,2,1,2,76,Successful,1
"if you can push on through the slow spots , you'll be [[rewarded]] with some [[fine]] acting .","if you can push on through the slow spots , you'll be [[compensating]] with some [[sumptuous]] acting .",0.1763707399368286,0.5527116060256958,2,1,2,52,Successful,1
"an unusually dry-eyed , even analytical approach to material that is generally played for [[maximum]] moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for [[top]] moisture .",0.4643608927726745,0.5255182981491089,1,0,1,42,Successful,1
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the [[power]] of women to heal .","symbolically , warm water under a red bridge is a [[rituals]] of feminine energy , a tribute to the [[powers]] of women to heal .",0.1558070182800293,0.6312521696090698,2,1,2,85,Successful,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[heighten]] upon the original hit movie .,0.1016891002655029,0.5134289860725403,2,1,2,60,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[too]] acted by diane lane and richard gere .,0.1828619837760925,0.9613705277442932,2,0,2,42,Successful,1
"like a precious and finely cut diamond , [[magnificent]] to [[behold]] in its sparkling beauty yet in reality it's one tough [[rock]] .","like a precious and finely cut diamond , [[grandiose]] to [[presume]] in its sparkling beauty yet in reality it's one tough [[rocks]] .",0.1656252145767212,0.5289531350135803,2,1,2,107,Successful,1
"in addition to scoring [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in addition to scoring [[upper]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",0.3061149716377258,0.5128275752067566,2,1,2,46,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[unnerving]] story of maternal instincts and misguided acts of affection .,0.3851914405822754,0.9592323303222656,2,1,2,36,Successful,1
one of the most [[exciting]] action films to come out of china in recent years .,one of the most [[bewitching]] action films to come out of china in recent years .,0.0192401409149169,0.9847383499145508,2,0,2,57,Successful,1
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented [[persona]] of bibi .","this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented [[personas]] of bibi .",0.4373359084129333,0.5351763963699341,1,0,1,31,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[strictest]] little "" horror "" movie i've seen in years .",0.0333761572837829,0.9329020977020264,2,0,2,53,Successful,1
"tunney , brimming with coltish , neurotic energy , holds the screen like a true [[star]] .","tunney , brimming with coltish , neurotic energy , holds the screen like a true [[planetary]] .",0.263882577419281,0.5456273555755615,2,1,2,26,Successful,1
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[charm]] .","even if the naipaul original remains the real masterpiece , the movie possesses its own languorous [[bewitching]] .",0.2318087816238403,0.5846998691558838,2,1,2,54,Successful,1
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[pessimistic]] or quietly hopeful .","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply [[wistful]] or quietly hopeful .",0.4542812705039978,0.5570703744888306,1,2,1,34,Successful,1
"sometimes we feel as if the film careens from one colorful event to another without respite , but [[sometimes]] it must [[have]] seemed to frida kahlo as if her life did , too .","sometimes we feel as if the film careens from one colorful event to another without respite , but [[oftentimes]] it must [[enjoy]] seemed to frida kahlo as if her life did , too .",0.2613844871520996,0.5975897312164307,1,2,1,51,Successful,1
the [[strength]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the [[strenght]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,0.4954239130020141,0.9053604006767272,2,1,2,46,Successful,1
