original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
scherfig's [[light-hearted]] [[profile]] of [[emotional]] desperation is achingly honest and [[delightfully]] cheeky .,scherfig's [[current]] [[brand]] of [[false]] desperation is achingly honest and [[too]] cheeky .,0.0009999871253967,0.9367409348487854,1,0,1,190,Successful,1
"the [[wonderfully]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatized]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the [[initially]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[proposed]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.002148151397705,0.5739670991897583,1,0,1,110,Successful,1
"as it [[turns]] out , you can go [[home]] again .","as it [[makes]] out , you can go [[rogue]] again .",0.0174800157546997,0.7016243934631348,1,0,1,63,Successful,1
"a journey spanning [[nearly]] three decades of bittersweet camaraderie and history , in which we [[feel]] that we truly know what makes holly and marina tick , and our [[hearts]] go out to them as both continue to negotiate their imperfect , love-hate relationship .","a journey spanning [[almost]] three decades of bittersweet camaraderie and history , in which we [[pretend]] that we truly know what makes holly and marina tick , and our [[pleas]] go out to them as both continue to negotiate their imperfect , love-hate relationship .",0.0030335783958435,0.0121259093284606,1,1,1,69,Failed,1
"you've already seen city by the sea under a variety of titles , but it's [[worth]] yet another visit .","you've already seen city by the sea under a variety of titles , but it's [[been]] yet another visit .",0.0037670731544494,0.2483865022659301,1,1,1,13,Failed,1
"this [[kind]] of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its [[worthy]] predecessors .","this [[lack]] of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its [[early]] predecessors .",0.0052596926689147,0.7625566720962524,1,0,1,77,Successful,1
"at its worst , the movie is [[pretty]] diverting ; the pity is that it rarely achieves its best .","at its worst , the movie is [[somewhat]] diverting ; the pity is that it rarely achieves its best .",0.1340175867080688,0.6168563961982727,1,0,1,53,Successful,1
"[[making]] such a tragedy the backdrop to a love story risks [[trivializing]] it , though chouraqui no doubt intended the film to affirm love's power to help [[people]] endure almost unimaginable horror .","[[telling]] such a tragedy the backdrop to a love story risks [[making]] it , though chouraqui no doubt intended the film to affirm love's power to help [[love]] endure almost unimaginable horror .",0.0063675045967102,0.7357949614524841,1,0,1,61,Successful,1
"grown-up [[quibbles]] are beside the point here . the little girls [[understand]] , and mccracken knows that's all that matters .","grown-up [[s]] are beside the point here . the little girls [[know]] , and mccracken knows that's all that matters .",0.0125619769096374,0.3891686797142029,1,1,1,23,Failed,1
. . . a [[good]] film that must have baffled the folks in the marketing department .,. . . a [[terrible]] film that must have baffled the folks in the marketing department .,0.0051175355911254,0.9983184933662416,1,0,1,40,Successful,1
"a [[powerful]] , [[chilling]] , and [[affecting]] [[study]] of one [[man's]] [[dying]] [[fall]] .","a [[complete]] , [[brief]] , and [[intimate]] [[estimate]] of one [[thousand]] [[career]] [[objectives]] .",0.0046250224113464,0.5513298511505127,1,0,1,200,Successful,1
this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,this is a [[bizarre]] film because there is no clear-cut hero and no all-out villain .,0.0099304318428039,0.268218457698822,1,1,1,8,Failed,1
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lacking]] .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[diminished]] .",0.3765332698822021,0.5792564749717712,0,1,0,31,Successful,1
what's so striking about jolie's performance is that she [[never]] [[lets]] her character become a caricature -- not even with that radioactive hair .,what's so striking about jolie's performance is that she [[just]] [[makes]] her character become a caricature -- not even with that radioactive hair .,0.002435564994812,0.8693572878837585,1,0,1,77,Successful,1
a [[soul-stirring]] documentary about the israeli/palestinian conflict as revealed through the [[eyes]] of some children who remain curious about each other against all odds .,a [[controversial]] documentary about the israeli/palestinian conflict as revealed through the [[looks]] of some children who remain curious about each other against all odds .,0.001294732093811,0.0253939032554626,1,1,1,29,Failed,1
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[sparse]] , with roussillon providing comic relief .",0.0035955905914306,0.9359144568443298,1,0,1,44,Successful,1
". . . is funny in the [[way]] that [[makes]] you ache with sadness ( the [[way]] chekhov is funny ) , profound without ever being [[self-important]] , warm without ever succumbing to sentimentality .",". . . is funny in the [[part]] that [[whenever]] you ache with sadness ( the [[thing]] chekhov is funny ) , profound without ever being [[grateful]] , warm without ever succumbing to sentimentality .",0.0017510652542114,0.0124581456184387,1,1,1,72,Failed,1
kinnear . . . gives his [[best]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . gives his [[worst]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,0.009306252002716,0.9935765266418456,1,0,1,34,Successful,1
"hugh grant , who has a good line in charm , has [[never]] been more charming than in about a boy .","hugh grant , who has a good line in charm , has [[yet]] been more charming than in about a boy .",0.034795343875885,0.8951876163482666,1,0,1,26,Successful,1
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occur]] while waiting for things to happen .","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[happening]] while waiting for things to happen .",0.0613167285919189,0.5353773832321167,0,1,0,45,Successful,1
"the main story . . . is compelling [[enough]] , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is compelling [[well]] , but it's difficult to shrug off the annoyance of that chatty fish .",0.0567358136177063,0.3651663661003113,0,0,0,27,Failed,1
[[one]] of the best looking and [[stylish]] [[animated]] movies in quite a while . . .,[[five]] of the best looking and [[worst]] [[zombie]] movies in quite a while . . .,0.002156376838684,0.9905986785888672,1,0,1,78,Successful,1
"a dreadful day in irish history is given passionate , if [[somewhat]] flawed , treatment .","a dreadful day in irish history is given passionate , if [[seriously]] flawed , treatment .",0.0108024477958679,0.6921712160110474,1,0,1,57,Successful,1
there's a lot of tooth in roger dodger . but [[what's]] nice is that [[there's]] a casual intelligence that permeates the script .,there's a lot of tooth in roger dodger . but [[only]] nice is that [[is]] a casual intelligence that permeates the script .,0.0033977031707763,0.0983699560165405,1,1,1,25,Failed,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[interesting]] : 'in praise of love' is the director's epitaph for himself .,0.2455416321754455,0.8037804365158081,1,0,1,11,Successful,1
a gangster movie with the capacity to [[surprise]] .,a gangster movie with the capacity to [[burn]] .,0.1303707361221313,0.985198438167572,1,0,1,55,Successful,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[faults]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4570514559745788,0.901801347732544,0,1,0,40,Successful,1
"if not a [[home]] run , then at least a solid base hit .","if not a [[sucker]] run , then at least a solid base hit .",0.3142253160476684,0.6719952821731567,1,0,1,33,Successful,1
"its [[use]] of the thriller form to examine the [[labyrinthine]] ways in which people's lives cross and change , [[buffeted]] by events seemingly out of their control , is [[intriguing]] , provocative stuff .","its [[used]] of the thriller form to examine the [[supposed]] ways in which people's lives cross and change , [[facilitated]] by events seemingly out of their control , is [[disturbing]] , provocative stuff .",0.0018559694290161,0.0838100910186767,1,1,1,69,Failed,1
denver should not get the first and [[last]] look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be [[seen]] [[everywhere]] .,denver should not get the first and [[next]] look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be [[shown]] [[better]] .,0.0033727288246154,0.0559009313583374,1,1,1,53,Failed,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[looking]] b picture .,0.0713916420936584,0.7096071243286133,1,0,1,16,Successful,1
the film [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .,the film [[barely]] does rescue [the funk brothers] from motown's shadows . it's about time .,0.0026676654815673,0.6589788198471069,1,0,1,41,Successful,1
goldmember is funny enough to justify the embarrassment of [[bringing]] a barf bag to the moviehouse .,goldmember is funny enough to justify the embarrassment of [[accompanying]] a barf bag to the moviehouse .,0.1086788773536682,0.2596476674079895,0,0,0,36,Failed,1
"works because we're never [[sure]] if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","works because we're never [[certain]] if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.3685727715492248,0.5137077569961548,0,1,0,23,Successful,1
"it [[may]] not be particularly innovative , but the film's [[crisp]] , unaffected style and air of gentle longing make it unexpectedly [[rewarding]] .","it [[should]] not be particularly innovative , but the film's [[quick]] , unaffected style and air of gentle longing make it unexpectedly [[sad]] .",0.0010968446731567,0.3039990067481994,1,1,1,74,Failed,1
"you needn't be [[steeped]] in '50s sociology , pop culture or movie lore to appreciate the [[emotional]] depth of haynes' work . though haynes' style apes [[films]] from the period . . . its message is not [[rooted]] in that decade .","you needn't be [[looking]] in '50s sociology , pop culture or movie lore to appreciate the [[relative]] depth of haynes' work . though haynes' style apes [[movies]] from the period . . . its message is not [[emerging]] in that decade .",0.0012165904045104,0.0284060835838317,1,1,1,114,Failed,1
[scherfig] has made a movie that will [[leave]] you wondering about the characters' [[lives]] after the clever credits [[roll]] .,[scherfig] has made a movie that will [[end]] you wondering about the characters' [[life]] after the clever credits [[rolls]] .,0.0085471868515014,0.2478535771369934,1,1,1,35,Failed,1
"the piano teacher is not an [[easy]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano teacher is not an [[actual]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0.0562979578971862,0.5989323854446411,1,0,1,35,Successful,1
"drawing on an irresistible , languid romanticism , byler [[reveals]] the [[ways]] in which a sultry evening or a [[beer-fueled]] afternoon in the sun can inspire even the most retiring heart to venture forth .","drawing on an irresistible , languid romanticism , byler [[studied]] the [[manner]] in which a sultry evening or a [[pleasant]] afternoon in the sun can inspire even the most retiring heart to venture forth .",0.0013476014137268,0.0307255387306213,1,1,1,94,Failed,1
as [[refreshing]] as a drink from a woodland stream .,as [[tempting]] as a drink from a woodland stream .,0.0377956628799438,0.7746655941009521,1,0,1,12,Successful,1
[[williams]] [[absolutely]] [[nails]] [[sy's]] queasy infatuation and overall strangeness .,[[justin]] [[vaguely]] [[understood]] [[women]] queasy infatuation and overall strangeness .,0.0036258101463317,0.5035119652748108,1,0,1,92,Successful,1
"skin of man gets a few cheap shocks from its [[kids-in-peril]] theatrics , but it also taps into the primal fears of young people trying to [[cope]] with the mysterious and brutal nature of adults .","skin of man gets a few cheap shocks from its [[comedic]] theatrics , but it also taps into the primal fears of young people trying to [[align]] with the mysterious and brutal nature of adults .",0.0094130635261535,0.0677453875541687,1,1,1,75,Failed,1
"a [[heady]] , biting , be-bop ride through nighttime manhattan , a [[loquacious]] videologue of the modern male and the lengths to which he'll [[go]] to weave a protective cocoon [[around]] his own ego .","a [[brief]] , biting , be-bop ride through nighttime manhattan , a [[loud]] videologue of the modern male and the lengths to which he'll [[proceed]] to weave a protective cocoon [[beside]] his own ego .",0.0045506358146667,0.0683298707008361,1,1,1,118,Failed,1
can i admit xxx is as deep as a petri dish and as [[well-characterized]] as a telephone book but [[still]] say it was a guilty pleasure ?,can i admit xxx is as deep as a petri dish and as [[narrow]] as a telephone book but [[even]] say it was a guilty pleasure ?,0.0076468586921691,0.0203055739402771,1,1,1,23,Failed,1
"by the time it [[ends]] in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not [[always]] for the better .","by the time it [[finishes]] in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not [[necessarily]] for the better .",0.2154693007469177,0.6179448366165161,1,0,1,42,Successful,1
"while it's [[nothing]] we haven't seen before from murphy , i spy is still fun and [[enjoyable]] and so aggressively silly that it's more than a worthwhile effort .","while it's [[gone]] we haven't seen before from murphy , i spy is still fun and [[interesting]] and so aggressively silly that it's more than a worthwhile effort .",0.0058448910713195,0.0452073216438293,1,1,1,28,Failed,1
an [[intimate]] contemplation of [[two]] [[marvelously]] [[messy]] lives .,an [[awkward]] contemplation of [[five]] [[fairly]] [[boring]] lives .,0.0022808909416198,0.6169122457504272,1,0,1,140,Successful,1
poignant if familiar [[story]] of a young person suspended between two cultures .,poignant if familiar [[footage]] of a young person suspended between two cultures .,0.0143648386001586,0.6811004877090454,1,0,1,58,Successful,1
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble [[every]] [[day]] .","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble [[this]] [[morning]] .",0.1924908757209777,0.6918944120407104,1,0,1,24,Successful,1
a [[metaphor]] for a modern-day urban china searching for its identity .,a [[recipe]] for a modern-day urban china searching for its identity .,0.041491150856018,0.8682122230529785,1,0,1,54,Successful,1
"the film feels uncomfortably real , its language and locations bearing the [[unmistakable]] stamp of authority .","the film feels uncomfortably real , its language and locations bearing the [[same]] stamp of authority .",0.0497152805328369,0.7838522791862488,1,0,1,23,Successful,1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't [[try]] to .,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't [[seem]] to .,0.0402039289474487,0.984460949897766,1,0,1,55,Successful,1
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[invested]] in spectacle and pacing .",0.0639055967330932,0.8326788544654846,1,0,1,57,Successful,1
this is one of those rare docs that paints a [[grand]] picture of an era and makes the [[journey]] feel like a party .,this is one of those rare docs that paints a [[huge]] picture of an era and makes the [[trip]] feel like a party .,0.0012009143829345,0.0013883113861083,1,1,1,45,Failed,1
entertaining despite its one-joke [[premise]] with the thesis that women from venus and men from mars can indeed [[get]] together .,entertaining despite its one-joke [[aspect]] with the thesis that women from venus and men from mars can indeed [[stand]] together .,0.0299492478370666,0.6639255285263062,0,1,0,56,Successful,1
"a [[tightly]] directed , highly professional [[film]] that's old-fashioned in all the best possible ways .","a [[badly]] directed , highly professional [[script]] that's old-fashioned in all the best possible ways .",0.0010899305343627,0.9643223285675048,1,0,1,103,Successful,1
"for all its [[brooding]] quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble [[cast]] .","for all its [[acting]] quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble [[casts]] .",0.0015066862106323,0.0064818263053894,1,1,1,15,Failed,1
"enormously [[enjoyable]] , high-adrenaline documentary .","enormously [[bad]] , high-adrenaline documentary .",0.0012933015823364,0.9970853924751282,1,0,1,39,Successful,1
in visual fertility [[treasure]] planet rivals the top japanese [[animations]] of recent vintage .,in visual fertility [[monster]] planet rivals the top japanese [[retailer]] of recent vintage .,0.0106543898582458,0.8036436438560486,1,0,1,86,Successful,1
"buy is an accomplished actress , and this is a big , [[juicy]] [[role]] .","buy is an accomplished actress , and this is a big , [[movie]] [[mistake]] .",0.0312626957893371,0.996910035610199,1,0,1,70,Successful,1
"[[beautifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[poorly]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.0011017322540283,0.5965524315834045,1,0,1,51,Successful,1
charlotte sometimes is a gem . it's always [[enthralling]] .,charlotte sometimes is a gem . it's always [[broken]] .,0.0027556419372558,0.9081727266311646,1,0,1,20,Successful,1
an old-fashioned but [[emotionally]] [[stirring]] adventure tale of the kind they rarely make anymore .,an old-fashioned but [[badly]] [[invested]] adventure tale of the kind they rarely make anymore .,0.0011442899703979,0.9923384189605712,1,0,1,96,Successful,1
it's dark but has [[wonderfully]] funny moments ; you care about the characters ; and the [[action]] and special effects are first-rate .,it's dark but has [[really]] funny moments ; you care about the characters ; and the [[effects]] and special effects are first-rate .,0.0010839700698852,0.001879870891571,1,1,1,18,Failed,1
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[better]] sequel .",0.2373642325401306,0.6665054559707642,1,0,1,43,Successful,1
it [[works]] its magic with such exuberance and passion that the film's length becomes a [[part]] of its fun .,it [[tries]] its magic with such exuberance and passion that the film's length becomes a [[bit]] of its fun .,0.0018690228462219,0.0061476230621337,1,1,1,68,Failed,1
a [[remarkable]] [[film]] by [[bernard]] rose .,a [[silent]] [[introduction]] by [[henry]] rose .,0.0021063685417175,0.8218003511428833,1,0,1,105,Successful,1
michel piccoli's [[moving]] performance is this [[films]] reason for being .,michel piccoli's [[guest]] performance is this [[only]] reason for being .,0.0035428404808044,0.9904972314834596,1,0,1,61,Successful,1
an [[original]] and [[highly]] cerebral [[examination]] of the psychopathic mind,an [[artificial]] and [[more]] cerebral [[creation]] of the psychopathic mind,0.0200218558311462,0.7724524140357971,1,0,1,114,Successful,1
"a [[much]] more successful translation than its most famous [[previous]] film adaptation , writer-director anthony friedman's [[similarly]] updated 1970 british production .","a [[somewhat]] more successful translation than its most famous [[subsequent]] film adaptation , writer-director anthony friedman's [[wildly]] updated 1970 british production .",0.0841851234436035,0.5604577660560608,1,0,1,70,Successful,1
a [[captivating]] and [[intimate]] [[study]] about [[dying]] and [[loving]] . . .,a [[close]] and [[accurate]] [[warning]] about [[rotting]] and [[decomposition]] . . .,0.0015114545822143,0.785149097442627,1,0,1,181,Successful,1
a high-spirited [[buddy]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,a high-spirited [[tv]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,0.0534998774528503,0.8682302236557007,1,0,1,27,Successful,1
"zhuangzhuang [[creates]] delicate balance of style , text , and subtext [[that's]] so simple and precise that [[anything]] discordant would topple the balance , but against all odds , [[nothing]] does .","zhuangzhuang [[requires]] delicate balance of style , text , and subtext [[something]] so simple and precise that [[getting]] discordant would topple the balance , but against all odds , [[nobody]] does .",0.0021907687187194,0.0467268824577331,1,1,1,83,Failed,1
this is an [[elegantly]] balanced movie -- every member of the ensemble has [[something]] fascinating to do -- that doesn't reveal even a hint of artifice .,this is an [[even]] balanced movie -- every member of the ensemble has [[stuff]] fascinating to do -- that doesn't reveal even a hint of artifice .,0.0014127492904663,0.0078846812248229,1,1,1,32,Failed,1
"an involving , inspirational drama that [[sometimes]] falls prey to its sob-story trappings .","an involving , inspirational drama that [[completely]] falls prey to its sob-story trappings .",0.002123475074768,0.9951095581054688,1,0,1,55,Successful,1
about the best thing you could say about narc is that it's a [[rock-solid]] little genre picture . whether you like it or not is basically a matter of taste .,about the best thing you could say about narc is that it's a [[silly]] little genre picture . whether you like it or not is basically a matter of taste .,0.0075095295906066,0.665881872177124,1,0,1,41,Successful,1
[grant] goes beyond his usual fluttering and stammering and [[captures]] the soul of a man in pain who [[gradually]] comes to recognize it and deal with it .,[grant] goes beyond his usual fluttering and stammering and [[seeks]] the soul of a man in pain who [[eventually]] comes to recognize it and deal with it .,0.0020447969436645,0.0193673968315124,1,1,1,55,Failed,1
some of the most inventive silliness you are [[likely]] to witness in a movie theatre for some [[time]] .,some of the most inventive silliness you are [[interested]] to witness in a movie theatre for some [[folks]] .,0.0616313219070434,0.2843409776687622,1,1,1,52,Failed,1
the closest thing to the [[experience]] of space travel,the closest thing to the [[notion]] of space travel,0.0104147791862487,0.9077218770980836,1,0,1,55,Successful,1
full of [[surprises]] .,full of [[lies]] .,0.0103991627693176,0.95930153131485,1,0,1,50,Successful,1
canadian filmmaker gary burns' inventive and mordantly [[humorous]] take on the soullessness of work in the city .,canadian filmmaker gary burns' inventive and mordantly [[thoughtful]] take on the soullessness of work in the city .,0.0048174262046813,0.0065306425094604,1,1,1,16,Failed,1
"if you can push on through the slow spots , you'll be rewarded with some [[fine]] acting .","if you can push on through the slow spots , you'll be rewarded with some [[bad]] acting .",0.0259099602699279,0.9732745885849,1,0,1,35,Successful,1
"an unusually [[dry-eyed]] , even analytical approach to material that is generally played for maximum moisture .","an unusually [[good]] , even analytical approach to material that is generally played for maximum moisture .",0.0275402665138244,0.9859068393707277,0,1,0,34,Successful,1
"[[everyone's]] insecure in lovely and amazing , a poignant and wryly amusing film about mothers , [[daughters]] and their relationships .","[[most]] insecure in lovely and amazing , a poignant and wryly amusing film about mothers , [[characters]] and their relationships .",0.0007033348083496,0.0011463165283203,1,1,1,34,Failed,1
spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] [[upon]] the original hit movie .,spy kids 2 also happens to be that rarity among sequels : it actually [[looked]] [[unlike]] the original hit movie .,0.060324490070343,0.5764459371566772,1,0,1,63,Successful,1
connoisseurs of chinese film will be [[pleased]] to [[discover]] that tian's meticulous talent has not [[withered]] during his enforced hiatus .,connoisseurs of chinese film will be [[satisfied]] to [[find]] that tian's meticulous talent has not [[materialized]] during his enforced hiatus .,0.0182281732559204,0.3422659039497375,1,1,1,57,Failed,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[poorly]] acted by diane lane and richard gere .,0.0273675322532653,0.9556578397750854,1,0,1,24,Successful,1
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[tough]] rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[more]] rock .",0.0446374416351318,0.7248539924621582,1,0,1,31,Successful,1
"a rollicking [[ride]] , with jaw-dropping action sequences , striking villains , a [[gorgeous]] color palette , astounding technology , [[stirring]] music and a boffo last hour that [[leads]] up to a [[strangely]] sinister happy ending .","a rollicking [[night]] , with jaw-dropping action sequences , striking villains , a [[brilliant]] color palette , astounding technology , [[deafening]] music and a boffo last hour that [[wound]] up to a [[terribly]] sinister happy ending .",0.0014410614967346,0.0464054942131042,1,1,1,99,Failed,1
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red bridge is a [[result]] of feminine energy , a tribute to the power of women to heal .",0.0064122676849365,0.0138053894042968,1,1,1,22,Failed,1
miller has crafted an [[intriguing]] [[story]] of maternal instincts and misguided acts of affection .,miller has crafted an [[overall]] [[series]] of maternal instincts and misguided acts of affection .,0.0019920468330383,0.9951648116111756,1,0,1,103,Successful,1
"this is a [[nervy]] , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a [[bad]] , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",0.009061574935913,0.9938893914222716,1,0,1,46,Successful,1
"my little eye is the [[best]] little "" horror "" movie i've seen in years .","my little eye is the [[worst]] little "" horror "" movie i've seen in years .",0.0040680766105651,0.9987000823020936,1,0,1,55,Successful,1
[[one]] of the most exciting action [[films]] to come out of china in recent years .,[[two]] of the most exciting action [[movies]] to come out of china in recent years .,0.003541886806488,0.0064424872398376,1,1,1,12,Failed,1
"tunney , brimming with coltish , neurotic [[energy]] , holds the [[screen]] like a [[true]] [[star]] .","tunney , brimming with coltish , neurotic [[hatred]] , holds the [[news]] like a [[useless]] [[weapon]] .",0.0029876232147216,0.931471586227417,1,0,1,195,Successful,1
"[[even]] if the naipaul original remains the real masterpiece , the movie possesses its own [[languorous]] charm .","[[also]] if the naipaul original remains the real masterpiece , the movie possesses its own [[little]] charm .",0.0034247040748596,0.0257251262664794,1,1,1,40,Failed,1
"in [[addition]] to scoring high for originality of plot -- [[putting]] [[together]] familiar themes of family , forgiveness and love in a new [[way]] -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in [[comparison]] to scoring high for originality of plot -- [[pulling]] [[forward]] familiar themes of family , forgiveness and love in a new [[book]] -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",0.0013360977172851,0.0549986362457275,1,1,1,121,Failed,1
"[the [[film]]] tackles the topic of relationships in such a straightforward , emotionally [[honest]] manner that by the end , it's impossible to ascertain whether the film is , at its [[core]] , deeply pessimistic or quietly hopeful .","[the [[movie]]] tackles the topic of relationships in such a straightforward , emotionally [[serious]] manner that by the end , it's impossible to ascertain whether the film is , at its [[approach]] , deeply pessimistic or quietly hopeful .",0.0062828063964843,0.0154260993003845,1,1,1,59,Failed,1
