original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
"a [[powerful]] , chilling , and [[affecting]] study of one man's [[dying]] fall .","a [[pompous]] , chilling , and [[afflicts]] study of one man's [[corpse]] fall .",0.0046250224113464,0.991142749786377,1,0,1,128,Successful,1
this is an [[elegantly]] balanced movie -- [[every]] member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of [[artifice]] .,this is an [[fashionably]] balanced movie -- [[any]] member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of [[thing]] .,0.0014127492904663,0.9501776099205016,1,0,1,62,Successful,1
this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,this is a [[tempting]] film because there is no clear-cut hero and no all-out villain .,0.0099304318428039,0.8679707050323486,1,0,1,33,Successful,1
"for those who like [[quirky]] , [[slightly]] [[strange]] [[french]] [[films]] , this is a must !","for those who like [[insane]] , [[dimly]] [[awkward]] [[english]] [[cinemas]] , this is a must !",0.0020012259483337,0.2499645948410034,1,1,1,183,Failed,1
a high-spirited buddy [[movie]] about the reunion of berlin anarchists who face arrest 15 years after their crime .,a high-spirited buddy [[filming]] about the reunion of berlin anarchists who face arrest 15 years after their crime .,0.0534998774528503,0.6951048374176025,1,0,1,46,Successful,1
"a dreadful day in irish history is given passionate , if [[somewhat]] flawed , treatment .","a dreadful day in irish history is given passionate , if [[instead]] flawed , treatment .",0.0108024477958679,0.9169147610664368,1,0,1,32,Successful,1
a [[movie]] of technical skill and rare [[depth]] of intellect and [[feeling]] .,a [[imaging]] of technical skill and rare [[severity]] of intellect and [[brainchild]] .,0.0037319064140319,0.5003712773323059,1,0,1,120,Successful,1
about the best thing you could [[say]] about narc is that it's a rock-solid [[little]] [[genre]] [[picture]] . whether you like it or not is basically a matter of taste .,about the best thing you could [[says]] about narc is that it's a rock-solid [[minimum]] [[type]] [[image]] . whether you like it or not is basically a matter of taste .,0.0075095295906066,0.6382118463516235,1,0,1,93,Successful,1
. . . a [[good]] film that must have baffled the folks in the marketing department .,. . . a [[optimum]] film that must have baffled the folks in the marketing department .,0.0051175355911254,0.9726129174232484,1,0,1,33,Successful,1
a comedy-drama of nearly [[epic]] proportions rooted in a [[sincere]] [[performance]] by the title character undergoing midlife crisis .,a comedy-drama of nearly [[manas]] proportions rooted in a [[unqualified]] [[materialization]] by the title character undergoing midlife crisis .,0.0014079213142395,0.9898314476013184,1,0,1,102,Successful,1
"a rollicking [[ride]] , with jaw-dropping action [[sequences]] , [[striking]] villains , a [[gorgeous]] color palette , astounding technology , [[stirring]] [[music]] and a boffo last hour that leads up to a strangely [[sinister]] happy ending .","a rollicking [[odometer]] , with jaw-dropping action [[inscription]] , [[impressed]] villains , a [[leggy]] color palette , astounding technology , [[vibration]] [[chanson]] and a boffo last hour that leads up to a strangely [[alarming]] happy ending .",0.0014410614967346,0.469595193862915,1,1,1,200,Failed,1
". . . is funny in the way that [[makes]] you [[ache]] with [[sadness]] ( the way [[chekhov]] is [[funny]] ) , [[profound]] without ever being self-important , [[warm]] without ever succumbing to sentimentality .",". . . is funny in the way that [[doing]] you [[angst]] with [[misfortune]] ( the way [[fyodor]] is [[anecdote]] ) , [[exhaustive]] without ever being self-important , [[reheated]] without ever succumbing to sentimentality .",0.0017510652542114,0.4997006058692932,1,1,1,200,Failed,1
[[enriched]] by a [[strong]] and unforced supporting cast .,[[storied]] by a [[grievous]] and unforced supporting cast .,0.005819022655487,0.9641395807266236,1,0,1,47,Successful,1
the [[closest]] thing to the [[experience]] of space travel,the [[nearest]] thing to the [[expertise]] of space travel,0.0104147791862487,0.982862949371338,1,0,1,66,Successful,1
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[lacking]] .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is [[missed]] .",0.3765332698822021,0.8819146752357483,0,1,0,49,Successful,1
"if you can keep your eyes open [[amid]] all the [[blood]] and gore , you'll see del toro [[has]] [[brought]] [[unexpected]] [[gravity]] to blade ii .","if you can keep your eyes open [[downtown]] all the [[bloodstream]] and gore , you'll see del toro [[have]] [[tabled]] [[coincidental]] [[gravitational]] to blade ii .",0.0060668587684631,0.5612607002258301,1,0,1,166,Successful,1
"if you can push on through the slow spots , you'll be [[rewarded]] with some [[fine]] acting .","if you can push on through the slow spots , you'll be [[recompense]] with some [[admirable]] acting .",0.0259099602699279,0.6043914556503296,1,0,1,52,Successful,1
a soul-stirring [[documentary]] about the israeli/[[palestinian]] [[conflict]] as [[revealed]] through the [[eyes]] of some children who remain [[curious]] about [[each]] other against all [[odds]] .,a soul-stirring [[documentaries]] about the israeli/[[nablus]] [[bickering]] as [[evidenced]] through the [[eyeball]] of some children who remain [[interesting]] about [[any]] other against all [[likelihood]] .,0.001294732093811,0.6855230927467346,1,0,1,178,Successful,1
"never [[lets]] go your [[emotions]] , [[taking]] them to surprising highs , [[sorrowful]] lows and [[hidden]] impulsive niches . . . gorgeous , [[passionate]] , and at times uncommonly [[moving]] .","never [[authorize]] go your [[affections]] , [[assuming]] them to surprising highs , [[deplorable]] lows and [[ulterior]] impulsive niches . . . gorgeous , [[virulent]] , and at times uncommonly [[voyager]] .",0.0013197064399719,0.2588080167770386,1,1,1,200,Failed,1
"an [[unusually]] dry-eyed , even analytical [[approach]] to [[material]] that is generally played for maximum moisture .","an [[vitally]] dry-eyed , even analytical [[shapes]] to [[equipments]] that is generally played for maximum moisture .",0.0275402665138244,0.669564962387085,0,1,0,90,Successful,1
what's so [[striking]] about jolie's performance is that she never lets her character become a [[caricature]] -- not even with that radioactive hair .,what's so [[staggering]] about jolie's performance is that she never lets her character become a [[funnies]] -- not even with that radioactive hair .,0.002435564994812,0.99804025888443,1,0,1,48,Successful,1
. . . a [[quietly]] introspective portrait of the self-esteem of employment and the shame of losing a job . . .,. . . a [[surreptitiously]] introspective portrait of the self-esteem of employment and the shame of losing a job . . .,0.0054492354393005,0.8951523303985596,1,0,1,51,Successful,1
spy kids 2 also happens to be that [[rarity]] among sequels : it actually [[improves]] upon the original hit movie .,spy kids 2 also happens to be that [[meagre]] among sequels : it actually [[increased]] upon the original hit movie .,0.060324490070343,0.8232516050338745,1,0,1,69,Successful,1
"the main story . . . is compelling enough , but it's difficult to shrug off the [[annoyance]] of that chatty fish .","the main story . . . is compelling enough , but it's difficult to shrug off the [[turmoil]] of that chatty fish .",0.0567358136177063,0.7230429649353027,0,1,0,46,Successful,1
exceptionally [[well]] acted by diane lane and richard gere .,exceptionally [[bah]] acted by diane lane and richard gere .,0.0273675322532653,0.9858680367469788,1,0,1,42,Successful,1
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[blameless]] , with roussillon providing comic relief .",0.0035955905914306,0.8863222599029541,1,0,1,26,Successful,1
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[tough]] rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[onerous]] rock .",0.0446374416351318,0.5721428394317627,1,0,1,28,Successful,1
kinnear . . . [[gives]] his [[best]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . [[assigns]] his [[bigger]] screen performance with an oddly winning portrayal of one of life's ultimate losers .,0.009306252002716,0.5943231582641602,1,0,1,91,Successful,1
"in [[addition]] to scoring [[high]] for [[originality]] of [[plot]] -- putting [[together]] familiar themes of family , forgiveness and love in a new [[way]] -- lilo & [[stitch]] [[has]] a number of other assets to commend it to movie audiences both innocent and jaded .","in [[addendum]] to scoring [[bigger]] for [[upfront]] of [[conspiracy]] -- putting [[along]] familiar themes of family , forgiveness and love in a new [[chemin]] -- lilo & [[hemming]] [[owns]] a number of other assets to commend it to movie audiences both innocent and jaded .",0.0013360977172851,0.6842692494392395,1,0,1,187,Successful,1
"hugh grant , who has a [[good]] [[line]] in charm , has never been more [[charming]] than in about a boy .","hugh grant , who has a [[decent]] [[bloodline]] in charm , has never been more [[pretty]] than in about a boy .",0.034795343875885,0.5786242485046387,1,0,1,100,Successful,1
"tunney , brimming with coltish , neurotic [[energy]] , holds the [[screen]] like a [[true]] [[star]] .","tunney , brimming with coltish , neurotic [[electrics]] , holds the [[sieve]] like a [[factual]] [[celebrity]] .",0.0029876232147216,0.6777584552764893,1,0,1,81,Successful,1
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that [[permeates]] the script .,there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that [[blurs]] the script .,0.0033977031707763,0.524006187915802,1,0,1,45,Successful,1
"[the film] [[tackles]] the topic of relationships in such a [[straightforward]] , emotionally [[honest]] manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .","[the film] [[discuss]] the topic of relationships in such a [[simpler]] , emotionally [[franc]] manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",0.0062828063964843,0.5788570642471313,1,0,1,63,Successful,1
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occur]] while waiting for things to happen .","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[happening]] while waiting for things to happen .",0.0613167285919189,0.5353761911392212,0,1,0,25,Successful,1
the strength of the film [[lies]] in its two [[central]] performances by sven wollter as the stricken composer and viveka seldahl as his [[desperate]] violinist wife .,the strength of the film [[untruth]] in its two [[critical]] performances by sven wollter as the stricken composer and viveka seldahl as his [[demoralized]] violinist wife .,0.0263154506683349,0.9820601344108582,1,0,1,93,Successful,1
one of the [[best]] looking and [[stylish]] [[animated]] movies in quite a while . . .,one of the [[nicest]] looking and [[opulent]] [[promoted]] movies in quite a while . . .,0.002156376838684,0.956517457962036,1,0,1,91,Successful,1
"it was [[filled]] with shootings , beatings , and more cussing than you could shake a stick at .","it was [[fulfils]] with shootings , beatings , and more cussing than you could shake a stick at .",0.3065226674079895,0.5346250534057617,1,0,1,39,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , [[provocative]] stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[mystifying]] , [[problematic]] stuff .",0.0018559694290161,0.8554668426513672,1,0,1,62,Successful,1
you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable [[lack]] of pace . or both .,you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable [[insufficient]] of pace . or both .,0.1383713483810424,0.5176130533218384,0,1,0,60,Successful,1
denver should not get the first and [[last]] look at one of the most [[triumphant]] [[performances]] of vanessa redgrave's career . it deserves to [[be]] seen everywhere .,denver should not get the first and [[elapsed]] look at one of the most [[defeating]] [[spectacles]] of vanessa redgrave's career . it deserves to [[sont]] seen everywhere .,0.0033727288246154,0.5690167546272278,1,0,1,92,Successful,1
"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better [[judgment]] be damned .","sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better [[stopped]] be damned .",0.1572279930114746,0.704001784324646,1,0,1,60,Successful,1
"you needn't be [[steeped]] in '50s sociology , pop culture or movie lore to [[appreciate]] the [[emotional]] [[depth]] of haynes' [[work]] . though haynes' [[style]] apes films from the period . . . its message is not rooted in that decade .","you needn't be [[impregnated]] in '50s sociology , pop culture or movie lore to [[congratulate]] the [[psychiatric]] [[dug]] of haynes' [[endeavor]] . though haynes' [[modelling]] apes films from the period . . . its message is not rooted in that decade .",0.0012165904045104,0.6346262097358704,1,0,1,200,Successful,1
"will [[assuredly]] rank as one of the cleverest , most deceptively amusing comedies of the year .","will [[surely]] rank as one of the cleverest , most deceptively amusing comedies of the year .",0.2533775568008423,0.8149944543838501,1,0,1,52,Successful,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[conducive]] : 'in praise of love' is the director's epitaph for himself .,0.2455416321754455,0.6462045907974243,1,0,1,43,Successful,1
"maryam is a [[small]] [[film]] , but it [[offers]] [[large]] rewards .","maryam is a [[xiao]] [[kino]] , but it [[donne]] [[grosse]] rewards .",0.0027853846549987,0.826229453086853,1,0,1,190,Successful,1
a gangster movie with the capacity to [[surprise]] .,a gangster movie with the capacity to [[stupor]] .,0.1303707361221313,0.9163885116577148,1,0,1,53,Successful,1
"cockettes [[has]] the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .","cockettes [[got]] the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",0.3292903900146484,0.6196849346160889,1,0,1,38,Successful,1
"the film has a laundry list of minor [[shortcomings]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor [[shortcoming]] , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.4570514559745788,0.9716252088546752,0,1,0,69,Successful,1
there's something poignant about an artist of 90-plus years [[taking]] the effort to [[share]] his impressions of life and [[loss]] and time and art with [[us]] .,there's something poignant about an artist of 90-plus years [[adopts]] the effort to [[interacted]] his impressions of life and [[atrophy]] and time and art with [[we]] .,0.0192154645919799,0.5360616445541382,1,0,1,127,Successful,1
"if not a [[home]] run , then at least a solid base hit .","if not a [[sarcophagus]] run , then at least a solid base hit .",0.3142253160476684,0.694000244140625,1,0,1,49,Successful,1
one [[funny]] popcorn flick .,one [[nosy]] popcorn flick .,0.20559161901474,0.9743111729621888,1,0,1,22,Successful,1
"this new zealand coming-of-age movie isn't really about anything . when it's this rich and [[luscious]] , who cares ?","this new zealand coming-of-age movie isn't really about anything . when it's this rich and [[sensuous]] , who cares ?",0.4824346303939819,0.9780049920082092,1,0,1,26,Successful,1
goldmember is funny enough to justify the [[embarrassment]] of bringing a [[barf]] bag to the moviehouse .,goldmember is funny enough to justify the [[hassle]] of bringing a [[poopy]] bag to the moviehouse .,0.1086788773536682,0.5114847421646118,0,1,0,70,Successful,1
this [[gorgeous]] epic is guaranteed to [[lift]] the [[spirits]] of the whole [[family]] .,this [[sumptuous]] epic is guaranteed to [[escalator]] the [[alcohol]] of the whole [[familia]] .,0.0020596385002136,0.775213897228241,1,0,1,141,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[distracting]] b picture .,0.0713916420936584,0.97586590051651,1,0,1,36,Successful,1
"williams creates a [[stunning]] , taxi driver-esque [[portrayal]] of a man teetering on the edge of sanity .","williams creates a [[unbelievable]] , taxi driver-esque [[representation]] of a man teetering on the edge of sanity .",0.0012999773025512,0.790513277053833,1,0,1,91,Successful,1
both a detective [[story]] and a romance spiced with the [[intrigue]] of [[academic]] skullduggery and [[politics]] .,both a detective [[sagas]] and a romance spiced with the [[plot]] of [[pedagogical]] skullduggery and [[strategy]] .,0.0046120285987854,0.5873127579689026,1,0,1,78,Successful,1
"it may not [[be]] [[particularly]] innovative , but the film's [[crisp]] , unaffected [[style]] and air of [[gentle]] [[longing]] make it unexpectedly [[rewarding]] .","it may not [[either]] [[explicitly]] innovative , but the film's [[abrupt]] , unaffected [[design]] and air of [[innocuous]] [[desired]] make it unexpectedly [[juicy]] .",0.0010968446731567,0.6277716159820557,1,0,1,200,Successful,1
"spielberg's [[picture]] is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences .","spielberg's [[imaging]] is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences .",0.0647897124290466,0.5932626724243164,1,0,1,65,Successful,1
the film [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .,the film [[admittedly]] does rescue [the funk brothers] from motown's shadows . it's about time .,0.0026676654815673,0.8532503247261047,1,0,1,45,Successful,1
"a grittily [[beautiful]] film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .","a grittily [[beaux]] film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",0.0013118386268615,0.5447456240653992,1,0,1,42,Successful,1
"dense , [[exhilarating]] documentary .","dense , [[stimulation]] documentary .",0.0021107792854309,0.5718669295310974,1,0,1,47,Successful,1
a well-rounded [[tribute]] to a man whose [[achievements]] -- and [[complexities]] -- [[reached]] [[far]] beyond the end [[zone]] .,a well-rounded [[accolades]] to a man whose [[materialization]] -- and [[technicalities]] -- [[garnered]] [[severely]] beyond the end [[territory]] .,0.0012018680572509,0.6044642329216003,1,0,1,200,Successful,1
"drawing on an irresistible , languid romanticism , byler [[reveals]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .","drawing on an irresistible , languid romanticism , byler [[betrays]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",0.0013476014137268,0.8873212933540344,1,0,1,65,Successful,1
this submarine [[drama]] [[earns]] the right to be favorably compared to das boot .,this submarine [[tragic]] [[acquire]] the right to be favorably compared to das boot .,0.0086699724197387,0.8610461354255676,1,0,1,82,Successful,1
"works because we're never [[sure]] if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","works because we're never [[certain]] if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.3685727715492248,0.5137116312980652,0,1,0,19,Successful,1
"claude chabrol's camera has a way of [[gently]] swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .","claude chabrol's camera has a way of [[shakily]] swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",0.0366623997688293,0.5206707715988159,1,0,1,54,Successful,1
[scherfig] has made a movie that will [[leave]] you wondering about the characters' lives after the clever credits roll .,[scherfig] has made a movie that will [[abandon]] you wondering about the characters' lives after the clever credits roll .,0.0085471868515014,0.8538299202919006,1,0,1,50,Successful,1
the film was [[immensely]] enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,the film was [[horribly]] enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,0.0012474060058593,0.7152389287948608,1,0,1,61,Successful,1
