original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
exposing the ways we fool ourselves is one hour photo's [[real]] strength .,exposing the ways we fool ourselves is one hour photo's [[actual]] strength .,0.4910795092582702,0.5422263145446777,1,0,1,9,Successful,1
"it's up to you to [[decide]] whether to admire these people's [[dedication]] to their cause or be repelled by their dogmatism , manipulativeness and narrow , [[fearful]] [[view]] of american life .","it's up to you to [[deciding]] whether to admire these people's [[pledges]] to their cause or be repelled by their dogmatism , manipulativeness and narrow , [[fright]] [[standpoint]] of american life .",0.1718589663505554,0.2492907047271728,0,0,0,42,Failed,1
"mostly , [goldbacher] just [[lets]] her [[complicated]] [[characters]] be unruly , confusing and , through it all , human .","mostly , [goldbacher] just [[enables]] her [[complicating]] [[personages]] be unruly , confusing and , through it all , human .",0.2857111692428589,0.5552040338516235,0,1,0,21,Successful,1
. . . [[quite]] good at [[providing]] some [[good]] old [[fashioned]] spooks .,. . . [[abundantly]] good at [[offered]] some [[alright]] old [[shaped]] spooks .,0.0589194297790527,0.3299794793128967,1,1,1,14,Failed,1
"at its worst , the [[movie]] is pretty diverting ; the pity is that it rarely [[achieves]] its [[best]] .","at its worst , the [[cinema]] is pretty diverting ; the pity is that it rarely [[accomplishes]] its [[nicest]] .",0.1411117315292358,0.2618155479431152,0,0,0,17,Failed,1
scherfig's light-hearted [[profile]] of emotional desperation is achingly honest and delightfully cheeky .,scherfig's light-hearted [[profiled]] of emotional desperation is achingly honest and delightfully cheeky .,0.4492461681365967,0.7090376019477844,1,0,1,4,Successful,1
"a [[journey]] spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina [[tick]] , and our hearts go out to them as both [[continue]] to [[negotiate]] their imperfect , love-hate [[relationship]] .","a [[trips]] spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina [[ticks]] , and our hearts go out to them as both [[continuing]] to [[haggling]] their imperfect , love-hate [[relations]] .",0.0575799345970153,0.2047079801559448,0,0,0,33,Failed,1
"the [[wonderfully]] [[lush]] morvern callar is [[pure]] punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself [[felt]] like an answer to irvine welsh's book trainspotting .","the [[splendidly]] [[luxuriant]] morvern callar is [[unadulterated]] punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself [[believed]] like an answer to irvine welsh's book trainspotting .",0.2218244671821594,0.5989755392074585,0,1,0,35,Successful,1
"as it turns out , you can go home again .","as it turns out , you can go home again .",0.464792251586914,0.464792251586914,0,0,0,3,Failed,1
"you've already [[seen]] city by the [[sea]] under a [[variety]] of titles , but it's worth yet another [[visit]] .","you've already [[noticed]] city by the [[seas]] under a [[multitude]] of titles , but it's worth yet another [[visits]] .",0.0442363023757934,0.0835196375846862,0,0,0,13,Failed,1
"this kind of hands-on [[storytelling]] is ultimately what makes shanghai ghetto move beyond a good , dry , reliable [[textbook]] and what allows it to rank with its worthy [[predecessors]] .","this kind of hands-on [[narration]] is ultimately what makes shanghai ghetto move beyond a good , dry , reliable [[schoolbooks]] and what allows it to rank with its worthy [[ancestors]] .",0.1081846356391906,0.5131323933601379,0,1,0,15,Successful,1
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt [[intended]] the film to [[affirm]] love's power to help people endure almost [[unimaginable]] horror .","making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt [[designed]] the film to [[confirm]] love's power to help people endure almost [[unbelievable]] horror .",0.357204258441925,0.5309999585151672,0,1,0,26,Successful,1
"grown-up quibbles are [[beside]] the point here . the little girls understand , and mccracken knows that's all that matters .","grown-up quibbles are [[alongside]] the point here . the little girls understand , and mccracken knows that's all that matters .",0.3277007341384887,0.5163360834121704,0,1,0,2,Successful,1
"a [[powerful]] , chilling , and [[affecting]] [[study]] of one man's [[dying]] fall .","a [[emphatic]] , chilling , and [[influencing]] [[studies]] of one man's [[dies]] fall .",0.1248508691787719,0.4851540923118591,0,0,0,22,Failed,1
this is a [[fascinating]] [[film]] because there is no clear-cut hero and no all-out villain .,this is a [[intriguing]] [[cinematographic]] because there is no clear-cut hero and no all-out villain .,0.3645450472831726,0.5650951266288757,1,0,1,10,Successful,1
"a dreadful day in irish history is given passionate , if somewhat flawed , [[treatment]] .","a dreadful day in irish history is given passionate , if somewhat flawed , [[treat]] .",0.3681182861328125,0.7674565315246582,1,0,1,4,Successful,1
. . . a good film that must have [[baffled]] the folks in the marketing department .,. . . a good film that must have [[muddled]] the folks in the marketing department .,0.0795356035232544,0.1778890490531921,1,1,1,7,Failed,1
". . . is [[funny]] in the way that makes you ache with [[sadness]] ( the way chekhov is funny ) , [[profound]] without ever being self-important , [[warm]] without ever succumbing to sentimentality .",". . . is [[hilarious]] in the way that makes you ache with [[heartache]] ( the way chekhov is funny ) , [[deepest]] without ever being self-important , [[hearty]] without ever succumbing to sentimentality .",0.1258901953697204,0.2666428685188293,0,0,0,15,Failed,1
"devotees of star [[trek]] ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .","devotees of star [[hike]] ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0.4444132447242737,0.5355011224746704,0,1,0,4,Successful,1
a soul-stirring [[documentary]] about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,a soul-stirring [[documentaries]] about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,0.440674364566803,0.5435339212417603,0,1,0,4,Successful,1
what's so [[striking]] about jolie's performance is that she never lets her character become a [[caricature]] -- not even with that radioactive [[hair]] .,what's so [[dazzling]] about jolie's performance is that she never lets her character become a [[cartoon]] -- not even with that radioactive [[hairdressing]] .,0.2690465450286865,0.5419654846191406,0,1,0,16,Successful,1
"the main [[story]] . . . is [[compelling]] enough , but it's [[difficult]] to [[shrug]] off the annoyance of that chatty fish .","the main [[narratives]] . . . is [[persuasive]] enough , but it's [[hard]] to [[psychoanalyst]] off the annoyance of that chatty fish .",0.1883304715156555,0.295379638671875,0,0,0,21,Failed,1
"the performances are immaculate , with roussillon [[providing]] [[comic]] relief .","the performances are immaculate , with roussillon [[provide]] [[sitcom]] relief .",0.3100215196609497,0.5545621514320374,1,0,1,10,Successful,1
kinnear . . . gives his best screen performance with an [[oddly]] [[winning]] portrayal of one of life's [[ultimate]] [[losers]] .,kinnear . . . gives his best screen performance with an [[stunningly]] [[wins]] portrayal of one of life's [[final]] [[suckers]] .,0.2651645541191101,0.4150609374046325,1,1,1,17,Failed,1
"hugh grant , who has a good line in [[charm]] , has never been more [[charming]] than in about a [[boy]] .","hugh grant , who has a good line in [[charisma]] , has never been more [[cute]] than in about a [[boys]] .",0.3333173990249634,0.4471138119697571,0,0,0,10,Failed,1
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the [[script]] .,there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the [[scripts]] .,0.4454420208930969,0.5499197244644165,0,1,0,4,Successful,1
"reminiscent of alfred hitchcock's thrillers , most of the [[scary]] parts in 'signs' occur while waiting for things to [[happen]] .","reminiscent of alfred hitchcock's thrillers , most of the [[fearful]] parts in 'signs' occur while waiting for things to [[occur]] .",0.3998339772224426,0.5393531918525696,1,0,1,12,Successful,1
one of the [[best]] looking and stylish animated [[movies]] in [[quite]] a while . . .,one of the [[finest]] looking and stylish animated [[film]] in [[very]] a while . . .,0.1476938128471374,0.3793766498565674,1,1,1,22,Failed,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , [[provocative]] stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[exciting]] , [[inflammatory]] stuff .",0.283380925655365,0.5628212690353394,0,1,0,10,Successful,1
denver should not get the first and last [[look]] at one of the most [[triumphant]] performances of vanessa redgrave's career . it deserves to be [[seen]] everywhere .,denver should not get the first and last [[gaze]] at one of the most [[victorious]] performances of vanessa redgrave's career . it deserves to be [[noticed]] everywhere .,0.1108656525611877,0.2192403674125671,0,0,0,26,Failed,1
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . [[though]] haynes' style [[apes]] [[films]] from the period . . . its message is not [[rooted]] in that decade .","you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . [[while]] haynes' style [[baboons]] [[movies]] from the period . . . its message is not [[ingrained]] in that decade .",0.1215175986289978,0.213456928730011,0,0,0,27,Failed,1
waiting for godard can be [[fruitful]] : 'in praise of love' is the director's epitaph for himself .,waiting for godard can be [[productive]] : 'in praise of love' is the director's epitaph for himself .,0.4740284085273742,0.6464077234268188,0,1,0,4,Successful,1
a gangster movie with the [[capacity]] to [[surprise]] .,a gangster movie with the [[capability]] to [[surprising]] .,0.389634370803833,0.5856161117553711,0,1,0,8,Successful,1
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory [[mayhem]] are worth the price of admission . . . if "" gory [[mayhem]] "" is your idea of a good time .","the film has a laundry list of minor shortcomings , but the numerous scenes of gory [[havoc]] are worth the price of admission . . . if "" gory [[havoc]] "" is your idea of a good time .",0.4773329496383667,0.518645167350769,1,0,1,13,Successful,1
"if not a home run , then at least a solid [[base]] hit .","if not a home run , then at least a solid [[foundations]] hit .",0.0404834747314453,0.0483672022819519,0,0,0,5,Failed,1
goldmember is [[funny]] enough to [[justify]] the embarrassment of bringing a barf bag to the moviehouse .,goldmember is [[humorous]] enough to [[warranted]] the embarrassment of bringing a barf bag to the moviehouse .,0.166549801826477,0.5018866062164307,1,0,1,10,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[entertain]] b picture .,0.4092093110084533,0.6736859083175659,1,0,1,4,Successful,1
"it may not be particularly [[innovative]] , but the film's crisp , unaffected style and air of gentle [[longing]] make it [[unexpectedly]] [[rewarding]] .","it may not be particularly [[revolutionary]] , but the film's crisp , unaffected style and air of gentle [[yearning]] make it [[stunningly]] [[reward]] .",0.1010143160820007,0.1337377429008484,0,0,0,12,Failed,1
the [[film]] [[truly]] does [[rescue]] [the funk brothers] from motown's shadows . it's about time .,the [[cinematography]] [[truthfully]] does [[saving]] [the funk brothers] from motown's shadows . it's about time .,0.1074103713035583,0.3652183413505554,0,0,0,19,Failed,1
"drawing on an irresistible , languid romanticism , byler [[reveals]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[inspire]] even the most [[retiring]] heart to [[venture]] forth .","drawing on an irresistible , languid romanticism , byler [[exposes]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can [[motivate]] even the most [[retire]] heart to [[ventures]] forth .",0.1192244887351989,0.2672076225280761,0,0,0,19,Failed,1
"works because we're never sure if ohlinger's on the level or [[merely]] a dying , delusional man trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or [[alone]] a dying , delusional man trying to get into the history books before he croaks .",0.4091923236846924,0.5913893580436707,1,0,1,8,Successful,1
[scherfig] has made a [[movie]] that will leave you wondering about the characters' lives after the clever credits roll .,[scherfig] has made a [[film]] that will leave you wondering about the characters' lives after the clever credits roll .,0.4561471939086914,0.5451459288597107,1,0,1,8,Successful,1
"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the [[modern]] [[male]] and the lengths to which he'll go to weave a [[protective]] cocoon around his own ego .","a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the [[trendy]] [[males]] and the lengths to which he'll go to weave a [[protected]] cocoon around his own ego .",0.3697280287742615,0.5079098343849182,0,1,0,21,Successful,1
"skin of man gets a few [[cheap]] [[shocks]] from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the [[mysterious]] and brutal nature of [[adults]] .","skin of man gets a few [[inexpensive]] [[shock]] from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the [[enigmatic]] and brutal nature of [[grownup]] .",0.15138840675354,0.3171114921569824,1,1,1,18,Failed,1
"the piano teacher is not an easy [[film]] . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a [[cool]] distance from its material that is [[deliberately]] [[unsettling]] .","the piano teacher is not an easy [[movies]] . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a [[groovy]] distance from its material that is [[voluntarily]] [[disruptive]] .",0.2303130030632019,0.4554029107093811,0,0,0,32,Failed,1
as refreshing as a [[drink]] from a [[woodland]] stream .,as refreshing as a [[drinkin]] from a [[forestry]] stream .,0.3255888819694519,0.4426391720771789,0,0,0,8,Failed,1
williams [[absolutely]] nails sy's queasy infatuation and [[overall]] strangeness .,williams [[entirely]] nails sy's queasy infatuation and [[whole]] strangeness .,0.2499421238899231,0.4010969996452331,1,1,1,17,Failed,1
can i [[admit]] xxx is as deep as a petri [[dish]] and as well-characterized as a [[telephone]] book but still say it was a [[guilty]] pleasure ?,can i [[recognise]] xxx is as deep as a petri [[saucer]] and as well-characterized as a [[phoning]] book but still say it was a [[guilt]] pleasure ?,0.0684799551963806,0.1688618659973144,0,0,0,18,Failed,1
"while it's nothing we haven't seen before from murphy , i [[spy]] is still fun and [[enjoyable]] and so [[aggressively]] silly that it's more than a [[worthwhile]] effort .","while it's nothing we haven't seen before from murphy , i [[espionage]] is still fun and [[pleasurable]] and so [[strenuously]] silly that it's more than a [[beneficial]] effort .",0.070864200592041,0.4657978415489197,0,0,0,27,Failed,1
"by the time it [[ends]] in a [[rush]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[said]] plenty about how show business has [[infiltrated]] every corner of society -- and not always for the better .","by the time it [[terminates]] in a [[rashness]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[say]] plenty about how show business has [[permeated]] every corner of society -- and not always for the better .",0.1476733684539795,0.4889017343521118,1,1,1,22,Failed,1
an intimate contemplation of two [[marvelously]] messy lives .,an intimate contemplation of two [[superbly]] messy lives .,0.462411880493164,0.5240660905838013,0,1,0,26,Successful,1
"rarely has skin looked as [[beautiful]] , desirable , [[even]] [[delectable]] , as it does in [[trouble]] every day .","rarely has skin looked as [[marvellous]] , desirable , [[yet]] [[scrumptious]] , as it does in [[troubles]] every day .",0.1504682898521423,0.3273957371711731,0,0,0,21,Failed,1
this is one of those rare docs that [[paints]] a grand [[picture]] of an era and makes the journey feel like a party .,this is one of those rare docs that [[painting]] a grand [[image]] of an era and makes the journey feel like a party .,0.4028855562210083,0.6962867379188538,0,1,0,34,Successful,1
poignant if familiar story of a young person [[suspended]] between two cultures .,poignant if familiar story of a young person [[suspend]] between two cultures .,0.498927354812622,0.5121808052062988,0,1,0,4,Successful,1
a [[metaphor]] for a modern-day urban china [[searching]] for its identity .,a [[analogy]] for a modern-day urban china [[looking]] for its identity .,0.0821063518524169,0.1883105635643005,1,1,1,6,Failed,1
"for all its [[brooding]] quality , ash wednesday is suspenseful and [[ultimately]] [[unpredictable]] , with a sterling ensemble [[cast]] .","for all its [[brood]] quality , ash wednesday is suspenseful and [[finally]] [[erratic]] , with a sterling ensemble [[casting]] .",0.1005008816719055,0.1896975040435791,0,0,0,9,Failed,1
an [[odd]] [[drama]] set in the world of lingerie models and bar [[dancers]] in the midwest that held my interest [[precisely]] because it didn't try to .,an [[inquisitive]] [[teatro]] set in the world of lingerie models and bar [[dance]] in the midwest that held my interest [[accurately]] because it didn't try to .,0.1643929481506347,0.4720444679260254,1,1,1,25,Failed,1
"the film feels uncomfortably real , its language and [[locations]] bearing the unmistakable stamp of authority .","the film feels uncomfortably real , its language and [[places]] bearing the unmistakable stamp of authority .",0.4999235868453979,0.5077449083328247,0,1,0,6,Successful,1
"[[despite]] its [[faults]] , gangs excels in spectacle and pacing .","[[albeit]] its [[irregularities]] , gangs excels in spectacle and pacing .",0.3013368844985962,0.5752855539321899,0,1,0,12,Successful,1
entertaining [[despite]] its one-joke [[premise]] with the [[thesis]] that women from venus and men from mars can [[indeed]] get together .,entertaining [[although]] its one-joke [[supposition]] with the [[dissertation]] that women from venus and men from mars can [[admittedly]] get together .,0.1093347072601318,0.3436480760574341,1,1,1,13,Failed,1
"a [[tightly]] directed , [[highly]] professional [[film]] that's old-fashioned in all the best [[possible]] ways .","a [[attentively]] directed , [[exceptionally]] professional [[flick]] that's old-fashioned in all the best [[conceivable]] ways .",0.1068472266197204,0.2477823495864868,1,1,1,34,Failed,1
it's dark but has [[wonderfully]] funny [[moments]] ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has [[splendidly]] funny [[times]] ; you care about the characters ; and the action and special effects are first-rate .,0.3679081201553345,0.5179363489151001,0,1,0,22,Successful,1
in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .,in visual fertility treasure planet [[rival]] the top japanese animations of recent vintage .,0.4063718318939209,0.577977180480957,1,0,1,12,Successful,1
"[[enormously]] [[enjoyable]] , high-adrenaline documentary .","[[tremendously]] [[pleasant]] , high-adrenaline documentary .",0.24338299036026,0.5411503314971924,1,0,1,27,Successful,1
"[[buy]] is an accomplished actress , and this is a [[big]] , [[juicy]] role .","[[buying]] is an accomplished actress , and this is a [[grand]] , [[earner]] role .",0.2581558227539062,0.6679642200469971,0,1,0,19,Successful,1
it works its magic with such exuberance and passion that the film's [[length]] becomes a part of its [[fun]] .,it works its magic with such exuberance and passion that the film's [[duration]] becomes a part of its [[entertaining]] .,0.2987676858901977,0.5647144317626953,1,0,1,7,Successful,1
"beautifully [[crafted]] and brutally honest , promises [[offers]] an [[unexpected]] window into the complexities of the middle east struggle and into the humanity of its people .","beautifully [[devised]] and brutally honest , promises [[offering]] an [[unforeseeable]] window into the complexities of the middle east struggle and into the humanity of its people .",0.2249355316162109,0.5563539862632751,0,1,0,25,Successful,1
an old-fashioned but emotionally stirring adventure [[tale]] of the [[kind]] they rarely make anymore .,an old-fashioned but emotionally stirring adventure [[conte]] of the [[genre]] they rarely make anymore .,0.3711279630661011,0.564936637878418,1,0,1,21,Successful,1
charlotte sometimes is a gem . it's always [[enthralling]] .,charlotte sometimes is a gem . it's always [[exciting]] .,0.2036845088005066,0.6957281827926636,0,1,0,8,Successful,1
"in my opinion , [[analyze]] that is not as [[funny]] or entertaining as [[analyze]] this , but it is a [[respectable]] sequel .","in my opinion , [[analyses]] that is not as [[hilarious]] or entertaining as [[analyses]] this , but it is a [[reputable]] sequel .",0.0882478952407836,0.1597640514373779,0,0,0,13,Failed,1
a [[remarkable]] film by bernard rose .,a [[impressive]] film by bernard rose .,0.3618711233139038,0.5353449583053589,0,1,0,18,Successful,1
"zhuangzhuang creates [[delicate]] [[balance]] of style , text , and subtext that's so simple and precise that anything discordant would [[topple]] the balance , but against all [[odds]] , nothing does .","zhuangzhuang creates [[fragile]] [[balances]] of style , text , and subtext that's so simple and precise that anything discordant would [[overthrowing]] the balance , but against all [[probabilities]] , nothing does .",0.0510358214378356,0.1483494639396667,0,0,0,19,Failed,1
"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's [[similarly]] updated 1970 british production .","a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's [[also]] updated 1970 british production .",0.3415892720222473,0.544853925704956,1,0,1,13,Successful,1
an original and [[highly]] cerebral [[examination]] of the psychopathic mind,an original and [[greatly]] cerebral [[revisiting]] of the psychopathic mind,0.2466126084327697,0.5048297643661499,1,0,1,36,Successful,1
michel piccoli's moving performance is this [[films]] reason for being .,michel piccoli's moving performance is this [[cinematic]] reason for being .,0.3243405818939209,0.5043081045150757,0,1,0,3,Successful,1
a captivating and intimate [[study]] about dying and loving . . .,a captivating and intimate [[studies]] about dying and loving . . .,0.4488446712493896,0.5914793610572815,0,1,0,8,Successful,1
this is an elegantly balanced movie -- every member of the ensemble has something [[fascinating]] to do -- that doesn't reveal even a hint of artifice .,this is an elegantly balanced movie -- every member of the ensemble has something [[intriguing]] to do -- that doesn't reveal even a hint of artifice .,0.4644657969474792,0.5451920032501221,1,0,1,9,Successful,1
[grant] goes beyond his [[usual]] fluttering and stammering and [[captures]] the [[soul]] of a man in [[pain]] who gradually comes to recognize it and deal with it .,[grant] goes beyond his [[routine]] fluttering and stammering and [[apprehended]] the [[alma]] of a man in [[heartache]] who gradually comes to recognize it and deal with it .,0.1105466485023498,0.2534686923027038,0,0,0,20,Failed,1
a high-spirited [[buddy]] [[movie]] about the reunion of berlin anarchists who [[face]] [[arrest]] 15 years after their crime .,a high-spirited [[dawg]] [[flick]] about the reunion of berlin anarchists who [[faces]] [[apprehending]] 15 years after their crime .,0.0512495040893554,0.1021643280982971,1,1,1,26,Failed,1
about the best [[thing]] you could say about narc is that it's a rock-solid [[little]] genre [[picture]] . whether you like it or not is basically a matter of taste .,about the best [[stuff]] you could say about narc is that it's a rock-solid [[tiny]] genre [[photographs]] . whether you like it or not is basically a matter of taste .,0.1683136820793151,0.5069379210472107,0,1,0,22,Successful,1
"an [[involving]] , inspirational [[drama]] that sometimes falls prey to its sob-story trappings .","an [[encompassing]] , inspirational [[tragedy]] that sometimes falls prey to its sob-story trappings .",0.4229913353919983,0.6270788908004761,1,0,1,5,Successful,1
some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some [[time]] .,some of the most [[invention]] silliness you are likely to witness in a movie theatre for some [[period]] .,0.3805909156799316,0.5007088780403137,0,1,0,14,Successful,1
canadian filmmaker gary burns' [[inventive]] and mordantly [[humorous]] take on the soullessness of [[work]] in the city .,canadian filmmaker gary burns' [[creativity]] and mordantly [[comic]] take on the soullessness of [[cooperate]] in the city .,0.3597100973129272,0.5095024108886719,1,0,1,17,Successful,1
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , [[astounding]] technology , [[stirring]] music and a boffo last hour that leads up to a [[strangely]] sinister [[happy]] ending .","a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , [[dazzling]] technology , [[twitching]] music and a boffo last hour that leads up to a [[curiously]] sinister [[joyous]] ending .",0.1013092994689941,0.1667216420173645,0,0,0,25,Failed,1
"everyone's [[insecure]] in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .","everyone's [[uncertainty]] in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",0.4396575093269348,0.583538293838501,1,0,1,3,Successful,1
the [[closest]] thing to the experience of space [[travel]],the [[nearest]] thing to the experience of space [[journey]],0.3261335492134094,0.612639844417572,1,0,1,8,Successful,1
full of surprises .,full of surprises .,0.38055419921875,0.38055419921875,1,1,1,2,Failed,1
connoisseurs of chinese [[film]] will be [[pleased]] to [[discover]] that tian's meticulous talent has not withered during his enforced [[hiatus]] .,connoisseurs of chinese [[flick]] will be [[satisfied]] to [[discovery]] that tian's meticulous talent has not withered during his enforced [[reprieve]] .,0.250841736793518,0.5533051490783691,1,0,1,30,Successful,1
"if you can push on through the slow [[spots]] , you'll be rewarded with some fine acting .","if you can push on through the slow [[commercials]] , you'll be rewarded with some fine acting .",0.1421957015991211,0.239222764968872,0,0,0,5,Failed,1
"an [[unusually]] dry-eyed , even [[analytical]] approach to material that is generally played for maximum moisture .","an [[incredibly]] dry-eyed , even [[analytic]] approach to material that is generally played for maximum moisture .",0.3656629920005798,0.5896556377410889,1,0,1,7,Successful,1
"symbolically , warm water under a red [[bridge]] is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red [[bridged]] is a [[commemorating]] of feminine energy , a tribute to the power of women to heal .",0.2670353651046753,0.5607102513313293,1,0,1,14,Successful,1
spy kids 2 also happens to be that [[rarity]] among sequels : it actually improves upon the original hit movie .,spy kids 2 also happens to be that [[scarce]] among sequels : it actually improves upon the original hit movie .,0.4587282538414001,0.535547137260437,1,0,1,5,Successful,1
[[exceptionally]] well [[acted]] by diane lane and richard gere .,[[highly]] well [[reacted]] by diane lane and richard gere .,0.208292007446289,0.3655180931091308,1,1,1,10,Failed,1
"like a precious and finely cut [[diamond]] , [[magnificent]] to [[behold]] in its sparkling beauty yet in reality it's one tough [[rock]] .","like a precious and finely cut [[diamonds]] , [[splendid]] to [[see]] in its sparkling beauty yet in reality it's one tough [[rocks]] .",0.1655905246734619,0.2747384905815124,0,0,0,17,Failed,1
"in [[addition]] to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other [[assets]] to [[commend]] it to movie [[audiences]] both innocent and jaded .","in [[supplement]] to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other [[possessions]] to [[congratulating]] it to movie [[spectators]] both innocent and jaded .",0.0813820362091064,0.2216179370880127,0,0,0,29,Failed,1
miller has [[crafted]] an intriguing story of maternal instincts and misguided acts of affection .,miller has [[established]] an intriguing story of maternal instincts and misguided acts of affection .,0.482599675655365,0.5566328763961792,0,1,0,9,Successful,1
one of the most [[exciting]] action [[films]] to [[come]] out of china in [[recent]] years .,one of the most [[riveting]] action [[film]] to [[coming]] out of china in [[latest]] years .,0.0914344191551208,0.4812529683113098,1,1,1,18,Failed,1
