original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
"the wonderfully [[lush]] morvern callar is pure [[punk]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the wonderfully [[alcoholic]] morvern callar is pure [[cheap]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.2218244671821594,0.5030009150505066,0,1,0,195,Successful,1
"as it turns out , you can [[go]] home again .","as it turns out , you can [[work]] home again .",0.464792251586914,0.9411320090293884,0,1,0,142,Successful,1
"you've already [[seen]] [[city]] by the sea under a [[variety]] of [[titles]] , but it's [[worth]] yet another [[visit]] .","you've already [[ensure]] [[metropolis]] by the sea under a [[form]] of [[rubric]] , but it's [[deserving]] yet another [[chitchat]] .",0.0442363023757934,0.4805238842964172,0,0,0,197,Failed,1
"this [[kind]] of hands-on storytelling is ultimately what [[makes]] shanghai ghetto move beyond a good , [[dry]] , reliable textbook and what allows it to rank with its worthy predecessors .","this [[tolerant]] of hands-on storytelling is ultimately what [[pretend]] shanghai ghetto move beyond a good , [[prohibitionist]] , reliable textbook and what allows it to rank with its worthy predecessors .",0.1081846356391906,0.5625587701797485,0,1,0,246,Successful,1
"making such a tragedy the backdrop to a love story [[risks]] trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .","making such a tragedy the backdrop to a love story [[adventure]] trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0.357204258441925,0.5394578576087952,0,1,0,222,Successful,1
"grown-up quibbles are beside the [[point]] here . the little girls understand , and mccracken knows that's all that matters .","grown-up quibbles are beside the [[aim]] here . the little girls understand , and mccracken knows that's all that matters .",0.3277007341384887,0.5837548971176147,0,1,0,149,Successful,1
"a [[powerful]] , chilling , and affecting study of one man's dying [[fall]] .","a [[right]] , chilling , and affecting study of one man's dying [[capitulation]] .",0.1248508691787719,0.6848670244216919,0,1,0,181,Successful,1
this is a fascinating [[film]] because there is no clear-cut hero and no all-out villain .,this is a fascinating [[shoot]] because there is no clear-cut hero and no all-out villain .,0.3645450472831726,0.6714496612548828,1,0,1,70,Successful,1
"a dreadful day in irish history is given passionate , if somewhat flawed , [[treatment]] .","a dreadful day in irish history is given passionate , if somewhat flawed , [[discussion]] .",0.3681182861328125,0.6722894906997681,1,0,1,90,Successful,1
. . . a [[good]] [[film]] that [[must]] have [[baffled]] the folks in the marketing department .,. . . a [[unspoilt]] [[pic]] that [[moldiness]] have [[cross]] the folks in the marketing department .,0.0795356035232544,0.6552186012268066,1,0,1,173,Successful,1
". . . is funny in the way that [[makes]] you [[ache]] with [[sadness]] ( the way chekhov is [[funny]] ) , profound without ever being self-important , [[warm]] without ever succumbing to sentimentality .",". . . is funny in the way that [[pretend]] you [[suffer]] with [[unhappiness]] ( the way chekhov is [[amusing]] ) , profound without ever being self-important , [[strong]] without ever succumbing to sentimentality .",0.1258901953697204,0.5300554037094116,0,1,0,259,Successful,1
"devotees of [[star]] trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .","devotees of [[leading]] trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0.4444132447242737,0.6435984373092651,0,1,0,174,Successful,1
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the [[eyes]] of some children who remain curious about each other against all odds .,a soul-stirring documentary about the israeli/palestinian conflict as revealed through the [[optic]] of some children who remain curious about each other against all odds .,0.440674364566803,0.6961985230445862,0,1,0,75,Successful,1
what's so [[striking]] about jolie's performance is that she never lets her character become a [[caricature]] -- not even with that radioactive hair .,what's so [[spectacular]] about jolie's performance is that she never lets her character become a [[ape]] -- not even with that radioactive hair .,0.2690465450286865,0.5009901523590088,0,1,0,118,Successful,1
"the main [[story]] . . . is compelling [[enough]] , but it's difficult to shrug off the annoyance of that chatty [[fish]] .","the main [[narrative]] . . . is compelling [[sufficiency]] , but it's difficult to shrug off the annoyance of that chatty [[Pisces]] .",0.1883304715156555,0.6076532006263733,0,1,0,77,Successful,1
"the performances are immaculate , with roussillon providing comic [[relief]] .","the performances are immaculate , with roussillon providing comic [[relievo]] .",0.3100215196609497,0.648415744304657,1,0,1,74,Successful,1
kinnear . . . [[gives]] his best screen performance with an oddly winning portrayal of one of life's ultimate [[losers]] .,kinnear . . . [[springiness]] his best screen performance with an oddly winning portrayal of one of life's ultimate [[nonstarter]] .,0.2651645541191101,0.6236485242843628,1,0,1,183,Successful,1
"hugh grant , who has a good [[line]] in charm , has never been more charming than in about a boy .","hugh grant , who has a good [[job]] in charm , has never been more charming than in about a boy .",0.3333173990249634,0.7844455242156982,0,1,0,167,Successful,1
there's a lot of tooth in roger dodger . but what's nice is that there's a casual [[intelligence]] that permeates the script .,there's a lot of tooth in roger dodger . but what's nice is that there's a casual [[news]] that permeates the script .,0.4454420208930969,0.6987087726593018,0,1,0,94,Successful,1
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occur]] while waiting for things to happen .","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[hap]] while waiting for things to happen .",0.3998339772224426,0.5558950901031494,1,0,1,74,Successful,1
[[one]] of the best looking and stylish animated [[movies]] in quite a while . . .,[[unmatchable]] of the best looking and stylish animated [[pic]] in quite a while . . .,0.1476938128471374,0.5965632200241089,1,0,1,127,Successful,1
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative [[stuff]] .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative [[gourmandize]] .",0.283380925655365,0.5097640156745911,0,1,0,271,Successful,1
denver should not get the first and last [[look]] at one of the most [[triumphant]] performances of vanessa redgrave's career . it deserves to be [[seen]] everywhere .,denver should not get the first and last [[attend]] at one of the most [[rejoicing]] performances of vanessa redgrave's career . it deserves to be [[fancy]] everywhere .,0.1108656525611877,0.6001191139221191,0,1,0,282,Successful,1
"you needn't be [[steeped]] in '50s sociology , [[pop]] [[culture]] or movie lore to appreciate the emotional [[depth]] of haynes' [[work]] . though haynes' [[style]] [[apes]] films from the [[period]] . . . its message is not rooted in that [[decade]] .","you needn't be [[plunge]] in '50s sociology , [[daddy]] [[acculturation]] or movie lore to appreciate the emotional [[profundity]] of haynes' [[workplace]] . though haynes' [[vogue]] [[caricature]] films from the [[menstruation]] . . . its message is not rooted in that [[ten]] .",0.1215175986289978,0.537246584892273,0,1,0,244,Successful,1
[[waiting]] for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,[[waitress]] for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,0.4740284085273742,0.5485632419586182,0,1,0,22,Successful,1
a gangster movie with the [[capacity]] to surprise .,a gangster movie with the [[capacitance]] to surprise .,0.389634370803833,0.7993553280830383,0,1,0,18,Successful,1
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a [[good]] time .","the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a [[unspoilt]] time .",0.4773329496383667,0.732563853263855,1,0,1,171,Successful,1
"if not a home [[run]] , then at least a [[solid]] [[base]] [[hit]] .","if not a home [[operate]] , then at least a [[satisfying]] [[al-Qaeda]] [[gain]] .",0.0404834747314453,0.5976606607437134,0,1,0,261,Successful,1
goldmember is [[funny]] enough to justify the embarrassment of bringing a barf bag to the moviehouse .,goldmember is [[rummy]] enough to justify the embarrassment of bringing a barf bag to the moviehouse .,0.166549801826477,0.6467708349227905,1,0,1,103,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[hold]] b picture .,0.4092093110084533,0.8051040172576904,1,0,1,103,Successful,1
"it may not be particularly innovative , but the film's crisp , unaffected style and [[air]] of [[gentle]] [[longing]] [[make]] it unexpectedly rewarding .","it may not be particularly innovative , but the film's crisp , unaffected style and [[broadcast]] of [[aristocratical]] [[hanker]] [[pee-pee]] it unexpectedly rewarding .",0.1010143160820007,0.5691815614700317,0,1,0,259,Successful,1
the [[film]] truly does [[rescue]] [the funk brothers] from motown's [[shadows]] . it's about [[time]] .,the [[celluloid]] truly does [[saving]] [the funk brothers] from motown's [[fantasm]] . it's about [[metre]] .,0.1074103713035583,0.5073134899139404,0,1,0,96,Successful,1
"[[drawing]] on an irresistible , languid romanticism , byler reveals the [[ways]] in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring [[heart]] to [[venture]] forth .","[[disembowel]] on an irresistible , languid romanticism , byler reveals the [[fashion]] in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring [[philia]] to [[pretend]] forth .",0.1192244887351989,0.5459972620010376,0,1,0,257,Successful,1
"[[works]] because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","[[mold]] because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.4091923236846924,0.7195004224777222,1,0,1,254,Successful,1
[scherfig] has [[made]] a movie that will leave you wondering about the characters' lives after the clever credits roll .,[scherfig] has [[name]] a movie that will leave you wondering about the characters' lives after the clever credits roll .,0.4561471939086914,0.8463510274887085,1,0,1,217,Successful,1
"a heady , biting , be-bop [[ride]] through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a heady , biting , be-bop [[rally]] through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.3697280287742615,0.5294917821884155,0,1,0,146,Successful,1
"skin of man [[gets]] a few [[cheap]] shocks from its kids-in-peril theatrics , but it also [[taps]] into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .","skin of man [[nonplus]] a few [[trashy]] shocks from its kids-in-peril theatrics , but it also [[strike]] into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",0.15138840675354,0.5740456581115723,1,0,1,344,Successful,1
"the piano teacher is not an [[easy]] film . it forces you to watch [[people]] doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[unsettling]] .","the piano teacher is not an [[well-heeled]] film . it forces you to watch [[citizenry]] doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately [[enervate]] .",0.2303130030632019,0.5752720832824707,0,1,0,164,Successful,1
as refreshing as a [[drink]] from a woodland stream .,as refreshing as a [[crapulence]] from a woodland stream .,0.3255888819694519,0.8673267364501953,0,1,0,60,Successful,1
williams absolutely [[nails]] sy's queasy infatuation and overall strangeness .,williams absolutely [[peg]] sy's queasy infatuation and overall strangeness .,0.2499421238899231,0.684473991394043,1,0,1,58,Successful,1
can i [[admit]] [[xxx]] is as [[deep]] as a petri dish and as well-characterized as a telephone [[book]] but [[still]] [[say]] it was a guilty pleasure ?,can i [[take]] [[XXX]] is as [[cryptical]] as a petri dish and as well-characterized as a telephone [[playscript]] but [[distillery]] [[allege]] it was a guilty pleasure ?,0.0684799551963806,0.5282100439071655,0,1,0,203,Successful,1
"while it's nothing we haven't [[seen]] before from murphy , i [[spy]] is [[still]] fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't [[realise]] before from murphy , i [[descry]] is [[tranquilize]] fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .",0.070864200592041,0.5571020841598511,0,1,0,226,Successful,1
"by the time it ends in a [[rush]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of [[society]] -- and not always for the better .","by the time it ends in a [[first-come-first-serve]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of [[companionship]] -- and not always for the better .",0.1476733684539795,0.5234369039535522,1,0,1,268,Successful,1
an [[intimate]] contemplation of two marvelously messy lives .,an [[insinuate]] contemplation of two marvelously messy lives .,0.462411880493164,0.7792024612426758,0,1,0,72,Successful,1
"rarely has skin [[looked]] as beautiful , desirable , [[even]] [[delectable]] , as it does in [[trouble]] every day .","rarely has skin [[seem]] as beautiful , desirable , [[eventide]] [[pleasant-tasting]] , as it does in [[disorder]] every day .",0.1504682898521423,0.5501470565795898,0,1,0,135,Successful,1
this is one of those rare docs that paints a grand picture of an era and makes the [[journey]] feel like a party .,this is one of those rare docs that paints a grand picture of an era and makes the [[journeying]] feel like a party .,0.4028855562210083,0.7407341003417969,0,1,0,194,Successful,1
poignant if familiar story of a young person suspended between [[two]] cultures .,poignant if familiar story of a young person suspended between [[deuce]] cultures .,0.498927354812622,0.7359262704849243,0,1,0,64,Successful,1
a metaphor for a modern-day urban china [[searching]] for its [[identity]] .,a metaphor for a modern-day urban china [[look]] for its [[indistinguishability]] .,0.0821063518524169,0.5000813007354736,1,0,1,35,Successful,1
"for all its [[brooding]] [[quality]] , ash [[wednesday]] is [[suspenseful]] and [[ultimately]] [[unpredictable]] , with a sterling ensemble [[cast]] .","for all its [[sulk]] [[prize]] , ash [[Midweek]] is [[nail-biting]] and [[finally]] [[irregular]] , with a sterling ensemble [[project]] .",0.1005008816719055,0.499493658542633,0,0,0,183,Failed,1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my [[interest]] precisely because it didn't [[try]] to .,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my [[pursuit]] precisely because it didn't [[adjudicate]] to .,0.1643929481506347,0.6605910062789917,1,0,1,247,Successful,1
"the [[film]] feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .","the [[cinema]] feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",0.4999235868453979,0.7529779672622681,0,1,0,134,Successful,1
"[[despite]] its faults , gangs excels in spectacle and pacing .","[[scorn]] its faults , gangs excels in spectacle and pacing .",0.3013368844985962,0.7204865217208862,0,1,0,36,Successful,1
[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed [[get]] [[together]] .,[[hold]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed [[baffle]] [[unitedly]] .,0.1093347072601318,0.5227552652359009,1,0,1,184,Successful,1
"a tightly directed , highly professional film that's [[old-fashioned]] in all the best possible ways .","a tightly directed , highly professional film that's [[antique]] in all the best possible ways .",0.1068472266197204,0.5561933517456055,1,0,1,117,Successful,1
it's [[dark]] but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,it's [[sorry]] but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,0.3679081201553345,0.6772608757019043,0,1,0,176,Successful,1
in visual fertility treasure planet rivals the top japanese [[animations]] of recent vintage .,in visual fertility treasure planet rivals the top japanese [[brio]] of recent vintage .,0.4063718318939209,0.5911074876785278,1,0,1,82,Successful,1
"[[enormously]] enjoyable , high-adrenaline documentary .","[[tremendously]] enjoyable , high-adrenaline documentary .",0.24338299036026,0.5021181106567383,1,0,1,17,Successful,1
"buy is an accomplished actress , and this is a [[big]] , juicy role .","buy is an accomplished actress , and this is a [[liberal]] , juicy role .",0.2581558227539062,0.7034383416175842,0,1,0,111,Successful,1
it works its magic with such exuberance and passion that the film's length becomes a part of its [[fun]] .,it works its magic with such exuberance and passion that the film's length becomes a part of its [[play]] .,0.2987676858901977,0.666591465473175,1,0,1,107,Successful,1
"beautifully crafted and brutally [[honest]] , promises [[offers]] an unexpected window into the complexities of the middle east struggle and into the [[humanity]] of its people .","beautifully crafted and brutally [[reliable]] , promises [[provide]] an unexpected window into the complexities of the middle east struggle and into the [[man]] of its people .",0.2249355316162109,0.6275694370269775,0,1,0,113,Successful,1
an old-fashioned but emotionally stirring adventure tale of the kind they rarely [[make]] anymore .,an old-fashioned but emotionally stirring adventure tale of the kind they rarely [[shuffling]] anymore .,0.3711279630661011,0.7886457443237305,1,0,1,159,Successful,1
charlotte sometimes is a [[gem]] . it's always [[enthralling]] .,charlotte sometimes is a [[stone]] . it's always [[fascinating]] .,0.2036845088005066,0.4466916918754577,0,0,0,56,Failed,1
"in my [[opinion]] , [[analyze]] that is not as [[funny]] or entertaining as [[analyze]] this , but it is a respectable [[sequel]] .","in my [[impression]] , [[psychoanalyze]] that is not as [[comical]] or entertaining as [[psychoanalyze]] this , but it is a respectable [[subsequence]] .",0.0882478952407836,0.3496338725090027,0,0,0,130,Failed,1
a remarkable [[film]] by bernard rose .,a remarkable [[movie]] by bernard rose .,0.3618711233139038,0.5168824791908264,0,1,0,46,Successful,1
"zhuangzhuang creates [[delicate]] [[balance]] of [[style]] , text , and subtext that's so simple and precise that anything [[discordant]] would topple the [[balance]] , but against all odds , [[nothing]] does .","zhuangzhuang creates [[ticklish]] [[correspondence]] of [[fashion]] , text , and subtext that's so simple and precise that anything [[disharmonious]] would topple the [[Libra]] , but against all odds , [[cipher]] does .",0.0510358214378356,0.5602322816848755,0,1,0,198,Successful,1
"a much more successful translation than its most famous previous [[film]] adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more successful translation than its most famous previous [[take]] adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.3415892720222473,0.5213733911514282,1,0,1,63,Successful,1
an original and highly cerebral [[examination]] of the psychopathic [[mind]],an original and highly cerebral [[interrogatory]] of the psychopathic [[nous]],0.2466126084327697,0.6061806082725525,1,0,1,52,Successful,1
michel piccoli's [[moving]] performance is this films [[reason]] for being .,michel piccoli's [[actuate]] performance is this films [[intellect]] for being .,0.3243405818939209,0.5256842374801636,0,1,0,69,Successful,1
a captivating and [[intimate]] study about dying and loving . . .,a captivating and [[insinuate]] study about dying and loving . . .,0.4488446712493896,0.8672248125076294,0,1,0,95,Successful,1
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal [[even]] a hint of artifice .,this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal [[fifty-fifty]] a hint of artifice .,0.4644657969474792,0.7055138349533081,1,0,1,98,Successful,1
[[[grant]]] goes beyond his usual fluttering and stammering and [[captures]] the soul of a man in pain who gradually [[comes]] to recognize it and deal with it .,[[[subsidization]]] goes beyond his usual fluttering and stammering and [[seizure]] the soul of a man in pain who gradually [[ejaculate]] to recognize it and deal with it .,0.1105466485023498,0.541756272315979,0,1,0,266,Successful,1
a [[high-spirited]] [[buddy]] [[movie]] about the reunion of [[berlin]] [[anarchists]] who [[face]] [[arrest]] [[15]] years after their crime .,a [[ebullient]] [[sidekick]] [[flick]] about the reunion of [[Berlin]] [[nihilist]] who [[fount]] [[hitch]] [[xv]] years after their crime .,0.0512495040893554,0.3469070792198181,1,1,1,138,Failed,1
about the best thing you could [[say]] about narc is that it's a rock-solid little genre [[picture]] . whether you like it or not is basically a matter of taste .,about the best thing you could [[aver]] about narc is that it's a rock-solid little genre [[visualize]] . whether you like it or not is basically a matter of taste .,0.1683136820793151,0.6339908838272095,0,1,0,187,Successful,1
"an involving , inspirational drama that sometimes [[falls]] prey to its sob-story trappings .","an involving , inspirational drama that sometimes [[declivity]] prey to its sob-story trappings .",0.4229913353919983,0.7239648699760437,1,0,1,114,Successful,1
some of the most inventive silliness you are likely to witness in a movie theatre for some [[time]] .,some of the most inventive silliness you are likely to witness in a movie theatre for some [[metre]] .,0.3805909156799316,0.5753134489059448,0,1,0,47,Successful,1
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of [[work]] in the city .,canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of [[knead]] in the city .,0.3597100973129272,0.5617169737815857,1,0,1,137,Successful,1
"a [[rollicking]] [[ride]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , [[stirring]] music and a boffo last hour that leads up to a strangely sinister [[happy]] [[ending]] .","a [[sportive]] [[rally]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , [[budge]] music and a boffo last hour that leads up to a strangely sinister [[felicitous]] [[cease]] .",0.1013092994689941,0.5366410613059998,0,1,0,270,Successful,1
"everyone's insecure in lovely and [[amazing]] , a poignant and wryly amusing film about mothers , daughters and their relationships .","everyone's insecure in lovely and [[mystify]] , a poignant and wryly amusing film about mothers , daughters and their relationships .",0.4396575093269348,0.647119402885437,1,0,1,96,Successful,1
the [[closest]] thing to the experience of space travel,the [[nigh]] thing to the experience of space travel,0.3261335492134094,0.7789508104324341,1,0,1,69,Successful,1
[[full]] of surprises .,[[full-of-the-moon]] of surprises .,0.38055419921875,0.7641879916191101,1,0,1,26,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous talent has not withered during his enforced hiatus .,connoisseurs of chinese film will be [[please]] to discover that tian's meticulous talent has not withered during his enforced hiatus .,0.250841736793518,0.5872888565063477,1,0,1,74,Successful,1
"if you can [[push]] on through the slow spots , you'll be rewarded with some fine acting .","if you can [[advertize]] on through the slow spots , you'll be rewarded with some fine acting .",0.1421957015991211,0.7176384925842285,0,1,0,131,Successful,1
"an unusually dry-eyed , even analytical [[approach]] to material that is generally played for maximum moisture .","an unusually dry-eyed , even analytical [[feeler]] to material that is generally played for maximum moisture .",0.3656629920005798,0.9038763046264648,1,0,1,77,Successful,1
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the power of [[women]] to heal .","symbolically , warm water under a red bridge is a [[festivity]] of feminine energy , a tribute to the power of [[char]] to heal .",0.2670353651046753,0.5375121831893921,1,0,1,98,Successful,1
spy kids 2 also [[happens]] to be that rarity among sequels : it actually improves upon the original hit movie .,spy kids 2 also [[hap]] to be that rarity among sequels : it actually improves upon the original hit movie .,0.4587282538414001,0.7596635818481445,1,0,1,116,Successful,1
exceptionally well [[acted]] by diane lane and richard gere .,exceptionally well [[play]] by diane lane and richard gere .,0.208292007446289,0.5625724792480469,1,0,1,40,Successful,1
"like a [[precious]] and finely [[cut]] diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[tough]] rock .","like a [[cute]] and finely [[hack]] diamond , magnificent to behold in its sparkling beauty yet in reality it's one [[hooligan]] rock .",0.1655905246734619,0.5046144723892212,0,1,0,248,Successful,1
"in [[addition]] to [[scoring]] [[high]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a [[new]] [[way]] -- lilo & stitch has a [[number]] of other assets to commend it to [[movie]] audiences both innocent and jaded .","in [[gain]] to [[score]] [[luxuriously]] for originality of plot -- putting together familiar themes of family , forgiveness and love in a [[newfangled]] [[fashion]] -- lilo & stitch has a [[routine]] of other assets to commend it to [[film]] audiences both innocent and jaded .",0.0813820362091064,0.507556676864624,0,1,0,252,Successful,1
miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,miller has crafted an [[scheme]] story of maternal instincts and misguided acts of affection .,0.482599675655365,0.7927575707435608,0,1,0,71,Successful,1
[[one]] of the most exciting action films to come out of [[china]] in recent [[years]] .,[[unmatchable]] of the most exciting action films to come out of [[chinaware]] in recent [[geezerhood]] .,0.0914344191551208,0.5936766266822815,1,0,1,115,Successful,1
"this is a [[nervy]] , [[risky]] film , and villeneuve has [[inspired]] croze to give herself over completely to the [[tormented]] persona of bibi .","this is a [[cheeky]] , [[hazardous]] film , and villeneuve has [[revolutionize]] croze to give herself over completely to the [[hag-ridden]] persona of bibi .",0.0840067863464355,0.5161381959915161,0,1,0,149,Successful,1
