original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,ground_truth_output_target
"the [[wonderfully]] [[lush]] morvern callar is pure [[punk]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine [[welsh's]] book trainspotting .","the [[woWnderfully]] [[luhs]] morvern callar is pure [[pun]] existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine [[weljh's]] book trainspotting .",0.2218244671821594,0.5073819756507874,0,1,0,38,Successful,1
"as it turns out , you can [[go]] [[home]] again .","as it turns out , you can [[gBo]] [[hoMe]] again .",0.464792251586914,0.5061475038528442,0,1,0,12,Successful,1
"you've [[already]] [[seen]] city by the [[sea]] under a [[variety]] of [[titles]] , but it's worth yet another visit .","you've [[alraeady]] [[Dseen]] city by the [[Usea]] under a [[avriety]] of [[ttles]] , but it's worth yet another visit .",0.0442363023757934,0.1152560114860534,0,0,0,50,Failed,1
"this [[kind]] of [[hands-on]] storytelling is ultimately what [[makes]] shanghai ghetto move beyond a [[good]] , [[dry]] , [[reliable]] textbook and what allows it to [[rank]] with its [[worthy]] predecessors .","this [[ind]] of [[haknds-on]] storytelling is ultimately what [[maks]] shanghai ghetto move beyond a [[god]] , [[dUry]] , [[reliablO]] textbook and what allows it to [[rak]] with its [[orthy]] predecessors .",0.1081846356391906,0.5281338691711426,0,1,0,50,Successful,1
"making such a tragedy the backdrop to a love story [[risks]] trivializing it , [[though]] [[chouraqui]] no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .","making such a tragedy the backdrop to a love story [[riks]] trivializing it , [[thWugh]] [[chouraqiu]] no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0.357204258441925,0.5582233667373657,0,1,0,34,Successful,1
"grown-up [[quibbles]] are beside the [[point]] here . the little girls understand , and mccracken knows that's all that matters .","grown-up [[qiubbles]] are beside the [[opint]] here . the little girls understand , and mccracken knows that's all that matters .",0.3277007341384887,0.5259721279144287,0,1,0,20,Successful,1
"a powerful , [[chilling]] , and affecting study of [[one]] man's [[dying]] [[fall]] .","a powerful , [[hcilling]] , and affecting study of [[onbe]] man's [[dyng]] [[fpll]] .",0.1248508691787719,0.692484438419342,0,1,0,29,Successful,1
this is a fascinating [[film]] because there is no clear-cut hero and no all-out villain .,this is a fascinating [[fplm]] because there is no clear-cut hero and no all-out villain .,0.3645450472831726,0.5855542421340942,1,0,1,11,Successful,1
"a dreadful day in irish history is given passionate , if somewhat flawed , [[treatment]] .","a dreadful day in irish history is given passionate , if somewhat flawed , [[treatfent]] .",0.3681182861328125,0.8037096261978149,1,0,1,14,Successful,1
. . . a good [[film]] that [[must]] have baffled the folks in the marketing [[department]] .,. . . a good [[iflm]] that [[ust]] have baffled the folks in the marketing [[deparFtment]] .,0.0795356035232544,0.5375092029571533,1,0,1,20,Successful,1
". . . is funny in the way that [[makes]] you ache with [[sadness]] ( the way chekhov is funny ) , [[profound]] [[without]] [[ever]] being self-important , [[warm]] [[without]] [[ever]] succumbing to [[sentimentality]] .",". . . is funny in the way that [[makJs]] you ache with [[sadnes]] ( the way chekhov is funny ) , [[profuond]] [[withuot]] [[evr]] being self-important , [[arm]] [[withuot]] [[evre]] succumbing to [[sentimenatlity]] .",0.1258901953697204,0.5297989249229431,0,1,0,62,Successful,1
"devotees of [[star]] trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .","devotees of [[tsar]] trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0.4444132447242737,0.5370627641677856,0,1,0,22,Successful,1
a [[soul-stirring]] documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,a [[sooul-stirring]] documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,0.440674364566803,0.6626163721084595,0,1,0,20,Successful,1
what's so striking about jolie's [[performance]] is that she [[never]] lets her [[character]] become a caricature -- not even with that radioactive hair .,what's so striking about jolie's [[eprformance]] is that she [[eever]] lets her [[chaarcter]] become a caricature -- not even with that radioactive hair .,0.2690465450286865,0.5304086208343506,0,1,0,29,Successful,1
"the [[main]] [[story]] . . . is compelling enough , but it's difficult to shrug off the [[annoyance]] of that chatty [[fish]] .","the [[maien]] [[sotry]] . . . is compelling enough , but it's difficult to shrug off the [[annoyane]] of that chatty [[fsih]] .",0.1883304715156555,0.3768165111541748,0,0,0,45,Failed,1
"the performances are immaculate , with roussillon providing comic [[relief]] .","the performances are immaculate , with roussillon providing comic [[relif]] .",0.3100215196609497,0.5420160293579102,1,0,1,11,Successful,1
kinnear . . . [[gives]] his best screen performance with an oddly winning portrayal of one of life's ultimate [[losers]] .,kinnear . . . [[gKves]] his best screen performance with an oddly winning portrayal of one of life's ultimate [[loseYrs]] .,0.2651645541191101,0.5519164204597473,1,0,1,21,Successful,1
"[[hugh]] grant , who has a good line in charm , has never been more charming than in about a [[boy]] .","[[uhgh]] grant , who has a good line in charm , has never been more charming than in about a [[bo]] .",0.3333173990249634,0.41728675365448,0,0,0,41,Failed,1
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the [[script]] .,there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the [[gscript]] .,0.4454420208930969,0.5517329573631287,0,1,0,17,Successful,1
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occur]] while waiting for things to happen .","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occu]] while waiting for things to happen .",0.3998339772224426,0.601646900177002,1,0,1,16,Successful,1
one of the best looking and stylish animated [[movies]] in [[quite]] a while . . .,one of the best looking and stylish animated [[moives]] in [[qguite]] a while . . .,0.1476938128471374,0.6325616836547852,1,0,1,16,Successful,1
"its use of the thriller form to [[examine]] the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , [[provocative]] stuff .","its use of the thriller form to [[examne]] the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , [[provocatmive]] stuff .",0.283380925655365,0.6278584003448486,0,1,0,26,Successful,1
denver should not get the [[first]] and [[last]] [[look]] at [[one]] of the most triumphant [[performances]] of [[vanessa]] redgrave's [[career]] . it deserves to be [[seen]] everywhere .,denver should not get the [[firsf]] and [[las]] [[olok]] at [[ode]] of the most triumphant [[perfprmances]] of [[vnaessa]] redgrave's [[carepr]] . it deserves to be [[sleen]] everywhere .,0.1108656525611877,0.4934321641921997,0,0,0,71,Failed,1
"you needn't be [[steeped]] in '50s sociology , [[pop]] culture or movie [[lore]] to [[appreciate]] the [[emotional]] [[depth]] of [[haynes']] [[work]] . [[though]] haynes' [[style]] apes films from the [[period]] . . . its message is not rooted in that [[decade]] .","you needn't be [[steeQed]] in '50s sociology , [[opp]] culture or movie [[lor]] to [[apperciate]] the [[emotonal]] [[deLth]] of [[hayndes']] [[wokr]] . [[thugh]] haynes' [[Ustyle]] apes films from the [[perod]] . . . its message is not rooted in that [[ecade]] .",0.1215175986289978,0.4168065786361694,0,0,0,106,Failed,1
waiting for godard can be fruitful : 'in praise of [[love']] is the director's epitaph for himself .,waiting for godard can be fruitful : 'in praise of [[lhove']] is the director's epitaph for himself .,0.4740284085273742,0.503156304359436,0,1,0,12,Successful,1
a gangster movie with the capacity to [[surprise]] .,a gangster movie with the capacity to [[surpripse]] .,0.389634370803833,0.539199709892273,0,1,0,9,Successful,1
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good [[time]] .","the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good [[itme]] .",0.4773329496383667,0.7032973766326904,1,0,1,22,Successful,1
"if not a [[home]] run , then at [[least]] a [[solid]] base [[hit]] .","if not a [[hoe]] run , then at [[last]] a [[soLlid]] base [[hct]] .",0.0404834747314453,0.1247643828392028,0,0,0,31,Failed,1
goldmember is [[funny]] enough to [[justify]] the embarrassment of bringing a barf bag to the moviehouse .,goldmember is [[unny]] enough to [[justifT]] the embarrassment of bringing a barf bag to the moviehouse .,0.166549801826477,0.6930601596832275,1,0,1,18,Successful,1
. . . a fairly disposable yet still [[entertaining]] b picture .,. . . a fairly disposable yet still [[enterzaining]] b picture .,0.4092093110084533,0.6747466325759888,1,0,1,12,Successful,1
"it may not be particularly innovative , but the [[film's]] [[crisp]] , unaffected style and [[air]] of [[gentle]] longing make it [[unexpectedly]] rewarding .","it may not be particularly innovative , but the [[iflm's]] [[crip]] , unaffected style and [[ir]] of [[gentel]] longing make it [[unepxectedly]] rewarding .",0.1010143160820007,0.5916910171508789,0,1,0,34,Successful,1
the [[film]] [[truly]] does rescue [the [[funk]] brothers] from motown's [[shadows]] . it's about [[time]] .,the [[fils]] [[trluy]] does rescue [the [[fuk]] brothers] from motown's [[hsadows]] . it's about [[tgime]] .,0.1074103713035583,0.6035462617874146,0,1,0,37,Successful,1
"[[drawing]] on an irresistible , [[languid]] romanticism , [[byler]] reveals the [[ways]] in which a [[sultry]] [[evening]] or a beer-fueled [[afternoon]] in the sun can inspire even the most [[retiring]] [[heart]] to [[venture]] [[forth]] .","[[darwing]] on an irresistible , [[latnguid]] romanticism , [[bylr]] reveals the [[qways]] in which a [[slutry]] [[eening]] or a beer-fueled [[afternon]] in the sun can inspire even the most [[retring]] [[herat]] to [[vCnture]] [[orth]] .",0.1192244887351989,0.5459168553352356,0,1,0,81,Successful,1
"[[works]] because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","[[wrks]] because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.4091923236846924,0.5911870002746582,1,0,1,20,Successful,1
[scherfig] has [[made]] a movie that will leave you wondering about the characters' lives after the clever credits roll .,[scherfig] has [[mdde]] a movie that will leave you wondering about the characters' lives after the clever credits roll .,0.4561471939086914,0.6928352117538452,1,0,1,15,Successful,1
"a [[heady]] , [[biting]] , [[be-bop]] ride through [[nighttime]] manhattan , a loquacious [[videologue]] of the modern male and the lengths to which [[he'll]] go to weave a protective cocoon around his own ego .","a [[ehady]] , [[bitin]] , [[be-brp]] ride through [[nighttimO]] manhattan , a loquacious [[videolaogue]] of the modern male and the lengths to which [[hev'll]] go to weave a protective cocoon around his own ego .",0.3697280287742615,0.5420292615890503,0,1,0,62,Successful,1
"skin of man [[gets]] a few [[cheap]] shocks from its kids-in-peril theatrics , but it also [[taps]] into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .","skin of man [[Iets]] a few [[cehap]] shocks from its kids-in-peril theatrics , but it also [[aps]] into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",0.15138840675354,0.5349353551864624,1,0,1,32,Successful,1
"the piano teacher is not an [[easy]] film . it forces you to watch [[people]] doing unpleasant [[things]] to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano teacher is not an [[eas]] film . it forces you to watch [[peBple]] doing unpleasant [[thxngs]] to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0.2303130030632019,0.5537726879119873,0,1,0,28,Successful,1
as refreshing as a [[drink]] from a woodland stream .,as refreshing as a [[rink]] from a woodland stream .,0.3255888819694519,0.5186620950698853,0,1,0,9,Successful,1
williams absolutely [[nails]] sy's queasy infatuation and overall strangeness .,williams absolutely [[nais]] sy's queasy infatuation and overall strangeness .,0.2499421238899231,0.6829627752304077,1,0,1,13,Successful,1
can i [[admit]] [[xxx]] is as [[deep]] as a petri dish and as well-characterized as a [[telephone]] [[book]] but [[still]] [[say]] it was a [[guilty]] pleasure ?,can i [[adJmit]] [[xbx]] is as [[deNep]] as a petri dish and as well-characterized as a [[telepohne]] [[bkook]] but [[stiwll]] [[sVy]] it was a [[gulty]] pleasure ?,0.0684799551963806,0.188599407672882,0,0,0,58,Failed,1
"while it's [[nothing]] we haven't [[seen]] before from [[murphy]] , i [[spy]] is [[still]] fun and enjoyable and so [[aggressively]] silly that it's more than a worthwhile effort .","while it's [[nokhing]] we haven't [[sene]] before from [[murophy]] , i [[syp]] is [[stil]] fun and enjoyable and so [[agmressively]] silly that it's more than a worthwhile effort .",0.070864200592041,0.3908122181892395,0,0,0,55,Failed,1
"by the time it ends in a [[rush]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[said]] [[plenty]] about how show business has infiltrated every corner of [[society]] -- and not [[always]] for the better .","by the time it ends in a [[rzush]] of sequins , flashbulbs , blaring brass and back-stabbing babes , it has [[asid]] [[pzenty]] about how show business has infiltrated every corner of [[socieyt]] -- and not [[wlways]] for the better .",0.1476733684539795,0.5931709408760071,1,0,1,40,Successful,1
an intimate contemplation of [[two]] marvelously messy lives .,an intimate contemplation of [[twR]] marvelously messy lives .,0.462411880493164,0.7068095207214355,0,1,0,11,Successful,1
"rarely has skin [[looked]] as beautiful , desirable , even [[delectable]] , as it does in [[trouble]] every day .","rarely has skin [[lokoed]] as beautiful , desirable , even [[delcetable]] , as it does in [[troucble]] every day .",0.1504682898521423,0.5087785720825195,0,1,0,27,Successful,1
this is one of those rare docs that paints a grand picture of an era and makes the [[journey]] feel like a party .,this is one of those rare docs that paints a grand picture of an era and makes the [[journMey]] feel like a party .,0.4028855562210083,0.876493513584137,0,1,0,17,Successful,1
poignant if familiar story of a young person suspended between [[two]] cultures .,poignant if familiar story of a young person suspended between [[tBo]] cultures .,0.498927354812622,0.7200134992599487,0,1,0,13,Successful,1
a [[metaphor]] for a [[modern-day]] urban china [[searching]] for its [[identity]] .,a [[meUaphor]] for a [[myodern-day]] urban china [[searcihng]] for its [[idenGtity]] .,0.0821063518524169,0.562752366065979,1,0,1,23,Successful,1
"for all its [[brooding]] [[quality]] , [[ash]] [[wednesday]] is [[suspenseful]] and [[ultimately]] [[unpredictable]] , with a sterling [[ensemble]] cast .","for all its [[bRooding]] [[xuality]] , [[ahs]] [[wedesday]] is [[suspensIeful]] and [[ulitmately]] [[unpredictble]] , with a sterling [[ensemale]] cast .",0.1005008816719055,0.394362211227417,0,0,0,51,Failed,1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my [[interest]] [[precisely]] because it didn't try to .,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my [[nterest]] [[precisevy]] because it didn't try to .,0.1643929481506347,0.510911226272583,1,0,1,22,Successful,1
"the [[film]] feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .","the [[flm]] feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",0.4999235868453979,0.5093244314193726,0,1,0,15,Successful,1
"despite its faults , gangs excels in spectacle and [[pacing]] .","despite its faults , gangs excels in spectacle and [[pacnig]] .",0.3013368844985962,0.6865783929824829,0,1,0,11,Successful,1
[[entertaining]] [[despite]] its [[one-joke]] [[premise]] with the thesis that women from venus and men from mars can indeed get [[together]] .,[[enertaining]] [[dspite]] its [[oe-joke]] [[prmeise]] with the thesis that women from venus and men from mars can indeed get [[togeAher]] .,0.1093347072601318,0.6689410209655762,1,0,1,33,Successful,1
"a tightly directed , highly professional film [[that's]] [[old-fashioned]] in all the best possible [[ways]] .","a tightly directed , highly professional film [[thyt's]] [[old-fashioed]] in all the best possible [[wQays]] .",0.1068472266197204,0.6640934944152832,1,0,1,23,Successful,1
it's [[dark]] but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,it's [[darKk]] but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,0.3679081201553345,0.5376200079917908,0,1,0,15,Successful,1
in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .,in visual fertility treasure planet [[rival]] the top japanese animations of recent vintage .,0.4063718318939209,0.577977180480957,1,0,1,15,Successful,1
"enormously enjoyable , high-adrenaline [[documentary]] .","enormously enjoyable , high-adrenaline [[Jocumentary]] .",0.24338299036026,0.5357563495635986,1,0,1,9,Successful,1
"[[buy]] is an [[accomplished]] actress , and this is a big , [[juicy]] [[role]] .","[[buC]] is an [[accopmlished]] actress , and this is a big , [[jticy]] [[Prole]] .",0.2581558227539062,0.5082582235336304,0,1,0,31,Successful,1
it works its magic with such exuberance and passion that the film's length becomes a part of its [[fun]] .,it works its magic with such exuberance and passion that the film's length becomes a part of its [[fnu]] .,0.2987676858901977,0.6342953443527222,1,0,1,14,Successful,1
"beautifully crafted and [[brutally]] honest , [[promises]] offers an unexpected window into the [[complexities]] of the middle east struggle and into the [[humanity]] of its people .","beautifully crafted and [[brutaly]] honest , [[fpromises]] offers an unexpected window into the [[complextiies]] of the middle east struggle and into the [[hkumanity]] of its people .",0.2249355316162109,0.5534441471099854,0,1,0,35,Successful,1
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make [[anymore]] .,an old-fashioned but emotionally stirring adventure tale of the kind they rarely make [[Qnymore]] .,0.3711279630661011,0.7848453521728516,1,0,1,14,Successful,1
charlotte sometimes is a [[gem]] . it's always enthralling .,charlotte sometimes is a [[geN]] . it's always enthralling .,0.2036845088005066,0.5086557269096375,0,1,0,10,Successful,1
"in my opinion , analyze that is not as funny or entertaining as [[analyze]] this , but it is a [[respectable]] [[sequel]] .","in my opinion , analyze that is not as funny or entertaining as [[tnalyze]] this , but it is a [[rRespectable]] [[squel]] .",0.0882478952407836,0.13299161195755,0,0,0,36,Failed,1
a [[remarkable]] film by [[bernard]] rose .,a [[remarkDble]] film by [[bernrd]] rose .,0.3618711233139038,0.4730300307273865,0,0,0,21,Failed,1
"[[zhuangzhuang]] creates [[delicate]] [[balance]] of [[style]] , text , and subtext that's so simple and [[precise]] that anything discordant [[would]] topple the [[balance]] , but against all [[odds]] , nothing does .","[[zhPangzhuang]] creates [[delScate]] [[balanc]] of [[tyle]] , text , and subtext that's so simple and [[orecise]] that anything discordant [[wolud]] topple the [[bFlance]] , but against all [[oddWs]] , nothing does .",0.0510358214378356,0.5072697401046753,0,1,0,62,Successful,1
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[sucessful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.3415892720222473,0.5460256338119507,1,0,1,19,Successful,1
an original and highly cerebral [[examination]] of the psychopathic [[mind]],an original and highly cerebral [[eDamination]] of the psychopathic [[minDd]],0.2466126084327697,0.7313339710235596,1,0,1,15,Successful,1
michel [[piccoli's]] [[moving]] performance is this films [[reason]] for being .,michel [[piccMoli's]] [[movign]] performance is this films [[erason]] for being .,0.3243405818939209,0.4962403178215027,0,0,0,31,Failed,1
a [[captivating]] and intimate study about dying and loving . . .,a [[captviating]] and intimate study about dying and loving . . .,0.4488446712493896,0.626262366771698,0,1,0,10,Successful,1
this is an elegantly balanced movie -- every member of the ensemble has [[something]] fascinating to do -- that doesn't reveal even a hint of artifice .,this is an elegantly balanced movie -- every member of the ensemble has [[someVhing]] fascinating to do -- that doesn't reveal even a hint of artifice .,0.4644657969474792,0.7446788549423218,1,0,1,17,Successful,1
[grant] goes [[beyond]] his usual [[fluttering]] and stammering and [[captures]] the [[soul]] of a man in pain who [[gradually]] [[comes]] to [[recognize]] it and [[deal]] with it .,[grant] goes [[beynod]] his usual [[flutterng]] and stammering and [[caOtures]] the [[Coul]] of a man in pain who [[gradulaly]] [[comXs]] to [[secognize]] it and [[deaH]] with it .,0.1105466485023498,0.5169556140899658,0,1,0,51,Successful,1
a [[high-spirited]] [[buddy]] movie about the [[reunion]] of [[berlin]] anarchists who [[face]] [[arrest]] [[15]] [[years]] after their [[crime]] .,a [[hrgh-spirited]] [[budDy]] movie about the [[reAnion]] of [[berldn]] anarchists who [[faIce]] [[arrst]] [[1T5]] [[iyears]] after their [[Icrime]] .,0.0512495040893554,0.4479802250862121,1,1,1,56,Failed,1
about the best thing you [[could]] [[say]] about narc is that it's a rock-solid little genre [[picture]] . whether you like it or not is basically a [[matter]] of [[taste]] .,about the best thing you [[colud]] [[sy]] about narc is that it's a rock-solid little genre [[icture]] . whether you like it or not is basically a [[mtter]] of [[tastt]] .,0.1683136820793151,0.5268262624740601,0,1,0,46,Successful,1
"an involving , [[inspirational]] drama that sometimes falls prey to its sob-story [[trappings]] .","an involving , [[inspirationaIl]] drama that sometimes falls prey to its sob-story [[trappinVgs]] .",0.4229913353919983,0.6780380010604858,1,0,1,17,Successful,1
some of the most inventive [[silliness]] you are likely to witness in a movie theatre for some time .,some of the most inventive [[sillineMss]] you are likely to witness in a movie theatre for some time .,0.3805909156799316,0.5090862512588501,0,1,0,12,Successful,1
[[canadian]] filmmaker gary burns' inventive and mordantly [[humorous]] take on the soullessness of work in the city .,[[canadin]] filmmaker gary burns' inventive and mordantly [[humorosu]] take on the soullessness of work in the city .,0.3597100973129272,0.6435660123825073,1,0,1,20,Successful,1
"a [[rollicking]] [[ride]] , with [[jaw-dropping]] [[action]] [[sequences]] , [[striking]] [[villains]] , a [[gorgeous]] color [[palette]] , astounding [[technology]] , [[stirring]] [[music]] and a [[boffo]] last hour that leads up to a strangely sinister happy [[ending]] .","a [[rolicking]] [[rbde]] , with [[baw-dropping]] [[ction]] [[sequrences]] , [[striNking]] [[vilnlains]] , a [[goregous]] color [[paletti]] , astounding [[technolbogy]] , [[svirring]] [[msic]] and a [[boffB]] last hour that leads up to a strangely sinister happy [[qnding]] .",0.1013092994689941,0.4740338921546936,0,0,0,111,Failed,1
"[[everyone's]] insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .","[[everVone's]] insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",0.4396575093269348,0.6162010431289673,1,0,1,16,Successful,1
the closest thing to the experience of space [[travel]],the closest thing to the experience of space [[rtavel]],0.3261335492134094,0.561447262763977,1,0,1,10,Successful,1
[[full]] of [[surprises]] .,[[fuPll]] of [[srprises]] .,0.38055419921875,0.6433234214782715,1,0,1,11,Successful,1
connoisseurs of chinese film will be [[pleased]] to discover that tian's meticulous [[talent]] has not withered during his enforced hiatus .,connoisseurs of chinese film will be [[please]] to discover that tian's meticulous [[taent]] has not withered during his enforced hiatus .,0.250841736793518,0.6945478320121765,1,0,1,20,Successful,1
"if you can [[push]] on through the [[slow]] [[spots]] , you'll be rewarded with some [[fine]] acting .","if you can [[pusp]] on through the [[pslow]] [[hspots]] , you'll be rewarded with some [[fnie]] acting .",0.1421957015991211,0.5628587007522583,0,1,0,27,Successful,1
"an unusually dry-eyed , even analytical [[approach]] to material that is generally played for maximum moisture .","an unusually dry-eyed , even analytical [[aproach]] to material that is generally played for maximum moisture .",0.3656629920005798,0.8999720811843872,1,0,1,15,Successful,1
"symbolically , warm water under a red [[bridge]] is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red [[brideg]] is a [[celebraiton]] of feminine energy , a tribute to the power of women to heal .",0.2670353651046753,0.5242294073104858,1,0,1,21,Successful,1
spy kids 2 also [[happens]] to be that rarity among sequels : it actually improves upon the original hit movie .,spy kids 2 also [[hapkpens]] to be that rarity among sequels : it actually improves upon the original hit movie .,0.4587282538414001,0.8125158548355103,1,0,1,19,Successful,1
